Anchor	Maize1	Maize2
LOC_Os02g50050.1.MSUv7.0	NA	Zm00001d051793_T001
LOC_Os02g03760.1.MSUv7.0	Zm00001d015130_T001	NA
LOC_Os12g36680.1.MSUv7.0	NA	Zm00001d041634_T001
LOC_Os08g03400.1.MSUv7.0	Zm00001d035171_T001	NA
LOC_Os01g16000.1.MSUv7.0	Zm00001d040360_T001	NA
LOC_Os03g22830.1.MSUv7.0	NA	Zm00001d047476_T001
LOC_Os06g05450.1.MSUv7.0	Zm00001d045369_T001	Zm00001d036139_T001
LOC_Os04g46100.1.MSUv7.0	NA	Zm00001d025992_T001
LOC_Os04g41900.1.MSUv7.0	Zm00001d003172_T001	Zm00001d025762_T001
LOC_Os01g71420.1.MSUv7.0	Zm00001d042142_T001	NA
LOC_Os06g43190.1.MSUv7.0	Zm00001d046625_T001	NA
LOC_Os05g03910.1.MSUv7.0	NA	Zm00001d010946_T001
LOC_Os03g26090.1.MSUv7.0	Zm00001d029333_T008	Zm00001d047181_T001
LOC_Os06g13010.1.MSUv7.0	Zm00001d044781_T001	NA
LOC_Os01g19760.1.MSUv7.0	Zm00001d040612_T001	NA
LOC_Os06g08180.1.MSUv7.0	Zm00001d045127_T001	NA
LOC_Os02g10140.1.MSUv7.0	Zm00001d015845_T001	NA
LOC_Os10g32850.1.MSUv7.0	Zm00001d032761_T001	NA
LOC_Os03g10180.1.MSUv7.0	NA	Zm00001d048175_T001
LOC_Os06g45080.1.MSUv7.0	Zm00001d046882_T001	NA
LOC_Os04g59000.1.MSUv7.0	NA	Zm00001d026677_T001
LOC_Os08g39590.1.MSUv7.0	Zm00001d031437_T001	NA
LOC_Os09g37730.1.MSUv7.0	Zm00001d021440_T001	NA
LOC_Os03g04840.1.MSUv7.0	Zm00001d027620_T001	NA
LOC_Os02g52860.1.MSUv7.0	Zm00001d018187_T001	Zm00001d052155_T001
LOC_Os08g16610.1.MSUv7.0	Zm00001d024094_T003	NA
LOC_Os03g02440.1.MSUv7.0	Zm00001d027351_T001	NA
LOC_Os02g13850.1.MSUv7.0	Zm00001d016242_T002	NA
LOC_Os09g30350.1.MSUv7.0	Zm00001d020879_T001	Zm00001d005997_T001
LOC_Os02g48730.1.MSUv7.0	Zm00001d017859_T001	Zm00001d051687_T001
LOC_Os04g40300.1.MSUv7.0	Zm00001d003291_T001	Zm00001d025689_T002
LOC_Os05g08610.1.MSUv7.0	Zm00001d037624_T001	NA
LOC_Os08g08120.2.MSUv7.0	Zm00001d024213_T001	Zm00001d049464_T001
LOC_Os07g37950.1.MSUv7.0	Zm00001d021820_T001	Zm00001d006617_T001
LOC_Os02g44220.1.MSUv7.0	Zm00001d017501_T001	Zm00001d051373_T001
LOC_Os02g51760.1.MSUv7.0	Zm00001d018093_T001	NA
LOC_Os04g51120.1.MSUv7.0	Zm00001d002440_T002	NA
LOC_Os07g46690.1.MSUv7.0	Zm00001d022417_T002	NA
LOC_Os01g45620.1.MSUv7.0	NA	Zm00001d011465_T001
LOC_Os11g47330.1.MSUv7.0	Zm00001d048627_T001	NA
LOC_Os06g04780.1.MSUv7.0	Zm00001d045405_T001	NA
LOC_Os05g49730.1.MSUv7.0	NA	Zm00001d009626_T001
LOC_Os05g30860.1.MSUv7.0	Zm00001d037899_T001	Zm00001d010491_T001
LOC_Os04g56610.1.MSUv7.0	Zm00001d001972_T001	NA
LOC_Os03g50500.1.MSUv7.0	Zm00001d033749_T001	NA
LOC_Os09g33520.1.MSUv7.0	Zm00001d021072_T001	NA
LOC_Os05g45340.1.MSUv7.0	Zm00001d038752_T001	NA
LOC_Os06g51260.1.MSUv7.0	Zm00001d014863_T002	NA
LOC_Os07g39940.1.MSUv7.0	Zm00001d021988_T001	Zm00001d006733_T001
LOC_Os03g31310.1.MSUv7.0	Zm00001d029559_T001	NA
LOC_Os01g67600.1.MSUv7.0	Zm00001d042474_T001	Zm00001d012140_T001
LOC_Os08g03610.1.MSUv7.0	Zm00001d035195_T001	Zm00001d049625_T001
LOC_Os05g12680.1.MSUv7.0	NA	Zm00001d010421_T001
LOC_Os01g70430.1.MSUv7.0	Zm00001d042250_T001	NA
LOC_Os05g50770.2.MSUv7.0	Zm00001d039150_T001	Zm00001d009705_T001
LOC_Os06g47920.1.MSUv7.0	Zm00001d014598_T001	NA
LOC_Os04g01280.1.MSUv7.0	Zm00001d004545_T001	Zm00001d024934_T001
LOC_Os01g60170.1.MSUv7.0	Zm00001d043087_T001	Zm00001d012520_T001
LOC_Os12g40419.3.MSUv7.0	Zm00001d030942_T001	NA
LOC_Os05g34770.1.MSUv7.0	Zm00001d038218_T001	NA
LOC_Os02g02730.1.MSUv7.0	NA	Zm00001d054010_T001
LOC_Os06g12630.1.MSUv7.0	NA	Zm00001d037240_T009
LOC_Os02g34570.1.MSUv7.0	Zm00001d016770_T001	NA
LOC_Os04g35590.1.MSUv7.0	Zm00001d003630_T001	Zm00001d025445_T001
LOC_Os01g11230.2.MSUv7.0	Zm00001d039387_T001	NA
LOC_Os03g23030.1.MSUv7.0	NA	Zm00001d047468_T003
LOC_Os07g36820.1.MSUv7.0	Zm00001d021739_T001	NA
LOC_Os01g25540.1.MSUv7.0	Zm00001d040803_T001	NA
LOC_Os03g56410.1.MSUv7.0	Zm00001d034254_T001	NA
LOC_Os10g39770.1.MSUv7.0	Zm00001d029806_T001	NA
LOC_Os03g08850.1.MSUv7.0	Zm00001d027975_T001	Zm00001d048233_T001
LOC_Os05g40960.1.MSUv7.0	Zm00001d038527_T001	Zm00001d010634_T001
LOC_Os09g26980.1.MSUv7.0	Zm00001d020628_T001	Zm00001d005822_T001
LOC_Os12g37530.1.MSUv7.0	Zm00001d030623_T002	NA
LOC_Os04g40090.1.MSUv7.0	Zm00001d003300_T001	NA
LOC_Os06g44890.1.MSUv7.0	Zm00001d046905_T001	NA
LOC_Os06g35940.1.MSUv7.0	Zm00001d046300_T001	NA
LOC_Os01g63840.1.MSUv7.0	Zm00001d042802_T001	NA
LOC_Os02g06720.1.MSUv7.0	NA	Zm00001d053827_T001
LOC_Os01g59140.1.MSUv7.0	NA	Zm00001d012557_T001
LOC_Os02g50040.1.MSUv7.0	Zm00001d017949_T001	NA
LOC_Os04g42910.1.MSUv7.0	Zm00001d003084_T001	Zm00001d025822_T001
LOC_Os03g25770.1.MSUv7.0	Zm00001d029305_T001	Zm00001d047401_T001
LOC_Os01g60910.1.MSUv7.0	Zm00001d043038_T001	NA
LOC_Os04g05070.1.MSUv7.0	Zm00001d004446_T001	NA
LOC_Os01g14960.1.MSUv7.0	Zm00001d040275_T001	NA
LOC_Os05g45760.1.MSUv7.0	Zm00001d038733_T001	NA
LOC_Os05g43300.1.MSUv7.0	Zm00001d038657_T003	NA
LOC_Os04g39670.1.MSUv7.0	Zm00001d003322_T001	NA
LOC_Os03g11250.1.MSUv7.0	NA	Zm00001d048113_T001
LOC_Os06g51029.1.MSUv7.0	NA	Zm00001d036371_T001
LOC_Os04g46880.1.MSUv7.0	NA	Zm00001d026156_T001
LOC_Os03g53200.1.MSUv7.0	Zm00001d033980_T001	NA
LOC_Os01g60440.1.MSUv7.0	Zm00001d043067_T001	Zm00001d012511_T001
LOC_Os03g45300.1.MSUv7.0	Zm00001d033481_T001	Zm00001d013645_T001
LOC_Os02g33290.1.MSUv7.0	Zm00001d016744_T001	NA
LOC_Os05g06970.1.MSUv7.0	Zm00001d037550_T001	NA
LOC_Os03g04590.1.MSUv7.0	Zm00001d027595_T001	Zm00001d048368_T004
LOC_Os07g42790.1.MSUv7.0	Zm00001d022167_T001	NA
LOC_Os08g06500.1.MSUv7.0	Zm00001d024521_T001	NA
LOC_Os03g04340.1.MSUv7.0	Zm00001d027548_T001	Zm00001d048356_T001
LOC_Os11g07970.1.MSUv7.0	NA	Zm00001d004739_T001
LOC_Os09g22540.1.MSUv7.0	Zm00001d020367_T003	NA
LOC_Os11g02070.1.MSUv7.0	Zm00001d052331_T001	NA
LOC_Os07g06760.1.MSUv7.0	Zm00001d018845_T001	Zm00001d007911_T001
LOC_Os02g39340.1.MSUv7.0	Zm00001d017151_T001	Zm00001d051020_T001
LOC_Os07g46280.1.MSUv7.0	Zm00001d022367_T001	NA
LOC_Os03g19870.1.MSUv7.0	NA	Zm00001d047612_T001
LOC_Os03g15580.1.MSUv7.0	NA	Zm00001d047873_T002
LOC_Os01g67980.1.MSUv7.0	Zm00001d042446_T001	Zm00001d012120_T001
LOC_Os01g07740.1.MSUv7.0	Zm00001d039673_T002	Zm00001d008725_T002
LOC_Os06g09270.1.MSUv7.0	Zm00001d045052_T001	NA
LOC_Os06g13170.1.MSUv7.0	NA	Zm00001d037264_T002
LOC_Os03g36960.1.MSUv7.0	NA	Zm00001d013819_T003
LOC_Os01g53420.1.MSUv7.0	Zm00001d043544_T002	Zm00001d012788_T001
LOC_Os02g35610.1.MSUv7.0	Zm00001d016864_T001	NA
LOC_Os08g02180.1.MSUv7.0	Zm00001d035079_T001	NA
LOC_Os03g05830.1.MSUv7.0	NA	Zm00001d048415_T003
LOC_Os02g54010.1.MSUv7.0	Zm00001d018286_T001	NA
LOC_Os04g43760.1.MSUv7.0	Zm00001d003016_T001	NA
LOC_Os01g21860.1.MSUv7.0	NA	Zm00001d009147_T002
LOC_Os01g01010.2.MSUv7.0	Zm00001d040234_T001	NA
LOC_Os05g43480.1.MSUv7.0	NA	Zm00001d010710_T002
LOC_Os10g32580.1.MSUv7.0	Zm00001d032788_T001	NA
LOC_Os11g01480.1.MSUv7.0	NA	Zm00001d005087_T001
LOC_Os10g31810.1.MSUv7.0	Zm00001d032819_T001	NA
LOC_Os03g18140.1.MSUv7.0	Zm00001d028751_T001	Zm00001d047737_T001
LOC_Os08g09200.1.MSUv7.0	NA	Zm00001d049409_T001
LOC_Os02g44820.1.MSUv7.0	Zm00001d017545_T001	NA
LOC_Os03g47530.1.MSUv7.0	Zm00001d033385_T001	NA
LOC_Os03g57640.1.MSUv7.0	NA	Zm00001d013099_T001
LOC_Os10g35950.1.MSUv7.0	Zm00001d032527_T001	NA
LOC_Os02g13310.1.MSUv7.0	Zm00001d016298_T001	NA
LOC_Os01g18890.1.MSUv7.0	Zm00001d040581_T001	Zm00001d008173_T001
LOC_Os09g24330.1.MSUv7.0	Zm00001d020429_T001	NA
LOC_Os02g50320.1.MSUv7.0	Zm00001d017961_T003	NA
LOC_Os01g59060.1.MSUv7.0	Zm00001d043170_T001	NA
LOC_Os04g48140.1.MSUv7.0	Zm00001d002631_T003	NA
LOC_Os04g40400.1.MSUv7.0	Zm00001d003288_T001	Zm00001d025692_T002
LOC_Os02g36390.1.MSUv7.0	Zm00001d016916_T001	Zm00001d050851_T004
LOC_Os12g34524.1.MSUv7.0	Zm00001d023899_T001	NA
LOC_Os02g12890.1.MSUv7.0	NA	Zm00001d053569_T001
LOC_Os01g03950.1.MSUv7.0	Zm00001d039994_T001	NA
LOC_Os02g52190.1.MSUv7.0	Zm00001d018119_T001	Zm00001d052192_T001
LOC_Os12g41700.1.MSUv7.0	NA	Zm00001d041474_T001
LOC_Os06g43000.1.MSUv7.0	NA	Zm00001d036772_T001
LOC_Os09g37610.1.MSUv7.0	Zm00001d021446_T002	NA
LOC_Os10g34380.1.MSUv7.0	NA	Zm00001d013989_T003
LOC_Os09g24680.1.MSUv7.0	Zm00001d020448_T001	NA
LOC_Os07g10890.1.MSUv7.0	Zm00001d019166_T001	Zm00001d005244_T001
LOC_Os02g55420.1.MSUv7.0	Zm00001d018386_T001	NA
LOC_Os05g50080.1.MSUv7.0	Zm00001d039101_T001	NA
LOC_Os08g35860.1.MSUv7.0	Zm00001d032046_T002	NA
LOC_Os02g56880.1.MSUv7.0	Zm00001d018460_T003	NA
LOC_Os03g56580.1.MSUv7.0	Zm00001d034277_T001	Zm00001d013151_T001
LOC_Os08g09270.1.MSUv7.0	Zm00001d024248_T001	NA
LOC_Os04g59120.1.MSUv7.0	Zm00001d002893_T001	NA
LOC_Os01g56560.1.MSUv7.0	Zm00001d043307_T001	Zm00001d012647_T001
LOC_Os03g07600.1.MSUv7.0	Zm00001d027862_T001	NA
LOC_Os05g41490.1.MSUv7.0	Zm00001d038563_T001	Zm00001d010652_T001
LOC_Os02g51280.1.MSUv7.0	Zm00001d018045_T001	Zm00001d052256_T001
LOC_Os07g08120.1.MSUv7.0	Zm00001d018939_T001	NA
LOC_Os01g42950.1.MSUv7.0	Zm00001d044478_T001	Zm00001d011351_T001
LOC_Os02g47580.1.MSUv7.0	Zm00001d017768_T006	Zm00001d051562_T001
LOC_Os12g43550.1.MSUv7.0	Zm00001d031179_T001	NA
LOC_Os04g58810.1.MSUv7.0	Zm00001d001774_T001	Zm00001d026657_T001
LOC_Os05g01310.1.MSUv7.0	NA	Zm00001d011102_T001
LOC_Os09g31450.1.MSUv7.0	Zm00001d020944_T001	NA
LOC_Os01g55260.1.MSUv7.0	Zm00001d043410_T002	NA
LOC_Os07g10110.1.MSUv7.0	Zm00001d019104_T001	NA
LOC_Os11g37990.1.MSUv7.0	NA	Zm00001d007572_T001
LOC_Os11g04720.1.MSUv7.0	Zm00001d052476_T001	NA
LOC_Os12g07730.1.MSUv7.0	NA	Zm00001d041847_T002
LOC_Os05g47680.1.MSUv7.0	NA	Zm00001d009469_T001
LOC_Os07g06080.1.MSUv7.0	Zm00001d018820_T001	NA
LOC_Os05g45460.1.MSUv7.0	Zm00001d038741_T002	NA
LOC_Os05g02240.1.MSUv7.0	Zm00001d035631_T001	NA
LOC_Os02g02020.1.MSUv7.0	Zm00001d014966_T001	NA
LOC_Os04g37510.1.MSUv7.0	Zm00001d003521_T001	Zm00001d025534_T001
LOC_Os09g34070.1.MSUv7.0	Zm00001d021188_T001	NA
LOC_Os08g33630.1.MSUv7.0	Zm00001d032212_T004	Zm00001d050395_T002
LOC_Os02g39550.1.MSUv7.0	Zm00001d017166_T001	NA
LOC_Os06g46560.1.MSUv7.0	Zm00001d014364_T002	Zm00001d036577_T001
LOC_Os11g04510.1.MSUv7.0	Zm00001d052461_T001	NA
LOC_Os03g07370.1.MSUv7.0	Zm00001d027847_T001	NA
LOC_Os03g15690.1.MSUv7.0	Zm00001d028528_T001	NA
LOC_Os09g25330.1.MSUv7.0	Zm00001d020512_T001	Zm00001d005769_T001
LOC_Os01g50830.1.MSUv7.0	Zm00001d043724_T001	NA
LOC_Os03g45920.1.MSUv7.0	Zm00001d033457_T001	Zm00001d013612_T005
LOC_Os03g57160.1.MSUv7.0	Zm00001d034350_T002	NA
LOC_Os03g04360.1.MSUv7.0	Zm00001d027549_T001	NA
LOC_Os09g36700.1.MSUv7.0	Zm00001d022630_T001	NA
LOC_Os08g35190.3.MSUv7.0	Zm00001d032081_T002	NA
LOC_Os08g36330.1.MSUv7.0	Zm00001d031751_T001	NA
LOC_Os01g48930.1.MSUv7.0	Zm00001d043850_T001	NA
LOC_Os08g40120.1.MSUv7.0	Zm00001d031475_T001	NA
LOC_Os03g11950.1.MSUv7.0	Zm00001d028231_T001	Zm00001d048066_T001
LOC_Os11g04830.1.MSUv7.0	Zm00001d052478_T001	NA
LOC_Os07g48730.1.MSUv7.0	Zm00001d022549_T001	NA
LOC_Os01g63540.1.MSUv7.0	Zm00001d042814_T001	Zm00001d012326_T001
LOC_Os11g35340.1.MSUv7.0	Zm00001d053122_T001	NA
LOC_Os01g58650.1.MSUv7.0	NA	Zm00001d012572_T001
LOC_Os06g12410.1.MSUv7.0	Zm00001d044821_T001	NA
LOC_Os03g22440.1.MSUv7.0	Zm00001d029122_T001	NA
LOC_Os09g26900.1.MSUv7.0	Zm00001d020623_T001	Zm00001d005819_T001
LOC_Os05g03120.1.MSUv7.0	Zm00001d035506_T003	NA
LOC_Os08g44320.1.MSUv7.0	Zm00001d031963_T001	NA
LOC_Os01g17402.1.MSUv7.0	NA	Zm00001d008221_T001
LOC_Os06g13940.1.MSUv7.0	NA	Zm00001d037281_T001
LOC_Os03g58840.1.MSUv7.0	Zm00001d034505_T001	Zm00001d013055_T001
LOC_Os03g40110.1.MSUv7.0	Zm00001d033168_T003	NA
LOC_Os07g34650.1.MSUv7.0	Zm00001d021673_T001	NA
LOC_Os02g44654.1.MSUv7.0	Zm00001d017528_T001	NA
LOC_Os04g36070.1.MSUv7.0	Zm00001d003598_T001	Zm00001d025472_T001
LOC_Os10g36020.1.MSUv7.0	Zm00001d032522_T001	Zm00001d013909_T001
LOC_Os07g42994.1.MSUv7.0	Zm00001d022182_T001	NA
LOC_Os07g07060.1.MSUv7.0	Zm00001d018870_T001	NA
LOC_Os03g17660.1.MSUv7.0	Zm00001d028707_T001	NA
LOC_Os08g44820.1.MSUv7.0	Zm00001d031898_T001	Zm00001d049913_T001
LOC_Os08g44910.1.MSUv7.0	Zm00001d031887_T001	Zm00001d049906_T001
LOC_Os03g06240.1.MSUv7.0	Zm00001d027731_T012	Zm00001d048424_T002
LOC_Os03g05420.1.MSUv7.0	Zm00001d027671_T001	NA
LOC_Os02g12750.1.MSUv7.0	Zm00001d016364_T001	NA
LOC_Os03g09110.1.MSUv7.0	Zm00001d028009_T001	Zm00001d048218_T001
LOC_Os02g47840.1.MSUv7.0	NA	Zm00001d051584_T001
LOC_Os04g57940.1.MSUv7.0	Zm00001d001842_T001	NA
LOC_Os03g07220.1.MSUv7.0	Zm00001d027835_T001	NA
LOC_Os02g46860.1.MSUv7.0	Zm00001d017698_T003	Zm00001d051525_T001
LOC_Os01g59200.1.MSUv7.0	NA	Zm00001d012555_T001
LOC_Os02g39040.1.MSUv7.0	Zm00001d017130_T001	NA
LOC_Os07g33220.1.MSUv7.0	NA	Zm00001d006481_T001
LOC_Os01g63470.1.MSUv7.0	NA	Zm00001d012336_T001
LOC_Os05g02190.1.MSUv7.0	Zm00001d035649_T001	NA
LOC_Os01g40570.1.MSUv7.0	NA	Zm00001d011242_T001
LOC_Os05g47590.1.MSUv7.0	Zm00001d038901_T001	Zm00001d009458_T001
LOC_Os06g13680.1.MSUv7.0	Zm00001d044747_T001	Zm00001d037275_T001
LOC_Os07g43070.1.MSUv7.0	Zm00001d022190_T002	Zm00001d006910_T003
LOC_Os08g05480.1.MSUv7.0	Zm00001d024621_T001	NA
LOC_Os01g57360.1.MSUv7.0	Zm00001d043267_T001	NA
LOC_Os07g09060.1.MSUv7.0	Zm00001d019054_T001	NA
LOC_Os03g18940.1.MSUv7.0	Zm00001d028827_T001	NA
LOC_Os03g24184.1.MSUv7.0	Zm00001d029214_T001	Zm00001d047456_T001
LOC_Os10g36530.1.MSUv7.0	NA	Zm00001d013887_T001
LOC_Os03g13050.1.MSUv7.0	Zm00001d028287_T001	Zm00001d048013_T001
LOC_Os08g01330.1.MSUv7.0	Zm00001d034984_T001	NA
LOC_Os01g03980.1.MSUv7.0	Zm00001d039993_T001	Zm00001d008539_T001
LOC_Os05g42270.1.MSUv7.0	Zm00001d038620_T002	NA
LOC_Os04g58420.1.MSUv7.0	Zm00001d001804_T002	NA
LOC_Os02g40040.1.MSUv7.0	Zm00001d017206_T001	Zm00001d051082_T001
LOC_Os02g16600.1.MSUv7.0	Zm00001d016044_T001	Zm00001d053372_T001
LOC_Os01g54400.1.MSUv7.0	Zm00001d043450_T001	NA
LOC_Os10g25310.1.MSUv7.0	Zm00001d033047_T001	NA
LOC_Os11g06750.1.MSUv7.0	NA	Zm00001d004841_T001
LOC_Os02g43600.1.MSUv7.0	Zm00001d017449_T001	NA
LOC_Os04g32650.1.MSUv7.0	Zm00001d003879_T005	NA
LOC_Os08g01190.1.MSUv7.0	Zm00001d034973_T001	NA
LOC_Os05g35170.1.MSUv7.0	Zm00001d038227_T001	Zm00001d010227_T001
LOC_Os09g15790.1.MSUv7.0	Zm00001d020102_T001	Zm00001d005612_T001
LOC_Os02g45870.1.MSUv7.0	Zm00001d017620_T001	NA
LOC_Os03g25460.1.MSUv7.0	NA	Zm00001d047419_T001
LOC_Os03g54980.1.MSUv7.0	Zm00001d034064_T001	NA
LOC_Os04g40060.1.MSUv7.0	Zm00001d003302_T001	NA
LOC_Os08g39350.1.MSUv7.0	Zm00001d031412_T001	Zm00001d052875_T001
LOC_Os02g07430.1.MSUv7.0	Zm00001d015381_T001	NA
LOC_Os01g74146.1.MSUv7.0	Zm00001d041957_T002	NA
LOC_Os01g59410.1.MSUv7.0	NA	Zm00001d012551_T001
LOC_Os07g46555.1.MSUv7.0	Zm00001d022400_T003	NA
LOC_Os09g28050.1.MSUv7.0	Zm00001d020696_T001	NA
LOC_Os03g47120.1.MSUv7.0	Zm00001d033397_T002	NA
LOC_Os03g43360.2.MSUv7.0	Zm00001d033322_T001	NA
LOC_Os03g18680.1.MSUv7.0	Zm00001d028799_T001	Zm00001d047702_T001
LOC_Os04g50750.1.MSUv7.0	Zm00001d002477_T001	Zm00001d026202_T001
LOC_Os12g43870.1.MSUv7.0	Zm00001d031189_T001	NA
LOC_Os07g39480.1.MSUv7.0	Zm00001d021947_T002	Zm00001d006702_T001
LOC_Os07g38850.1.MSUv7.0	NA	Zm00001d006657_T001
LOC_Os05g02310.1.MSUv7.0	Zm00001d035616_T001	NA
LOC_Os08g01300.1.MSUv7.0	NA	Zm00001d052766_T001
LOC_Os05g50930.1.MSUv7.0	Zm00001d039194_T001	NA
LOC_Os10g37410.1.MSUv7.0	NA	Zm00001d013840_T002
LOC_Os10g36690.1.MSUv7.0	Zm00001d032476_T001	NA
LOC_Os02g43170.1.MSUv7.0	Zm00001d017412_T001	Zm00001d051309_T001
LOC_Os01g43050.1.MSUv7.0	Zm00001d044220_T001	Zm00001d011360_T004
LOC_Os08g01130.1.MSUv7.0	Zm00001d034968_T001	NA
LOC_Os02g11760.1.MSUv7.0	NA	Zm00001d053612_T003
LOC_Os03g08270.1.MSUv7.0	Zm00001d027895_T001	Zm00001d048272_T002
LOC_Os03g58810.1.MSUv7.0	NA	Zm00001d013056_T001
LOC_Os01g41120.1.MSUv7.0	Zm00001d044373_T001	NA
LOC_Os05g43895.1.MSUv7.0	Zm00001d038696_T001	NA
LOC_Os04g50216.1.MSUv7.0	NA	Zm00001d026194_T003
LOC_Os03g42010.1.MSUv7.0	NA	Zm00001d013729_T001
LOC_Os08g39120.1.MSUv7.0	NA	Zm00001d052853_T001
LOC_Os01g10920.1.MSUv7.0	NA	Zm00001d008903_T001
LOC_Os03g50050.1.MSUv7.0	Zm00001d033685_T001	NA
LOC_Os01g46970.1.MSUv7.0	Zm00001d043992_T001	NA
LOC_Os02g43020.1.MSUv7.0	Zm00001d017401_T001	Zm00001d051306_T001
LOC_Os03g05200.1.MSUv7.0	NA	Zm00001d048392_T003
LOC_Os09g21450.1.MSUv7.0	Zm00001d020353_T001	NA
LOC_Os03g02580.1.MSUv7.0	Zm00001d027365_T001	NA
LOC_Os03g03000.1.MSUv7.0	Zm00001d027419_T001	Zm00001d048478_T001
LOC_Os02g06510.1.MSUv7.0	NA	Zm00001d053850_T001
LOC_Os01g62620.1.MSUv7.0	Zm00001d042899_T002	NA
LOC_Os07g45310.1.MSUv7.0	Zm00001d022353_T001	NA
LOC_Os11g08314.1.MSUv7.0	NA	Zm00001d004720_T001
LOC_Os06g50030.1.MSUv7.0	Zm00001d014773_T001	Zm00001d036416_T001
LOC_Os06g46960.1.MSUv7.0	Zm00001d014492_T001	NA
LOC_Os09g36160.1.MSUv7.0	Zm00001d021285_T001	Zm00001d006209_T001
LOC_Os01g09550.1.MSUv7.0	Zm00001d039506_T001	NA
LOC_Os09g32450.1.MSUv7.0	Zm00001d021015_T003	NA
LOC_Os12g41500.1.MSUv7.0	Zm00001d031024_T001	NA
LOC_Os06g17390.1.MSUv7.0	Zm00001d045763_T001	Zm00001d037367_T001
LOC_Os04g46580.1.MSUv7.0	NA	Zm00001d026175_T001
LOC_Os02g13530.1.MSUv7.0	Zm00001d016276_T001	NA
LOC_Os01g62780.1.MSUv7.0	Zm00001d042885_T002	NA
LOC_Os05g34780.1.MSUv7.0	NA	Zm00001d010235_T002
LOC_Os06g40490.1.MSUv7.0	Zm00001d046534_T001	NA
LOC_Os01g56020.1.MSUv7.0	NA	Zm00001d012670_T001
LOC_Os09g36760.1.MSUv7.0	Zm00001d022626_T001	NA
LOC_Os06g35200.1.MSUv7.0	Zm00001d046178_T001	NA
LOC_Os06g08490.1.MSUv7.0	Zm00001d045108_T001	NA
LOC_Os03g62420.1.MSUv7.0	Zm00001d034793_T001	Zm00001d012875_T001
LOC_Os03g52980.1.MSUv7.0	Zm00001d033954_T001	NA
LOC_Os03g03440.1.MSUv7.0	Zm00001d027449_T001	Zm00001d048462_T001
LOC_Os02g03840.2.MSUv7.0	Zm00001d015138_T004	NA
LOC_Os02g02910.1.MSUv7.0	NA	Zm00001d053911_T002
LOC_Os07g01440.1.MSUv7.0	Zm00001d018621_T001	NA
LOC_Os06g03580.1.MSUv7.0	Zm00001d045517_T001	Zm00001d035989_T001
LOC_Os12g35580.1.MSUv7.0	Zm00001d023863_T001	NA
LOC_Os03g13730.1.MSUv7.0	Zm00001d028373_T001	Zm00001d047965_T001
LOC_Os01g13710.1.MSUv7.0	NA	Zm00001d009025_T001
LOC_Os12g31460.1.MSUv7.0	Zm00001d023757_T001	NA
LOC_Os03g22430.1.MSUv7.0	Zm00001d029121_T005	NA
LOC_Os10g26660.1.MSUv7.0	NA	Zm00001d014196_T001
LOC_Os05g37170.1.MSUv7.0	Zm00001d038296_T001	NA
LOC_Os11g06890.1.MSUv7.0	Zm00001d053010_T001	Zm00001d004821_T002
LOC_Os01g04390.1.MSUv7.0	Zm00001d039932_T001	Zm00001d008579_T001
LOC_Os02g06210.1.MSUv7.0	Zm00001d015298_T001	Zm00001d053866_T001
LOC_Os03g59690.1.MSUv7.0	NA	Zm00001d013011_T001
LOC_Os04g35100.1.MSUv7.0	Zm00001d003671_T001	NA
LOC_Os03g12840.2.MSUv7.0	NA	Zm00001d047994_T002
LOC_Os01g50110.1.MSUv7.0	NA	Zm00001d011645_T001
LOC_Os03g57320.1.MSUv7.0	NA	Zm00001d013113_T001
LOC_Os06g01440.1.MSUv7.0	NA	Zm00001d035875_T002
LOC_Os02g47170.1.MSUv7.0	Zm00001d017721_T001	NA
LOC_Os04g59450.1.MSUv7.0	NA	Zm00001d026690_T001
LOC_Os02g41904.1.MSUv7.0	Zm00001d017292_T003	NA
LOC_Os02g14110.1.MSUv7.0	Zm00001d016198_T003	NA
LOC_Os07g43420.1.MSUv7.0	NA	Zm00001d006922_T001
LOC_Os03g12700.1.MSUv7.0	NA	Zm00001d047989_T002
LOC_Os09g20350.1.MSUv7.0	Zm00001d020267_T001	NA
LOC_Os02g55880.1.MSUv7.0	NA	Zm00001d052010_T001
LOC_Os04g51172.1.MSUv7.0	Zm00001d002432_T001	Zm00001d026237_T001
LOC_Os04g56740.1.MSUv7.0	Zm00001d001953_T003	Zm00001d026535_T001
LOC_Os02g57120.1.MSUv7.0	Zm00001d018475_T001	NA
LOC_Os04g42270.1.MSUv7.0	Zm00001d003127_T001	Zm00001d025784_T002
LOC_Os06g06330.1.MSUv7.0	Zm00001d045296_T001	NA
LOC_Os03g10450.1.MSUv7.0	Zm00001d028105_T001	NA
LOC_Os07g46630.1.MSUv7.0	NA	Zm00001d007094_T002
LOC_Os05g06760.1.MSUv7.0	Zm00001d037553_T002	NA
LOC_Os07g08000.1.MSUv7.0	Zm00001d018935_T003	NA
LOC_Os06g13600.1.MSUv7.0	NA	Zm00001d037271_T001
LOC_Os06g48980.1.MSUv7.0	Zm00001d014697_T002	NA
LOC_Os08g44400.1.MSUv7.0	Zm00001d031945_T001	Zm00001d049939_T001
LOC_Os04g35910.1.MSUv7.0	NA	Zm00001d025460_T001
LOC_Os09g36320.1.MSUv7.0	Zm00001d021303_T001	Zm00001d006217_T001
