Anchor	Maize1	Maize2
Sobic.008G163100.1.v3.1	Zm00008a002922_T01.v1.1	NA
Sobic.002G130700.1.v3.1	NA	Zm00008a008620_T01.v1.1
Sobic.004G224900.1.v3.1	Zm00008a022413_T01.v1.1	Zm00008a016784_T01.v1.1
Sobic.001G150300.1.v3.1	Zm00008a004791_T01.v1.1	NA
Sobic.006G136700.1.v3.1	Zm00008a006962_T01.v1.1	NA
Sobic.010G074600.1.v3.1	Zm00008a033468_T01.v1.1	NA
Sobic.003G259100.1.v3.1	Zm00008a014132_T01.v1.1	NA
Sobic.007G227100.1.v3.1	Zm00008a003092_T01.v1.1	NA
Sobic.003G356800.1.v3.1	Zm00008a013321_T01.v1.1	Zm00008a032900_T01.v1.1
Sobic.004G359500.1.v3.1	Zm00008a023409_T01.v1.1	NA
Sobic.003G218801.1.v3.1	Zm00008a014625_T01.v1.1	NA
Sobic.006G207100.1.v3.1	Zm00008a006352_T01.v1.1	Zm00008a038567_T01.v1.1
Sobic.004G198500.1.v3.1	Zm00008a022192_T01.v1.1	Zm00008a016595_T01.v1.1
Sobic.003G257400.1.v3.1	Zm00008a014147_T01.v1.1	Zm00008a032278_T01.v1.1
Sobic.008G052300.1.v3.1	Zm00008a036537_T01.v1.1	Zm00008a012569_T01.v1.1
Sobic.006G221300.1.v3.1	Zm00008a006243_T01.v1.1	Zm00008a038634_T01.v1.1
Sobic.006G244900.1.v3.1	Zm00008a006092_T01.v1.1	Zm00008a038743_T01.v1.1
Sobic.004G103400.1.v3.1	Zm00008a021598_T01.v1.1	NA
Sobic.001G151100.1.v3.1	Zm00008a004800_T01.v1.1	Zm00008a019724_T01.v1.1
Sobic.006G153300.1.v3.1	Zm00008a006820_T01.v1.1	NA
Sobic.003G213400.2.v3.1	Zm00008a014589_T01.v1.1	NA
Sobic.007G179000.1.v3.1	Zm00008a003636_T01.v1.1	Zm00008a018306_T01.v1.1
Sobic.009G156200.1.v3.1	Zm00008a025882_T01.v1.1	NA
Sobic.006G135800.2.v3.1	NA	Zm00008a038181_T01.v1.1
Sobic.007G006700.1.v3.1	Zm00008a023444_T01.v1.1	NA
Sobic.005G132000.1.v3.1	Zm00008a015387_T01.v1.1	NA
Sobic.007G196500.1.v3.1	Zm00008a003338_T01.v1.1	NA
Sobic.002G045600.1.v3.1	Zm00008a026879_T01.v1.1	NA
Sobic.004G252600.1.v3.1	Zm00008a022874_T01.v1.1	Zm00008a017178_T01.v1.1
Sobic.005G025700.1.v3.1	Zm00008a017752_T01.v1.1	Zm00008a008363_T01.v1.1
Sobic.002G304700.1.v3.1	NA	Zm00008a009408_T01.v1.1
Sobic.001G391200.1.v3.1	NA	Zm00008a035420_T01.v1.1
Sobic.008G163600.1.v3.1	NA	Zm00008a012243_T01.v1.1
Sobic.003G375500.1.v3.1	NA	Zm00008a032787_T01.v1.1
Sobic.006G181600.1.v3.1	Zm00008a006534_T01.v1.1	Zm00008a038434_T01.v1.1
Sobic.006G240400.1.v3.1	Zm00008a006123_T01.v1.1	Zm00008a038716_T01.v1.1
Sobic.003G186066.1.v3.1	Zm00008a014679_T01.v1.1	NA
Sobic.006G110850.1.v3.1	Zm00008a007147_T01.v1.1	NA
Sobic.001G148900.2.v3.1	Zm00008a004786_T01.v1.1	Zm00008a019716_T01.v1.1
Sobic.008G130400.1.v3.1	Zm00008a002631_T01.v1.1	Zm00008a012336_T01.v1.1
Sobic.009G041800.2.v3.1	NA	Zm00008a031741_T01.v1.1
Sobic.009G082600.1.v3.1	Zm00008a025526_T01.v1.1	Zm00008a031411_T01.v1.1
Sobic.004G224100.1.v3.1	Zm00008a022401_T01.v1.1	NA
Sobic.002G400700.2.v3.1	Zm00008a029531_T01.v1.1	NA
Sobic.010G099800.1.v3.1	Zm00008a033293_T01.v1.1	Zm00008a025073_T01.v1.1
Sobic.001G240400.1.v3.1	Zm00008a004324_T01.v1.1	NA
Sobic.009G202801.1.v3.1	Zm00008a026261_T01.v1.1	Zm00008a031666_T01.v1.1
Sobic.004G240800.1.v3.1	Zm00008a022966_T01.v1.1	NA
Sobic.001G286300.1.v3.1	Zm00008a002189_T01.v1.1	NA
Sobic.006G162200.1.v3.1	Zm00008a006668_T01.v1.1	Zm00008a038323_T01.v1.1
Sobic.001G058400.1.v3.1	NA	Zm00008a019224_T01.v1.1
Sobic.007G090600.1.v3.1	Zm00008a036990_T01.v1.1	NA
Sobic.004G331600.1.v3.1	Zm00008a023258_T01.v1.1	Zm00008a017420_T01.v1.1
Sobic.005G084600.1.v3.1	NA	Zm00008a010040_T01.v1.1
Sobic.003G396700.1.v3.1	Zm00008a012985_T01.v1.1	NA
Sobic.003G348500.1.v3.1	Zm00008a013387_T01.v1.1	NA
Sobic.010G093600.2.v3.1	Zm00008a033324_T01.v1.1	NA
Sobic.003G149300.1.v3.1	Zm00008a011732_T01.v1.1	NA
Sobic.007G170900.3.v3.1	Zm00008a003580_T01.v1.1	Zm00008a015877_T01.v1.1
Sobic.004G228400.1.v3.1	Zm00008a023049_T01.v1.1	NA
Sobic.001G310100.1.v3.1	NA	Zm00008a035242_T01.v1.1
Sobic.001G415300.1.v3.1	Zm00008a001129_T01.v1.1	NA
Sobic.002G215000.2.v3.1	NA	Zm00008a008961_T01.v1.1
Sobic.002G014200.2.v3.1	Zm00008a026710_T01.v1.1	NA
Sobic.001G543200.2.v3.1	Zm00008a000031_T01.v1.1	NA
Sobic.006G056700.1.v3.1	Zm00008a007557_T01.v1.1	NA
Sobic.001G063500.1.v3.1	Zm00008a005423_T01.v1.1	Zm00008a019251_T01.v1.1
Sobic.002G083400.1.v3.1	NA	Zm00008a008491_T01.v1.1
Sobic.009G192000.1.v3.1	Zm00008a026163_T01.v1.1	Zm00008a031610_T01.v1.1
Sobic.005G210600.1.v3.1	Zm00008a014913_T01.v1.1	NA
Sobic.008G107100.3.v3.1	NA	Zm00008a012463_T01.v1.1
Sobic.001G157300.1.v3.1	Zm00008a004598_T01.v1.1	Zm00008a019755_T01.v1.1
Sobic.002G258300.2.v3.1	NA	Zm00008a009182_T01.v1.1
Sobic.004G248500.1.v3.1	NA	Zm00008a017238_T01.v1.1
Sobic.002G152700.1.v3.1	Zm00008a027588_T01.v1.1	NA
Sobic.007G119101.1.v3.1	NA	Zm00008a016109_T01.v1.1
Sobic.007G029600.1.v3.1	Zm00008a023607_T01.v1.1	NA
Sobic.003G416500.1.v3.1	Zm00008a012823_T01.v1.1	Zm00008a032553_T01.v1.1
Sobic.003G161800.1.v3.1	NA	Zm00008a030566_T01.v1.1
Sobic.009G158600.1.v3.1	Zm00008a025917_T01.v1.1	Zm00008a031188_T01.v1.1
Sobic.004G255100.1.v3.1	NA	Zm00008a017144_T01.v1.1
Sobic.003G365800.1.v3.1	Zm00008a013246_T01.v1.1	NA
Sobic.007G137700.1.v3.1	Zm00008a003761_T01.v1.1	NA
Sobic.009G126900.1.v3.1	NA	Zm00008a031443_T01.v1.1
Sobic.008G082000.1.v3.1	NA	Zm00008a012055_T01.v1.1
Sobic.004G316000.1.v3.1	Zm00008a023155_T01.v1.1	NA
Sobic.003G185000.1.v3.1	Zm00008a014688_T01.v1.1	NA
Sobic.009G213700.1.v3.1	Zm00008a026306_T01.v1.1	NA
Sobic.007G120401.1.v3.1	NA	Zm00008a016115_T01.v1.1
Sobic.006G212400.1.v3.1	Zm00008a006302_T01.v1.1	NA
Sobic.003G306500.1.v3.1	Zm00008a013730_T01.v1.1	NA
Sobic.003G048200.1.v3.1	Zm00008a010964_T01.v1.1	NA
Sobic.007G048600.1.v3.1	Zm00008a037265_T01.v1.1	Zm00008a015545_T01.v1.1
Sobic.003G375300.1.v3.1	Zm00008a013155_T01.v1.1	Zm00008a032789_T01.v1.1
Sobic.010G022500.1.v3.1	NA	Zm00008a024185_T01.v1.1
Sobic.004G345600.1.v3.1	NA	Zm00008a017351_T01.v1.1
Sobic.005G204500.1.v3.1	Zm00008a014946_T01.v1.1	NA
Sobic.003G117300.2.v3.1	Zm00008a011438_T01.v1.1	Zm00008a029886_T01.v1.1
Sobic.004G068300.1.v3.1	Zm00008a021157_T01.v1.1	Zm00008a018655_T01.v1.1
Sobic.003G340800.2.v3.1	NA	Zm00008a032993_T01.v1.1
Sobic.008G019532.1.v3.1	Zm00008a036344_T01.v1.1	NA
Sobic.004G143700.1.v3.1	Zm00008a021776_T01.v1.1	NA
Sobic.004G164200.1.v3.1	Zm00008a021922_T01.v1.1	NA
Sobic.003G194300.1.v3.1	Zm00008a014451_T01.v1.1	Zm00008a032001_T01.v1.1
Sobic.009G109200.1.v3.1	Zm00008a025608_T01.v1.1	NA
Sobic.007G219800.1.v3.1	Zm00008a003131_T01.v1.1	NA
Sobic.005G114400.1.v3.1	Zm00008a015319_T01.v1.1	NA
Sobic.009G255500.1.v3.1	Zm00008a026564_T01.v1.1	NA
Sobic.002G160300.1.v3.1	Zm00008a027667_T01.v1.1	NA
Sobic.006G098400.1.v3.1	NA	Zm00008a037996_T01.v1.1
Sobic.010G056200.1.v3.1	Zm00008a033601_T01.v1.1	Zm00008a025232_T01.v1.1
Sobic.004G103600.1.v3.1	Zm00008a021587_T01.v1.1	NA
Sobic.002G380300.1.v3.1	NA	Zm00008a009801_T01.v1.1
Sobic.006G160000.1.v3.1	Zm00008a006689_T01.v1.1	NA
Sobic.002G325800.1.v3.1	Zm00008a029004_T01.v1.1	Zm00008a009506_T01.v1.1
Sobic.003G279500.2.v3.1	NA	Zm00008a032388_T01.v1.1
Sobic.004G170900.1.v3.1	Zm00008a021979_T01.v1.1	Zm00008a016455_T01.v1.1
Sobic.003G370300.1.v3.1	Zm00008a013197_T01.v1.1	NA
Sobic.009G222900.1.v3.1	NA	Zm00008a030706_T01.v1.1
Sobic.001G391500.1.v3.1	Zm00008a001324_T01.v1.1	Zm00008a035417_T01.v1.1
Sobic.001G117200.2.v3.1	NA	Zm00008a019537_T01.v1.1
Sobic.001G170000.1.v3.1	Zm00008a004695_T01.v1.1	NA
Sobic.008G097700.1.v3.1	NA	Zm00008a012101_T01.v1.1
Sobic.010G011900.1.v3.1	NA	Zm00008a024113_T01.v1.1
Sobic.001G513000.1.v3.1	Zm00008a000274_T01.v1.1	NA
Sobic.003G261700.1.v3.1	Zm00008a014114_T01.v1.1	NA
Sobic.009G228400.1.v3.1	Zm00008a026407_T01.v1.1	Zm00008a030741_T01.v1.1
Sobic.009G167500.1.v3.1	NA	Zm00008a031512_T01.v1.1
Sobic.008G156700.1.v3.1	NA	Zm00008a012209_T01.v1.1
Sobic.010G008800.1.v3.1	Zm00008a033922_T01.v1.1	NA
Sobic.003G260700.2.v3.1	Zm00008a014120_T01.v1.1	Zm00008a032288_T01.v1.1
Sobic.001G316900.2.v3.1	Zm00008a001912_T01.v1.1	NA
Sobic.001G024300.1.v3.1	Zm00008a005720_T01.v1.1	NA
Sobic.007G196300.1.v3.1	NA	Zm00008a015762_T01.v1.1
Sobic.001G381600.1.v3.1	NA	Zm00008a035372_T01.v1.1
Sobic.004G033800.1.v3.1	Zm00008a020885_T01.v1.1	NA
Sobic.004G318400.1.v3.1	Zm00008a023175_T01.v1.1	Zm00008a017493_T01.v1.1
Sobic.001G217700.1.v3.1	Zm00008a004164_T01.v1.1	Zm00008a020009_T01.v1.1
Sobic.010G201700.1.v3.1	Zm00008a034674_T01.v1.1	NA
Sobic.002G038400.2.v3.1	Zm00008a026820_T01.v1.1	NA
Sobic.006G245500.1.v3.1	Zm00008a006089_T01.v1.1	NA
Sobic.003G100200.1.v3.1	Zm00008a011310_T01.v1.1	NA
Sobic.001G511200.1.v3.1	Zm00008a000301_T01.v1.1	Zm00008a036077_T01.v1.1
Sobic.003G209200.1.v3.1	Zm00008a014568_T01.v1.1	Zm00008a032043_T01.v1.1
Sobic.003G127700.1.v3.1	Zm00008a011529_T01.v1.1	Zm00008a029838_T01.v1.1
Sobic.002G388600.1.v3.1	Zm00008a029459_T01.v1.1	NA
Sobic.004G315800.1.v3.1	Zm00008a023153_T01.v1.1	Zm00008a017501_T01.v1.1
Sobic.009G056800.1.v3.1	Zm00008a025272_T01.v1.1	NA
Sobic.010G186500.1.v3.1	Zm00008a034608_T01.v1.1	Zm00008a024777_T01.v1.1
Sobic.002G072500.1.v3.1	Zm00008a027055_T01.v1.1	NA
Sobic.010G120800.1.v3.1	Zm00008a034085_T01.v1.1	NA
Sobic.002G214400.1.v3.1	Zm00008a028169_T01.v1.1	Zm00008a008957_T01.v1.1
Sobic.004G264400.1.v3.1	NA	Zm00008a017088_T01.v1.1
Sobic.001G528600.1.v3.1	Zm00008a000139_T01.v1.1	Zm00008a036175_T01.v1.1
Sobic.007G123600.1.v3.1	NA	Zm00008a016127_T01.v1.1
Sobic.009G231600.1.v3.1	Zm00008a026438_T01.v1.1	NA
Sobic.002G110800.1.v3.1	Zm00008a027275_T01.v1.1	NA
Sobic.001G420500.1.v3.1	Zm00008a001090_T01.v1.1	Zm00008a035593_T01.v1.1
Sobic.009G030701.1.v3.1	Zm00008a037397_T01.v1.1	NA
Sobic.004G080000.2.v3.1	Zm00008a021323_T01.v1.1	Zm00008a018608_T01.v1.1
Sobic.003G300000.1.v3.1	Zm00008a013791_T01.v1.1	NA
Sobic.002G167500.1.v3.1	Zm00008a027722_T01.v1.1	NA
Sobic.004G311100.1.v3.1	Zm00008a023114_T01.v1.1	NA
Sobic.009G174300.1.v3.1	NA	Zm00008a031547_T01.v1.1
Sobic.003G309500.1.v3.1	Zm00008a013710_T01.v1.1	NA
Sobic.002G233700.1.v3.1	Zm00008a028337_T01.v1.1	Zm00008a009072_T01.v1.1
Sobic.003G345300.1.v3.1	Zm00008a013413_T01.v1.1	NA
Sobic.004G348300.2.v3.1	Zm00008a023359_T01.v1.1	NA
Sobic.010G006350.1.v3.1	Zm00008a033932_T01.v1.1	NA
Sobic.009G242501.1.v3.1	Zm00008a026520_T01.v1.1	Zm00008a030837_T01.v1.1
Sobic.001G322500.2.v3.1	Zm00008a001873_T01.v1.1	NA
Sobic.006G170500.2.v3.1	Zm00008a006608_T01.v1.1	Zm00008a038507_T01.v1.1
Sobic.010G180400.1.v3.1	Zm00008a034548_T01.v1.1	Zm00008a024809_T01.v1.1
Sobic.004G180900.3.v3.1	NA	Zm00008a016501_T01.v1.1
Sobic.001G376800.1.v3.1	NA	Zm00008a035355_T01.v1.1
Sobic.004G042200.1.v3.1	Zm00008a020949_T01.v1.1	Zm00008a018776_T01.v1.1
Sobic.003G353800.1.v3.1	Zm00008a013340_T01.v1.1	Zm00008a032920_T01.v1.1
Sobic.001G034300.1.v3.1	Zm00008a005641_T01.v1.1	Zm00008a019104_T01.v1.1
Sobic.001G087700.1.v3.1	Zm00008a005204_T01.v1.1	NA
Sobic.001G418200.1.v3.1	Zm00008a001109_T01.v1.1	NA
Sobic.010G130300.1.v3.1	Zm00008a034141_T01.v1.1	NA
Sobic.001G522700.1.v3.1	Zm00008a000188_T01.v1.1	Zm00008a036150_T01.v1.1
Sobic.007G131000.1.v3.1	Zm00008a003819_T01.v1.1	NA
Sobic.005G119900.1.v3.1	Zm00008a015284_T01.v1.1	NA
Sobic.006G191600.1.v3.1	Zm00008a006477_T01.v1.1	Zm00008a038357_T01.v1.1
Sobic.006G080900.1.v3.1	Zm00008a007369_T01.v1.1	Zm00008a037903_T01.v1.1
Sobic.009G107200.1.v3.1	Zm00008a025620_T01.v1.1	NA
Sobic.007G022900.1.v3.1	Zm00008a023553_T01.v1.1	NA
Sobic.003G281300.1.v3.1	NA	Zm00008a032398_T01.v1.1
Sobic.009G110500.2.v3.1	Zm00008a025604_T01.v1.1	Zm00008a031025_T01.v1.1
Sobic.009G105500.1.v3.1	Zm00008a025629_T01.v1.1	NA
Sobic.002G313400.1.v3.1	NA	Zm00008a009462_T01.v1.1
Sobic.006G097100.1.v3.1	Zm00008a007242_T01.v1.1	Zm00008a037987_T01.v1.1
Sobic.003G217500.1.v3.1	Zm00008a014617_T01.v1.1	NA
Sobic.004G350700.1.v3.1	NA	Zm00008a017319_T01.v1.1
Sobic.006G203200.1.v3.1	Zm00008a006381_T01.v1.1	NA
Sobic.005G188300.1.v3.1	Zm00008a015032_T01.v1.1	NA
Sobic.010G104900.3.v3.1	Zm00008a033262_T01.v1.1	Zm00008a025136_T01.v1.1
Sobic.005G100300.1.v3.1	Zm00008a015248_T01.v1.1	NA
Sobic.003G104100.1.v3.1	Zm00008a011342_T01.v1.1	Zm00008a029952_T01.v1.1
Sobic.009G205800.1.v3.1	Zm00008a026239_T01.v1.1	Zm00008a031681_T01.v1.1
Sobic.010G070100.1.v3.1	Zm00008a033500_T01.v1.1	NA
Sobic.002G304500.1.v3.1	NA	Zm00008a009405_T01.v1.1
Sobic.008G157100.2.v3.1	Zm00008a002891_T01.v1.1	NA
Sobic.008G067200.1.v3.1	NA	Zm00008a012529_T01.v1.1
Sobic.001G413700.1.v3.1	Zm00008a001141_T01.v1.1	NA
Sobic.010G195100.1.v3.1	Zm00008a034738_T01.v1.1	Zm00008a024714_T01.v1.1
Sobic.001G537300.1.v3.1	Zm00008a000067_T01.v1.1	Zm00008a036217_T01.v1.1
Sobic.003G350600.1.v3.1	Zm00008a013364_T01.v1.1	NA
Sobic.003G364900.2.v3.1	Zm00008a013254_T01.v1.1	Zm00008a032830_T01.v1.1
Sobic.003G101850.1.v3.1	Zm00008a011316_T01.v1.1	Zm00008a029959_T01.v1.1
Sobic.009G155600.1.v3.1	NA	Zm00008a031201_T01.v1.1
Sobic.008G031300.1.v3.1	NA	Zm00008a014789_T01.v1.1
Sobic.004G238100.1.v3.1	Zm00008a022977_T01.v1.1	NA
Sobic.009G143600.1.v3.1	NA	Zm00008a031278_T01.v1.1
Sobic.003G244400.1.v3.1	Zm00008a014243_T01.v1.1	NA
Sobic.003G132500.1.v3.1	Zm00008a011590_T01.v1.1	NA
Sobic.009G144050.1.v3.1	Zm00008a025838_T01.v1.1	Zm00008a031274_T01.v1.1
Sobic.007G159700.1.v3.1	Zm00008a003496_T01.v1.1	NA
Sobic.004G281500.1.v3.1	Zm00008a022639_T01.v1.1	NA
Sobic.009G250700.1.v3.1	Zm00008a026587_T01.v1.1	NA
Sobic.007G096800.1.v3.1	Zm00008a036931_T01.v1.1	NA
Sobic.004G207900.1.v3.1	Zm00008a022267_T01.v1.1	Zm00008a016643_T01.v1.1
Sobic.003G073000.1.v3.1	Zm00008a011114_T01.v1.1	Zm00008a030092_T01.v1.1
Sobic.002G426400.1.v3.1	Zm00008a029693_T01.v1.1	Zm00008a009978_T01.v1.1
Sobic.004G093400.1.v3.1	NA	Zm00008a018542_T01.v1.1
Sobic.001G426500.1.v3.1	Zm00008a001033_T01.v1.1	NA
Sobic.001G296000.1.v3.1	Zm00008a002086_T01.v1.1	NA
Sobic.001G494500.2.v3.1	Zm00008a000434_T01.v1.1	NA
Sobic.004G294500.1.v3.1	Zm00008a022533_T01.v1.1	Zm00008a016892_T01.v1.1
Sobic.006G053400.1.v3.1	Zm00008a007594_T01.v1.1	NA
Sobic.001G199800.1.v3.1	Zm00008a004023_T01.v1.1	NA
Sobic.003G083500.1.v3.1	Zm00008a011187_T01.v1.1	NA
Sobic.003G006400.1.v3.1	NA	Zm00008a030379_T01.v1.1
Sobic.003G262500.1.v3.1	Zm00008a014104_T01.v1.1	Zm00008a032296_T01.v1.1
Sobic.008G030900.2.v3.1	Zm00008a036396_T01.v1.1	Zm00008a014788_T01.v1.1
Sobic.004G104900.1.v3.1	Zm00008a021575_T01.v1.1	Zm00008a018515_T01.v1.1
Sobic.003G057366.1.v3.1	Zm00008a011017_T01.v1.1	Zm00008a030133_T01.v1.1
Sobic.003G124700.2.v3.1	Zm00008a011485_T01.v1.1	Zm00008a029855_T01.v1.1
Sobic.007G028900.4.v3.1	Zm00008a023601_T01.v1.1	NA
Sobic.001G391400.1.v3.1	NA	Zm00008a035418_T01.v1.1
Sobic.009G187100.1.v3.1	Zm00008a026118_T01.v1.1	NA
Sobic.009G045300.1.v3.1	NA	Zm00008a031722_T01.v1.1
Sobic.006G030200.1.v3.1	Zm00008a007716_T01.v1.1	NA
Sobic.007G031300.3.v3.1	Zm00008a037384_T01.v1.1	NA
Sobic.007G030000.1.v3.1	Zm00008a037393_T01.v1.1	NA
Sobic.005G059300.1.v3.1	Zm00008a018143_T01.v1.1	NA
Sobic.010G063300.2.v3.1	Zm00008a033561_T01.v1.1	NA
Sobic.001G043000.1.v3.1	NA	Zm00008a019158_T01.v1.1
Sobic.001G527100.1.v3.1	Zm00008a000153_T01.v1.1	NA
Sobic.001G441700.1.v3.1	NA	Zm00008a035729_T01.v1.1
Sobic.001G151700.1.v3.1	NA	Zm00008a019728_T01.v1.1
Sobic.003G299200.1.v3.1	Zm00008a013793_T01.v1.1	NA
Sobic.002G350100.2.v3.1	Zm00008a029167_T01.v1.1	NA
Sobic.004G014700.1.v3.1	Zm00008a020769_T01.v1.1	NA
Sobic.010G056300.1.v3.1	NA	Zm00008a025234_T01.v1.1
Sobic.009G188900.1.v3.1	Zm00008a026132_T01.v1.1	NA
Sobic.004G091600.1.v3.1	NA	Zm00008a018551_T01.v1.1
Sobic.002G317300.1.v3.1	Zm00008a028959_T01.v1.1	Zm00008a009477_T01.v1.1
Sobic.002G372300.2.v3.1	Zm00008a029346_T01.v1.1	NA
Sobic.004G337800.1.v3.1	Zm00008a023293_T01.v1.1	NA
Sobic.004G200900.1.v3.1	Zm00008a022212_T01.v1.1	Zm00008a016611_T01.v1.1
Sobic.006G127000.1.v3.1	Zm00008a007040_T01.v1.1	Zm00008a038145_T01.v1.1
Sobic.001G256200.1.v3.1	NA	Zm00008a020170_T01.v1.1
Sobic.004G250200.1.v3.1	Zm00008a022887_T01.v1.1	NA
Sobic.003G445100.1.v3.1	Zm00008a012608_T01.v1.1	NA
Sobic.007G140100.1.v3.1	Zm00008a003738_T01.v1.1	NA
Sobic.010G186400.1.v3.1	Zm00008a034607_T01.v1.1	NA
Sobic.008G038400.1.v3.1	Zm00008a036450_T01.v1.1	NA
Sobic.006G188200.2.v3.1	Zm00008a006496_T01.v1.1	Zm00008a038399_T01.v1.1
Sobic.001G088700.2.v3.1	Zm00008a005189_T01.v1.1	NA
Sobic.003G120300.1.v3.1	Zm00008a011514_T01.v1.1	NA
Sobic.003G155000.1.v3.1	NA	Zm00008a030532_T01.v1.1
Sobic.008G063400.1.v3.1	NA	Zm00008a012518_T01.v1.1
Sobic.008G080700.1.v3.1	Zm00008a036868_T01.v1.1	Zm00008a012051_T01.v1.1
Sobic.004G284600.1.v3.1	Zm00008a022603_T01.v1.1	NA
Sobic.009G249500.1.v3.1	Zm00008a026597_T01.v1.1	NA
Sobic.004G219600.1.v3.1	Zm00008a022360_T01.v1.1	Zm00008a016736_T01.v1.1
Sobic.009G196900.1.v3.1	Zm00008a026185_T01.v1.1	NA
Sobic.004G185900.2.v3.1	Zm00008a022083_T01.v1.1	Zm00008a016532_T01.v1.1
Sobic.009G211800.1.v3.1	Zm00008a026283_T01.v1.1	NA
Sobic.008G034300.2.v3.1	Zm00008a036422_T01.v1.1	NA
Sobic.007G023300.1.v3.1	Zm00008a023555_T01.v1.1	Zm00008a015635_T01.v1.1
Sobic.005G062300.1.v3.1	Zm00008a018171_T01.v1.1	NA
Sobic.002G361900.1.v3.1	Zm00008a029258_T01.v1.1	NA
Sobic.007G011200.1.v3.1	Zm00008a023474_T01.v1.1	NA
Sobic.006G066200.1.v3.1	Zm00008a007486_T01.v1.1	Zm00008a037840_T01.v1.1
Sobic.004G257800.1.v3.1	Zm00008a022840_T01.v1.1	NA
Sobic.007G076300.1.v3.1	Zm00008a037103_T01.v1.1	NA
Sobic.003G270600.1.v3.1	Zm00008a014042_T01.v1.1	Zm00008a032339_T01.v1.1
Sobic.006G106600.1.v3.1	Zm00008a007180_T01.v1.1	NA
Sobic.001G465800.1.v3.1	Zm00008a000669_T01.v1.1	Zm00008a035896_T01.v1.1
Sobic.002G002000.1.v3.1	Zm00008a026616_T01.v1.1	NA
Sobic.005G088900.4.v3.1	Zm00008a015142_T01.v1.1	Zm00008a010023_T01.v1.1
Sobic.001G534532.1.v3.1	NA	Zm00008a036196_T01.v1.1
Sobic.001G368300.1.v3.1	Zm00008a001527_T01.v1.1	NA
Sobic.010G213500.1.v3.1	NA	Zm00008a024640_T01.v1.1
Sobic.001G103300.1.v3.1	Zm00008a005083_T01.v1.1	NA
Sobic.003G220200.1.v3.1	Zm00008a014636_T01.v1.1	Zm00008a032093_T01.v1.1
Sobic.003G422300.1.v3.1	Zm00008a012768_T01.v1.1	NA
Sobic.002G189900.1.v3.1	Zm00008a027938_T01.v1.1	NA
Sobic.007G134400.1.v3.1	Zm00008a003800_T01.v1.1	Zm00008a016200_T01.v1.1
Sobic.008G112300.1.v3.1	Zm00008a036821_T01.v1.1	NA
Sobic.010G195800.1.v3.1	Zm00008a034735_T01.v1.1	Zm00008a024713_T01.v1.1
Sobic.010G017400.1.v3.1	Zm00008a033879_T01.v1.1	NA
Sobic.001G097500.1.v3.1	Zm00008a005117_T01.v1.1	NA
Sobic.007G213000.1.v3.1	Zm00008a003203_T01.v1.1	NA
Sobic.002G359200.1.v3.1	Zm00008a029240_T01.v1.1	Zm00008a009670_T01.v1.1
Sobic.010G218100.1.v3.1	Zm00008a034879_T01.v1.1	NA
Sobic.009G042000.1.v3.1	Zm00008a037487_T01.v1.1	NA
Sobic.003G218900.1.v3.1	Zm00008a014626_T01.v1.1	Zm00008a032083_T01.v1.1
Sobic.005G072600.1.v3.1	NA	Zm00008a010062_T01.v1.1
Sobic.003G433900.1.v3.1	NA	Zm00008a032463_T01.v1.1
Sobic.002G422100.1.v3.1	Zm00008a029667_T01.v1.1	NA
Sobic.006G014000.1.v3.1	Zm00008a007937_T01.v1.1	NA
Sobic.004G152200.1.v3.1	Zm00008a021826_T01.v1.1	NA
Sobic.003G230500.1.v3.1	Zm00008a014349_T01.v1.1	NA
Sobic.003G298300.1.v3.1	NA	Zm00008a033205_T01.v1.1
Sobic.007G148200.2.v3.1	Zm00008a003673_T01.v1.1	NA
Sobic.003G010700.1.v3.1	Zm00008a010676_T01.v1.1	NA
Sobic.001G194900.1.v3.1	Zm00008a003984_T01.v1.1	NA
Sobic.008G075200.1.v3.1	NA	Zm00008a012489_T01.v1.1
Sobic.007G196000.1.v3.1	Zm00008a003342_T01.v1.1	Zm00008a015763_T01.v1.1
Sobic.001G429200.1.v3.1	NA	Zm00008a035643_T01.v1.1
Sobic.001G208600.1.v3.1	Zm00008a004098_T01.v1.1	NA
Sobic.006G119000.2.v3.1	Zm00008a007100_T01.v1.1	NA
Sobic.001G253300.1.v3.1	Zm00008a004408_T01.v1.1	NA
Sobic.008G082700.1.v3.1	Zm00008a036890_T01.v1.1	Zm00008a012059_T01.v1.1
Sobic.004G226800.1.v3.1	NA	Zm00008a016801_T01.v1.1
Sobic.001G254200.1.v3.1	Zm00008a004418_T01.v1.1	Zm00008a020164_T01.v1.1
Sobic.003G055400.2.v3.1	Zm00008a011012_T01.v1.1	Zm00008a030143_T01.v1.1
Sobic.001G258600.1.v3.1	Zm00008a004445_T01.v1.1	Zm00008a020188_T01.v1.1
Sobic.009G238200.1.v3.1	NA	Zm00008a030819_T01.v1.1
Sobic.003G242200.1.v3.1	Zm00008a014259_T01.v1.1	Zm00008a032192_T01.v1.1
Sobic.004G176600.1.v3.1	Zm00008a022018_T01.v1.1	NA
Sobic.003G225600.4.v3.1	Zm00008a014395_T01.v1.1	Zm00008a032118_T01.v1.1
Sobic.003G384100.1.v3.1	Zm00008a013083_T01.v1.1	NA
Sobic.004G179700.1.v3.1	Zm00008a022052_T01.v1.1	Zm00008a016494_T01.v1.1
Sobic.004G299600.2.v3.1	Zm00008a022483_T01.v1.1	NA
