Cluster_ID	Genes	Maize_Gene	Best_Sb	Best_Sb_dS	Best_Os	Best_Os_dS
Cluster_2901	Zm00008a029026,Zm00008a029015,Zm00008a029008,Zm00008a029021,Zm00008a029016,Zm00008a029017,Zm00008a029007,Zm00008a029006,Zm00008a029012,Zm00008a029013,Zm00008a029010,Zm00008a029005	Zm00008a029012	Sobic.002G328500.2	0.1880	NA	NA
Cluster_2901	Zm00008a029026,Zm00008a029015,Zm00008a029008,Zm00008a029021,Zm00008a029016,Zm00008a029017,Zm00008a029007,Zm00008a029006,Zm00008a029012,Zm00008a029013,Zm00008a029010,Zm00008a029005	Zm00008a029013	Sobic.002G328400.1	0.3317	NA	NA
Cluster_2901	Zm00008a029026,Zm00008a029015,Zm00008a029008,Zm00008a029021,Zm00008a029016,Zm00008a029017,Zm00008a029007,Zm00008a029006,Zm00008a029012,Zm00008a029013,Zm00008a029010,Zm00008a029005	Zm00008a029015	Sobic.002G327700.2	0.7639	NA	NA
Cluster_2901	Zm00008a029026,Zm00008a029015,Zm00008a029008,Zm00008a029021,Zm00008a029016,Zm00008a029017,Zm00008a029007,Zm00008a029006,Zm00008a029012,Zm00008a029013,Zm00008a029010,Zm00008a029005	Zm00008a029021	Sobic.002G328100.1	0.1601	NA	NA
Cluster_2902	Zm00008a029030,Zm00008a029029	Zm00008a029030	Sobic.002G329500.1	0.1165	NA	NA
Cluster_2903	Zm00008a029033,Zm00008a029034	Zm00008a029033	Sobic.002G329900.1	0.9765	NA	NA
Cluster_2903	Zm00008a029033,Zm00008a029034	Zm00008a029034	Sobic.002G330000.1	0.3218	NA	NA
Cluster_2904	Zm00008a029038,Zm00008a029037	Zm00008a029038	Sobic.002G330600.1	0.1218	NA	NA
Cluster_2905	Zm00008a029049,Zm00008a029063,Zm00008a029061	Zm00008a029049	Sobic.004G172300.1	0.7623	NA	NA
Cluster_2905	Zm00008a029049,Zm00008a029063,Zm00008a029061	Zm00008a029061	Sobic.002G335400.1	0.1739	NA	NA
Cluster_2905	Zm00008a029049,Zm00008a029063,Zm00008a029061	Zm00008a029063	Sobic.002G335700.1	0.1901	NA	NA
Cluster_2906	Zm00008a029057,Zm00008a029054	Zm00008a029054	Sobic.002G333900.1	0.4029	NA	NA
Cluster_2906	Zm00008a029057,Zm00008a029054	Zm00008a029057	Sobic.002G334200.1	0.2325	NA	NA
Cluster_2908	Zm00008a029052,Zm00008a029058,Zm00008a029059,Zm00008a029050	Zm00008a029050	Sobic.002G333400.1	0.4201	NA	NA
Cluster_2908	Zm00008a029052,Zm00008a029058,Zm00008a029059,Zm00008a029050	Zm00008a029052	Sobic.002G333500.1	0.1734	OS07T0551300-01	0.5320
Cluster_2908	Zm00008a029052,Zm00008a029058,Zm00008a029059,Zm00008a029050	Zm00008a029059	Sobic.002G334900.1	0.1293	NA	NA
Cluster_2909	Zm00008a029069,Zm00008a029068,Zm00008a029067,Zm00008a029065	Zm00008a029069	Sobic.002G337100.1	0.1783	NA	NA
Cluster_2910	Zm00008a029071,Zm00008a029072,Zm00008a029073	Zm00008a029071	Sobic.002G337400.1	0.2610	NA	NA
Cluster_2910	Zm00008a029071,Zm00008a029072,Zm00008a029073	Zm00008a029072	Sobic.002G337500.1	0.1555	NA	NA
Cluster_2910	Zm00008a029071,Zm00008a029072,Zm00008a029073	Zm00008a029073	Sobic.004G042000.1	0.1729	OS02T0150300-01	0.7608
Cluster_2911	Zm00008a029092,Zm00008a029081	Zm00008a029092	Sobic.002G339200.2	0.7162	OS07T0562700-02	3.1552
Cluster_2914	Zm00008a029150,Zm00008a029146,Zm00008a029147	Zm00008a029147	NA	NA	OS07T0572000-01	0.9691
Cluster_2914	Zm00008a029150,Zm00008a029146,Zm00008a029147	Zm00008a029150	Sobic.002G347000.1	0.2300	NA	NA
Cluster_2915	Zm00008a029155,Zm00008a029154	Zm00008a029154	Sobic.002G347700.2	0.2815	OS07T0213400-01	1.0680
Cluster_2917	Zm00008a029175,Zm00008a029174,Zm00008a029166	Zm00008a029174	Sobic.002G350800.1	0.4355	NA	NA
Cluster_2917	Zm00008a029175,Zm00008a029174,Zm00008a029166	Zm00008a029175	Sobic.002G350901.1	0.2936	NA	NA
Cluster_2919	Zm00008a029199,Zm00008a029203,Zm00008a029202,Zm00008a029201,Zm00008a029200	Zm00008a029199	Sobic.002G353900.1	0.7861	NA	NA
Cluster_2919	Zm00008a029199,Zm00008a029203,Zm00008a029202,Zm00008a029201,Zm00008a029200	Zm00008a029200	Sobic.002G354000.1	0.3300	OS07T0582400-01	1.9524
Cluster_2919	Zm00008a029199,Zm00008a029203,Zm00008a029202,Zm00008a029201,Zm00008a029200	Zm00008a029202	Sobic.002G354200.1	0.4126	NA	NA
Cluster_2919	Zm00008a029199,Zm00008a029203,Zm00008a029202,Zm00008a029201,Zm00008a029200	Zm00008a029203	Sobic.002G354300.1	0.3525	OS07T0582850-00	1.0008
Cluster_2920	Zm00008a027045,Zm00008a027049	Zm00008a027045	Sobic.002G071400.1	0.1131	NA	NA
Cluster_2922	Zm00008a029224,Zm00008a029223	Zm00008a029224	Sobic.002G356900.1	0.1398	OS02T0538000-01	0.6786
Cluster_2924	Zm00008a029241,Zm00008a029248	Zm00008a029241	Sobic.002G359300.2	1.2492	NA	NA
Cluster_2924	Zm00008a029241,Zm00008a029248	Zm00008a029248	Sobic.002G360100.1	0.3239	OS07T0590100-01	1.5181
Cluster_2926	Zm00008a029283,Zm00008a029282	Zm00008a029282	Sobic.002G365500.1	0.7034	NA	NA
Cluster_2926	Zm00008a029283,Zm00008a029282	Zm00008a029283	Sobic.002G365801.1	0.3929	NA	NA
Cluster_2928	Zm00008a029306,Zm00008a029307	Zm00008a029307	Sobic.002G369200.1	0.7992	NA	NA
Cluster_2931	Zm00008a029353,Zm00008a029354	Zm00008a029353	Sobic.002G373700.1	0.4831	OS07T0614400-01	2.2421
Cluster_2932	Zm00008a029367,Zm00008a029368	Zm00008a029367	Sobic.002G375500.1	nan	NA	NA
Cluster_2936	Zm00008a029405,Zm00008a029404	Zm00008a029405	Sobic.002G381600.1	0.4094	NA	NA
Cluster_2937	Zm00008a029425,Zm00008a029424	Zm00008a029424	Sobic.002G384500.1	0.6534	NA	NA
Cluster_2938	Zm00008a029463,Zm00008a029462	Zm00008a029462	Sobic.002G389200.2	0.1591	OS07T0635800-00	0.5807
Cluster_2939	Zm00008a029480,Zm00008a029474,Zm00008a029475,Zm00008a029476,Zm00008a029477,Zm00008a029479	Zm00008a029477	Sobic.002G391400.1	0.6272	NA	NA
Cluster_2939	Zm00008a029480,Zm00008a029474,Zm00008a029475,Zm00008a029476,Zm00008a029477,Zm00008a029479	Zm00008a029480	Sobic.002G391900.1	0.5545	NA	NA
Cluster_2940	Zm00008a029481,Zm00008a029482	Zm00008a029482	Sobic.002G392500.1	0.4616	NA	NA
Cluster_2941	Zm00008a029496,Zm00008a029497	Zm00008a029496	Sobic.002G394500.2	0.2020	NA	NA
Cluster_2942	Zm00008a029502,Zm00008a029499,Zm00008a029504,Zm00008a029505	Zm00008a029499	Sobic.002G394700.1	0.4337	NA	NA
Cluster_2942	Zm00008a029502,Zm00008a029499,Zm00008a029504,Zm00008a029505	Zm00008a029502	Sobic.002G394900.1	0.4378	NA	NA
Cluster_2942	Zm00008a029502,Zm00008a029499,Zm00008a029504,Zm00008a029505	Zm00008a029504	Sobic.002G395200.2	0.7028	NA	NA
Cluster_2945	Zm00008a029571,Zm00008a029570	Zm00008a029571	Sobic.002G407100.2	0.5341	NA	NA
Cluster_2946	Zm00008a029614,Zm00008a029615,Zm00008a029618,Zm00008a029613	Zm00008a029614	Sobic.002G416600.2	0.5845	NA	NA
Cluster_2946	Zm00008a029614,Zm00008a029615,Zm00008a029618,Zm00008a029613	Zm00008a029615	Sobic.002G416700.1	0.8748	NA	NA
Cluster_2946	Zm00008a029614,Zm00008a029615,Zm00008a029618,Zm00008a029613	Zm00008a029618	Sobic.002G416900.1	0.3995	OS07T0677600-01	2.1883
Cluster_2947	Zm00008a029621,Zm00008a029620,Zm00008a029619	Zm00008a029621	Sobic.002G417300.1	0.3357	NA	NA
Cluster_2948	Zm00008a029625,Zm00008a029626	Zm00008a029625	Sobic.002G417800.1	0.1359	OS07T0679300-01	0.4480
Cluster_2950	Zm00008a029651,Zm00008a029656	Zm00008a029651	Sobic.002G420700.1	0.7595	NA	NA
Cluster_2950	Zm00008a029651,Zm00008a029656	Zm00008a029656	Sobic.002G421400.1	0.9525	NA	NA
Cluster_2951	Zm00008a029653,Zm00008a029654,Zm00008a029655	Zm00008a029653	Sobic.002G420900.2	0.2893	OS07T0684000-01	99.0000
Cluster_2951	Zm00008a029653,Zm00008a029654,Zm00008a029655	Zm00008a029655	Sobic.002G421300.2	0.4885	NA	NA
Cluster_2954	Zm00008a029665,Zm00008a029666	Zm00008a029666	Sobic.002G422000.1	0.4057	NA	NA
Cluster_2956	Zm00008a029703,Zm00008a029706	Zm00008a029703	Sobic.002G428000.1	0.3356	OS07T0692001-00	0.4239
Cluster_2958	Zm00008a029719,Zm00008a029720	Zm00008a029720	Sobic.002G430900.2	0.2155	OS07T0694500-01	0.6960
Cluster_2960	Zm00008a029731,Zm00008a029730	Zm00008a029731	Sobic.002G282300.1	0.7129	OS09T0542900-01	1.6597
Cluster_2962	Zm00008a029768,Zm00008a029766	Zm00008a029766	Sobic.002G278300.1	0.5310	OS09T0536400-01	1.5484
Cluster_2962	Zm00008a029768,Zm00008a029766	Zm00008a029768	Sobic.002G278200.1	0.3944	NA	NA
Cluster_2964	Zm00008a026651,Zm00008a026650,Zm00008a026653,Zm00008a026652	Zm00008a026651	Sobic.002G005100.1	0.9462	OS07T0107300-01	2.9692
Cluster_2964	Zm00008a026651,Zm00008a026650,Zm00008a026653,Zm00008a026652	Zm00008a026653	Sobic.002G005300.1	1.5201	NA	NA
Cluster_2966	Zm00008a027070,Zm00008a027071	Zm00008a027071	Sobic.002G073900.1	0.4041	OS07T0206800-00	1.4270
Cluster_2968	Zm00008a027100,Zm00008a027101,Zm00008a027099	Zm00008a027099	Sobic.009G064200.3	0.1880	NA	NA
Cluster_2969	Zm00008a027115,Zm00008a027114	Zm00008a027114	Sobic.002G081000.1	1.1821	NA	NA
Cluster_2970	Zm00008a026668,Zm00008a026669,Zm00008a026667,Zm00008a026666,Zm00008a026670	Zm00008a026669	Sobic.002G008300.2	nan	OS07T0111900-00	1.9372
Cluster_2970	Zm00008a026668,Zm00008a026669,Zm00008a026667,Zm00008a026666,Zm00008a026670	Zm00008a026670	NA	NA	OS06T0528700-01	1.8916
Cluster_2975	Zm00008a026674,Zm00008a026673	Zm00008a026673	Sobic.002G008600.2	0.6548	NA	NA
Cluster_2976	Zm00008a027146,Zm00008a027147,Zm00008a027151	Zm00008a027147	Sobic.002G085200.3	0.8877	NA	NA
Cluster_2976	Zm00008a027146,Zm00008a027147,Zm00008a027151	Zm00008a027151	Sobic.002G088000.1	0.4040	NA	NA
Cluster_2977	Zm00008a027155,Zm00008a027159	Zm00008a027159	Sobic.002G089200.1	0.7587	NA	NA
Cluster_2978	Zm00008a027161,Zm00008a027162	Zm00008a027162	Sobic.002G090300.1	1.2406	NA	NA
Cluster_2979	Zm00008a027168,Zm00008a027169,Zm00008a027170	Zm00008a027168	Sobic.002G091200.1	0.9196	OS07T0247000-02	1.6071
Cluster_2979	Zm00008a027168,Zm00008a027169,Zm00008a027170	Zm00008a027169	Sobic.002G091300.1	0.8154	NA	NA
Cluster_2980	Zm00008a027177,Zm00008a027175	Zm00008a027177	Sobic.002G092400.2	0.6593	NA	NA
Cluster_2981	Zm00008a027180,Zm00008a027179	Zm00008a027179	Sobic.002G092600.3	0.9400	NA	NA
Cluster_2981	Zm00008a027180,Zm00008a027179	Zm00008a027180	Sobic.002G092700.1	0.5382	NA	NA
Cluster_2982	Zm00008a027182,Zm00008a027186	Zm00008a027182	Sobic.002G093300.1	0.8252	NA	NA
Cluster_2982	Zm00008a027182,Zm00008a027186	Zm00008a027186	Sobic.002G093500.1	0.2179	NA	NA
Cluster_2984	Zm00008a027201,Zm00008a027202	Zm00008a027202	Sobic.002G348200.1	0.6316	NA	NA
Cluster_2987	Zm00008a027223,Zm00008a027222	Zm00008a027223	Sobic.001G286500.1	0.2344	NA	NA
Cluster_2990	Zm00008a027235,Zm00008a027231,Zm00008a027243,Zm00008a027232	Zm00008a027232	Sobic.002G106200.1	0.2542	NA	NA
Cluster_2990	Zm00008a027235,Zm00008a027231,Zm00008a027243,Zm00008a027232	Zm00008a027235	Sobic.002G108200.1	0.1942	NA	NA
Cluster_2993	Zm00008a027257,Zm00008a027258	Zm00008a027258	Sobic.002G109500.1	0.3317	NA	NA
Cluster_2994	Zm00008a027261,Zm00008a027260	Zm00008a027261	Sobic.002G109600.1	0.2125	OS07T0290800-01	0.6530
Cluster_2995	Zm00008a027264,Zm00008a027263,Zm00008a027262	Zm00008a027262	Sobic.002G107900.1	0.7053	OS07T0283125-00	1.1685
Cluster_2997	Zm00008a027269,Zm00008a027268	Zm00008a027268	Sobic.002G110400.1	0.3438	NA	NA
Cluster_2998	Zm00008a026703,Zm00008a026702,Zm00008a026701,Zm00008a026710,Zm00008a026711,Zm00008a026705,Zm00008a026728,Zm00008a026721,Zm00008a026709,Zm00008a026708,Zm00008a026706,Zm00008a026707,Zm00008a026704,Zm00008a026695,Zm00008a026688,Zm00008a026694	Zm00008a026688	Sobic.002G013200.2	0.5862	NA	NA
Cluster_2998	Zm00008a026703,Zm00008a026702,Zm00008a026701,Zm00008a026710,Zm00008a026711,Zm00008a026705,Zm00008a026728,Zm00008a026721,Zm00008a026709,Zm00008a026708,Zm00008a026706,Zm00008a026707,Zm00008a026704,Zm00008a026695,Zm00008a026688,Zm00008a026694	Zm00008a026695	Sobic.002G011700.1	0.7410	NA	NA
Cluster_2998	Zm00008a026703,Zm00008a026702,Zm00008a026701,Zm00008a026710,Zm00008a026711,Zm00008a026705,Zm00008a026728,Zm00008a026721,Zm00008a026709,Zm00008a026708,Zm00008a026706,Zm00008a026707,Zm00008a026704,Zm00008a026695,Zm00008a026688,Zm00008a026694	Zm00008a026704	Sobic.002G011800.1	0.6567	NA	NA
Cluster_2998	Zm00008a026703,Zm00008a026702,Zm00008a026701,Zm00008a026710,Zm00008a026711,Zm00008a026705,Zm00008a026728,Zm00008a026721,Zm00008a026709,Zm00008a026708,Zm00008a026706,Zm00008a026707,Zm00008a026704,Zm00008a026695,Zm00008a026688,Zm00008a026694	Zm00008a026707	Sobic.002G013300.3	0.2775	OS12T0515500-01	1.6583
Cluster_2998	Zm00008a026703,Zm00008a026702,Zm00008a026701,Zm00008a026710,Zm00008a026711,Zm00008a026705,Zm00008a026728,Zm00008a026721,Zm00008a026709,Zm00008a026708,Zm00008a026706,Zm00008a026707,Zm00008a026704,Zm00008a026695,Zm00008a026688,Zm00008a026694	Zm00008a026709	Sobic.008G112500.1	0.1412	NA	NA
Cluster_2998	Zm00008a026703,Zm00008a026702,Zm00008a026701,Zm00008a026710,Zm00008a026711,Zm00008a026705,Zm00008a026728,Zm00008a026721,Zm00008a026709,Zm00008a026708,Zm00008a026706,Zm00008a026707,Zm00008a026704,Zm00008a026695,Zm00008a026688,Zm00008a026694	Zm00008a026721	Sobic.002G099700.1	0.2414	NA	NA
Cluster_3001	Zm00008a027285,Zm00008a027287,Zm00008a027286	Zm00008a027285	Sobic.003G228600.1	1.4777	NA	NA
Cluster_3002	Zm00008a026714,Zm00008a026712,Zm00008a026713	Zm00008a026712	Sobic.002G014400.1	0.2238	NA	NA
Cluster_3003	Zm00008a027292,Zm00008a027291	Zm00008a027291	Sobic.002G111400.1	0.3687	OS07T0298900-01	1.2911
Cluster_3004	Zm00008a026725,Zm00008a026724	Zm00008a026724	Sobic.002G017300.1	1.0913	NA	NA
Cluster_3005	Zm00008a027317,Zm00008a027316	Zm00008a027317	Sobic.005G082860.1	0.4595	NA	NA
Cluster_3006	Zm00008a026730,Zm00008a026718,Zm00008a026719	Zm00008a026718	Sobic.008G054100.1	0.5819	OS08T0334900-01	1.3153
Cluster_3006	Zm00008a026730,Zm00008a026718,Zm00008a026719	Zm00008a026730	Sobic.002G019200.2	0.6195	NA	NA
Cluster_3007	Zm00008a027326,Zm00008a027327	Zm00008a027327	Sobic.001G510100.1	3.0502	NA	NA
Cluster_3010	Zm00008a026739,Zm00008a026740	Zm00008a026739	Sobic.002G022600.1	0.5654	NA	NA
Cluster_3011	Zm00008a027366,Zm00008a027367	Zm00008a027367	Sobic.002G121900.1	0.1285	NA	NA
Cluster_3012	Zm00008a026743,Zm00008a026742	Zm00008a026742	Sobic.002G023200.1	0.3592	NA	NA
Cluster_3012	Zm00008a026743,Zm00008a026742	Zm00008a026743	Sobic.002G023300.1	1.0312	NA	NA
Cluster_3013	Zm00008a027380,Zm00008a027379	Zm00008a027380	Sobic.002G124500.1	0.3543	NA	NA
Cluster_3014	Zm00008a027384,Zm00008a027385	Zm00008a027385	Sobic.002G125300.1	0.7562	OS07T0448100-01	1.6914
Cluster_3015	Zm00008a027401,Zm00008a027399,Zm00008a027400	Zm00008a027399	Sobic.002G127400.1	0.1117	OS07T0456700-01	0.6048
Cluster_3018	Zm00008a027457,Zm00008a027458	Zm00008a027458	Sobic.004G151700.1	0.2251	NA	NA
Cluster_3020	Zm00008a027469,Zm00008a027468	Zm00008a027468	Sobic.002G142600.1	0.1296	NA	NA
Cluster_3021	Zm00008a027471,Zm00008a027489	Zm00008a027471	Sobic.002G142200.1	0.3854	NA	NA
Cluster_3021	Zm00008a027471,Zm00008a027489	Zm00008a027489	Sobic.002G140200.1	0.3619	OS09T0572600-01	3.6616
Cluster_3022	Zm00008a026770,Zm00008a026764,Zm00008a026767,Zm00008a026766,Zm00008a026763,Zm00008a026771,Zm00008a026769,Zm00008a026768	Zm00008a026771	Sobic.002G028566.1	0.4788	NA	NA
Cluster_3025	Zm00008a027493,Zm00008a027496	Zm00008a027493	Sobic.002G139400.1	0.5490	NA	NA
Cluster_3025	Zm00008a027493,Zm00008a027496	Zm00008a027496	Sobic.002G139300.1	1.1506	NA	NA
Cluster_3026	Zm00008a026787,Zm00008a026803	Zm00008a026803	Sobic.002G035600.1	0.2268	NA	NA
Cluster_3027	Zm00008a027533,Zm00008a027532,Zm00008a027508,Zm00008a027509	Zm00008a027533	Sobic.002G137400.1	0.1227	NA	NA
Cluster_3030	Zm00008a027568,Zm00008a027569	Zm00008a027569	Sobic.002G133300.1	0.1164	NA	NA
Cluster_3031	Zm00008a026833,Zm00008a026827	Zm00008a026827	Sobic.002G040201.1	0.6238	OS02T0288600-01	3.2451
Cluster_3032	Zm00008a027593,Zm00008a027592	Zm00008a027593	Sobic.008G087200.1	0.1062	NA	NA
Cluster_3033	Zm00008a027607,Zm00008a027606,Zm00008a027608	Zm00008a027607	Sobic.002G151200.1	0.2786	NA	NA
Cluster_3033	Zm00008a027607,Zm00008a027606,Zm00008a027608	Zm00008a027608	Sobic.002G151000.1	0.1935	NA	NA
Cluster_3034	Zm00008a026839,Zm00008a026838	Zm00008a026838	Sobic.002G040900.1	0.4424	NA	NA
Cluster_3035	Zm00008a026841,Zm00008a026842	Zm00008a026841	Sobic.002G041000.1	1.2846	NA	NA
Cluster_3036	Zm00008a026843,Zm00008a026844,Zm00008a026845,Zm00008a026852	Zm00008a026844	Sobic.002G042000.1	0.4465	NA	NA
Cluster_3036	Zm00008a026843,Zm00008a026844,Zm00008a026845,Zm00008a026852	Zm00008a026845	Sobic.002G042200.1	0.4685	NA	NA
Cluster_3038	Zm00008a026613,Zm00008a026614	Zm00008a026613	Sobic.002G002300.1	0.3632	NA	NA
Cluster_3039	Zm00008a027649,Zm00008a027648	Zm00008a027648	Sobic.002G156700.1	0.3133	NA	NA
Cluster_3040	Zm00008a026866,Zm00008a026867,Zm00008a026870,Zm00008a026868,Zm00008a026869	Zm00008a026867	Sobic.002G044100.2	0.6494	NA	NA
Cluster_3040	Zm00008a026866,Zm00008a026867,Zm00008a026870,Zm00008a026868,Zm00008a026869	Zm00008a026868	Sobic.002G044600.1	0.7349	NA	NA
Cluster_3040	Zm00008a026866,Zm00008a026867,Zm00008a026870,Zm00008a026868,Zm00008a026869	Zm00008a026870	Sobic.002G044900.1	0.5791	NA	NA
Cluster_3042	Zm00008a027658,Zm00008a027660,Zm00008a027647,Zm00008a027659	Zm00008a027647	Sobic.002G155400.1	0.3184	NA	NA
Cluster_3043	Zm00008a027678,Zm00008a027679	Zm00008a027679	Sobic.002G161800.1	0.1881	OS09T0299200-01	0.6857
Cluster_3044	Zm00008a027689,Zm00008a027690	Zm00008a027689	Sobic.002G164400.1	0.4285	NA	NA
Cluster_3049	Zm00008a026891,Zm00008a026878	Zm00008a026891	Sobic.002G047000.2	0.2295	NA	NA
Cluster_3053	Zm00008a027756,Zm00008a027755,Zm00008a027751,Zm00008a027750	Zm00008a027751	NA	NA	OS09T0327500-00	0.6393
Cluster_3053	Zm00008a027756,Zm00008a027755,Zm00008a027751,Zm00008a027750	Zm00008a027756	Sobic.002G173000.1	nan	NA	NA
Cluster_3058	Zm00008a027791,Zm00008a027780,Zm00008a027773,Zm00008a027803,Zm00008a027802,Zm00008a027801,Zm00008a027800	Zm00008a027773	Sobic.002G174801.1	0.5570	NA	NA
Cluster_3059	Zm00008a026912,Zm00008a026911	Zm00008a026911	Sobic.002G050700.2	0.4014	NA	NA
Cluster_3060	Zm00008a027842,Zm00008a027841	Zm00008a027842	Sobic.002G340000.2	0.2275	NA	NA
Cluster_3062	Zm00008a026921,Zm00008a026920	Zm00008a026920	Sobic.002G052100.1	0.5713	NA	NA
Cluster_3063	Zm00008a027849,Zm00008a027848	Zm00008a027848	Sobic.002G182900.2	0.5847	NA	NA
Cluster_3063	Zm00008a027849,Zm00008a027848	Zm00008a027849	Sobic.002G183200.1	0.4861	NA	NA
Cluster_3064	Zm00008a027855,Zm00008a027856,Zm00008a027857	Zm00008a027855	Sobic.002G183600.1	1.7377	OS09T0365900-01	3.8281
Cluster_3065	Zm00008a026924,Zm00008a026923	Zm00008a026923	Sobic.006G208600.1	0.4004	NA	NA
Cluster_3070	Zm00008a027877,Zm00008a027874	Zm00008a027874	Sobic.002G184100.1	0.2923	NA	NA
Cluster_3070	Zm00008a027877,Zm00008a027874	Zm00008a027877	Sobic.002G184300.1	0.4503	NA	NA
Cluster_3072	Zm00008a031226,Zm00008a031222	Zm00008a031222	Sobic.009G153600.1	0.3054	NA	NA
Cluster_3072	Zm00008a031226,Zm00008a031222	Zm00008a031226	NA	NA	OS05T0440100-02	0.9123
Cluster_3073	Zm00008a031227,Zm00008a031223	Zm00008a031227	Sobic.009G014900.1	1.1290	NA	NA
Cluster_3074	Zm00008a031242,Zm00008a031243	Zm00008a031242	Sobic.009G149400.1	0.1107	NA	NA
Cluster_3075	Zm00008a031246,Zm00008a031247,Zm00008a031248	Zm00008a031248	Sobic.009G148900.1	0.3361	NA	NA
Cluster_3077	Zm00008a031283,Zm00008a031284	Zm00008a031284	Sobic.009G142500.1	0.3922	NA	NA
Cluster_3078	Zm00008a031277,Zm00008a031289	Zm00008a031289	Sobic.009G140500.1	0.2742	NA	NA
Cluster_3080	Zm00008a031299,Zm00008a031298	Zm00008a031299	Sobic.009G139800.1	0.0853	NA	NA
Cluster_3081	Zm00008a031309,Zm00008a031308	Zm00008a031308	Sobic.009G138100.2	0.2326	OS05T0414300-02	0.6378
Cluster_3082	Zm00008a031321,Zm00008a031320	Zm00008a031321	Sobic.009G135900.1	0.1466	NA	NA
Cluster_3083	Zm00008a031323,Zm00008a031322,Zm00008a031324	Zm00008a031322	Sobic.009G135800.1	0.1573	NA	NA
Cluster_3085	Zm00008a031329,Zm00008a031330	Zm00008a031329	Sobic.003G014200.1	0.7130	NA	NA
Cluster_3085	Zm00008a031329,Zm00008a031330	Zm00008a031330	NA	NA	OS12T0427000-00	3.8006
Cluster_3087	Zm00008a031367,Zm00008a031366	Zm00008a031366	Sobic.002G362400.1	0.4753	NA	NA
Cluster_3088	Zm00008a031383,Zm00008a031382	Zm00008a031382	Sobic.009G098400.1	0.6386	NA	NA
Cluster_3088	Zm00008a031383,Zm00008a031382	Zm00008a031383	Sobic.009G098900.1	0.3422	NA	NA
Cluster_3090	Zm00008a031410,Zm00008a031409	Zm00008a031409	Sobic.009G080900.1	0.4258	NA	NA
Cluster_3091	Zm00008a031411,Zm00008a031417,Zm00008a031399	Zm00008a031399	Sobic.009G082600.1	0.2312	NA	NA
Cluster_3091	Zm00008a031411,Zm00008a031417,Zm00008a031399	Zm00008a031417	Sobic.009G079300.1	0.1513	NA	NA
Cluster_3092	Zm00008a031419,Zm00008a031418	Zm00008a031418	Sobic.009G079000.1	0.3965	OS05T0210400-00	1.2777
Cluster_3092	Zm00008a031419,Zm00008a031418	Zm00008a031419	Sobic.009G078700.1	1.8194	NA	NA
Cluster_3094	Zm00008a031424,Zm00008a031425	Zm00008a031424	Sobic.009G095100.2	0.1228	OS05T0315200-01	0.6855
Cluster_3098	Zm00008a031484,Zm00008a031485	Zm00008a031485	Sobic.009G164000.1	0.1418	NA	NA
Cluster_3100	Zm00008a031509,Zm00008a031508	Zm00008a031509	Sobic.009G166300.1	0.1378	OS05T0463900-01	0.5954
Cluster_3102	Zm00008a031541,Zm00008a031540	Zm00008a031541	Sobic.009G171700.1	0.3752	NA	NA
Cluster_3104	Zm00008a031587,Zm00008a031586	Zm00008a031586	Sobic.009G183800.2	0.4544	NA	NA
Cluster_3104	Zm00008a031587,Zm00008a031586	Zm00008a031587	Sobic.009G184000.1	0.2259	NA	NA
Cluster_3105	Zm00008a031589,Zm00008a031588	Zm00008a031588	Sobic.009G184300.1	0.4262	NA	NA
Cluster_3107	Zm00008a031597,Zm00008a031604,Zm00008a031603	Zm00008a031597	Sobic.009G186300.1	0.5444	OS05T0498900-01	2.2114
Cluster_3108	Zm00008a030069,Zm00008a030068,Zm00008a030065,Zm00008a030067,Zm00008a030066	Zm00008a030066	Sobic.003G081601.1	0.6891	NA	NA
Cluster_3109	Zm00008a031608,Zm00008a031609	Zm00008a031608	Sobic.009G192300.1	0.1473	NA	NA
Cluster_3111	Zm00008a031643,Zm00008a031645	Zm00008a031643	Sobic.009G199300.1	0.6059	NA	NA
Cluster_3112	Zm00008a031646,Zm00008a031647	Zm00008a031647	Sobic.009G199900.1	0.1310	OS05T0518000-00	0.6639
Cluster_3113	Zm00008a031653,Zm00008a031655	Zm00008a031653	Sobic.009G200800.2	0.2326	OS05T0519200-01	1.4007
Cluster_3114	Zm00008a031654,Zm00008a031656	Zm00008a031656	Sobic.009G201000.2	0.1133	OS01T0304300-01	0.5326
Cluster_3117	Zm00008a031725,Zm00008a031723	Zm00008a031725	Sobic.009G045400.1	0.1468	NA	NA
Cluster_3120	Zm00008a030082,Zm00008a030081	Zm00008a030081	Sobic.003G076600.1	0.3926	OS01T0142500-01	1.1677
Cluster_3122	Zm00008a031795,Zm00008a031796	Zm00008a031796	Sobic.009G031000.1	0.3439	OS05T0131500-00	1.3952
Cluster_3123	Zm00008a031799,Zm00008a031809,Zm00008a031810,Zm00008a031786	Zm00008a031809	Sobic.009G026900.1	0.1903	NA	NA
Cluster_3128	Zm00008a031862,Zm00008a031861	Zm00008a031861	Sobic.010G159700.1	1.1846	NA	NA
Cluster_3129	Zm00008a031874,Zm00008a031876	Zm00008a031874	Sobic.009G010900.1	0.1758	OS05T0110300-02	0.5021
Cluster_3129	Zm00008a031874,Zm00008a031876	Zm00008a031876	Sobic.009G010800.1	0.3894	NA	NA
Cluster_3131	Zm00008a031889,Zm00008a031883	Zm00008a031883	Sobic.009G006500.1	0.3426	NA	NA
