Cluster_ID	Genes	Maize_Gene	Best_Sb	Best_Sb_dS	Best_Os	Best_Os_dS
Cluster_1831	Zm00001d021689,Zm00001d021688,Zm00001d021698,Zm00001d021699,Zm00001d021679,Zm00001d021692,Zm00001d021680,Zm00001d021683,Zm00001d021682,Zm00001d021696,Zm00001d021684,Zm00001d021686,Zm00001d021693	Zm00001d021698	Sobic.002G329000.1	0.2801	OS07T0541900-01	1.0190
Cluster_1832	Zm00001d021690,Zm00001d021697,Zm00001d021695	Zm00001d021697	Sobic.002G328600.1	0.4130	NA	NA
Cluster_1833	Zm00001d021706,Zm00001d021707	Zm00001d021706	Sobic.002G329900.1	0.9765	NA	NA
Cluster_1833	Zm00001d021706,Zm00001d021707	Zm00001d021707	Sobic.002G330000.1	0.3218	NA	NA
Cluster_1834	Zm00001d021726,Zm00001d021727,Zm00001d021737,Zm00001d021729	Zm00001d021726	Sobic.002G333300.1	0.2296	NA	NA
Cluster_1834	Zm00001d021726,Zm00001d021727,Zm00001d021737,Zm00001d021729	Zm00001d021727	Sobic.002G333400.1	0.3866	NA	NA
Cluster_1834	Zm00001d021726,Zm00001d021727,Zm00001d021737,Zm00001d021729	Zm00001d021729	Sobic.002G333500.1	0.1647	OS07T0551300-01	0.5605
Cluster_1834	Zm00001d021726,Zm00001d021727,Zm00001d021737,Zm00001d021729	Zm00001d021737	Sobic.002G334900.1	0.1284	NA	NA
Cluster_1835	Zm00001d021736,Zm00001d021731,Zm00001d021732	Zm00001d021731	Sobic.002G333800.1	0.2831	NA	NA
Cluster_1835	Zm00001d021736,Zm00001d021731,Zm00001d021732	Zm00001d021732	Sobic.002G333900.1	0.4469	NA	NA
Cluster_1837	Zm00001d021744,Zm00001d021740	Zm00001d021740	Sobic.002G335400.1	0.1689	NA	NA
Cluster_1837	Zm00001d021744,Zm00001d021740	Zm00001d021744	Sobic.002G335700.1	0.1342	NA	NA
Cluster_1838	Zm00001d021753,Zm00001d021752,Zm00001d021747	Zm00001d021753	Sobic.002G337100.1	0.1517	NA	NA
Cluster_1839	Zm00001d021757,Zm00001d021755	Zm00001d021755	Sobic.002G337400.1	0.3122	NA	NA
Cluster_1839	Zm00001d021757,Zm00001d021755	Zm00001d021757	Sobic.002G337500.1	0.2406	NA	NA
Cluster_1840	Zm00001d021825,Zm00001d021824	Zm00001d021825	Sobic.002G342600.1	0.1456	NA	NA
Cluster_1841	Zm00001d021824,Zm00001d021826	Zm00001d021826	Sobic.002G342800.1	0.2567	OS07T0567700-02	1.3124
Cluster_1842	Zm00001d019098,Zm00001d019096	Zm00001d019098	Sobic.002G069400.1	0.4713	NA	NA
Cluster_1843	Zm00001d021864,Zm00001d021867	Zm00001d021864	Sobic.002G346900.2	0.2056	NA	NA
Cluster_1844	Zm00001d021868,Zm00001d021866	Zm00001d021868	Sobic.002G347000.1	0.2148	OS07T0572000-01	0.8577
Cluster_1845	Zm00001d021887,Zm00001d021886	Zm00001d021887	Sobic.002G350100.2	0.5889	NA	NA
Cluster_1846	Zm00001d021896,Zm00001d021897	Zm00001d021896	Sobic.002G350800.1	0.4070	NA	NA
Cluster_1846	Zm00001d021896,Zm00001d021897	Zm00001d021897	Sobic.002G350901.1	0.2812	NA	NA
Cluster_1847	Zm00001d018649,Zm00001d018648,Zm00001d018650,Zm00001d018652	Zm00001d018650	Sobic.002G008300.2	0.4949	OS01T0368000-00	1.9951
Cluster_1847	Zm00001d018649,Zm00001d018648,Zm00001d018650,Zm00001d018652	Zm00001d018652	Sobic.002G008400.1	0.5073	OS07T0111900-00	2.3765
Cluster_1848	Zm00001d021942,Zm00001d021943,Zm00001d021935,Zm00001d021936,Zm00001d021938	Zm00001d021935	Sobic.002G353900.1	0.7851	NA	NA
Cluster_1848	Zm00001d021942,Zm00001d021943,Zm00001d021935,Zm00001d021936,Zm00001d021938	Zm00001d021936	Sobic.002G354000.1	0.3430	OS07T0582400-01	2.1594
Cluster_1848	Zm00001d021942,Zm00001d021943,Zm00001d021935,Zm00001d021936,Zm00001d021938	Zm00001d021942	Sobic.002G354200.1	0.3696	NA	NA
Cluster_1848	Zm00001d021942,Zm00001d021943,Zm00001d021935,Zm00001d021936,Zm00001d021938	Zm00001d021943	Sobic.002G354300.1	0.3691	OS07T0582850-00	1.0723
Cluster_1849	Zm00001d021990,Zm00001d021992	Zm00001d021990	Sobic.002G359300.2	0.6280	NA	NA
Cluster_1852	Zm00001d022053,Zm00001d022055,Zm00001d022057	Zm00001d022053	Sobic.002G365500.1	0.6806	NA	NA
Cluster_1852	Zm00001d022053,Zm00001d022055,Zm00001d022057	Zm00001d022057	Sobic.002G365801.1	0.5694	NA	NA
Cluster_1853	Zm00001d022082,Zm00001d022081	Zm00001d022081	Sobic.002G368100.1	0.5492	NA	NA
Cluster_1854	Zm00001d022090,Zm00001d022089	Zm00001d022090	Sobic.002G369200.1	0.8005	NA	NA
Cluster_1855	Zm00001d022120,Zm00001d022117	Zm00001d022120	Sobic.002G372200.1	0.3347	OS07T0612400-01	1.0271
Cluster_1856	Zm00001d022119,Zm00001d022122	Zm00001d022122	Sobic.002G372300.2	0.1695	NA	NA
Cluster_1857	Zm00001d019114,Zm00001d019108	Zm00001d019108	Sobic.002G071400.1	0.1149	NA	NA
Cluster_1858	Zm00001d022192,Zm00001d022193	Zm00001d022192	Sobic.002G381400.1	0.3784	NA	NA
Cluster_1858	Zm00001d022192,Zm00001d022193	Zm00001d022193	Sobic.002G381600.1	0.4209	NA	NA
Cluster_1859	Zm00001d022221,Zm00001d022216	Zm00001d022216	Sobic.002G385000.2	0.4873	NA	NA
Cluster_1860	Zm00001d022222,Zm00001d022217	Zm00001d022222	Sobic.002G384500.1	0.5023	NA	NA
Cluster_1862	Zm00001d022267,Zm00001d022268,Zm00001d022269	Zm00001d022269	Sobic.002G389900.1	0.2087	OS07T0636400-01	0.4406
Cluster_1863	Zm00001d022271,Zm00001d022270	Zm00001d022270	Sobic.002G390000.2	1.1135	NA	NA
Cluster_1865	Zm00001d022289,Zm00001d022284,Zm00001d022279,Zm00001d022290,Zm00001d022280,Zm00001d022281,Zm00001d022282,Zm00001d022283	Zm00001d022283	Sobic.002G391400.1	0.8360	NA	NA
Cluster_1865	Zm00001d022289,Zm00001d022284,Zm00001d022279,Zm00001d022290,Zm00001d022280,Zm00001d022281,Zm00001d022282,Zm00001d022283	Zm00001d022290	Sobic.002G391900.1	0.3779	NA	NA
Cluster_1867	Zm00001d022327,Zm00001d022317,Zm00001d022326,Zm00001d022323,Zm00001d022320	Zm00001d022317	Sobic.002G394700.1	0.4264	NA	NA
Cluster_1867	Zm00001d022327,Zm00001d022317,Zm00001d022326,Zm00001d022323,Zm00001d022320	Zm00001d022323	Sobic.002G394900.1	0.4441	NA	NA
Cluster_1867	Zm00001d022327,Zm00001d022317,Zm00001d022326,Zm00001d022323,Zm00001d022320	Zm00001d022326	Sobic.002G395200.2	0.6442	NA	NA
Cluster_1867	Zm00001d022327,Zm00001d022317,Zm00001d022326,Zm00001d022323,Zm00001d022320	Zm00001d022327	Sobic.002G395300.1	0.7838	NA	NA
Cluster_1869	Zm00001d022361,Zm00001d022357	Zm00001d022361	Sobic.002G399400.1	0.4038	OS07T0656000-00	2.2868
Cluster_1870	Zm00001d022360,Zm00001d022356	Zm00001d022360	Sobic.002G399200.1	0.1379	NA	NA
Cluster_1871	Zm00001d022400,Zm00001d022399	Zm00001d022400	Sobic.002G404200.1	0.2302	NA	NA
Cluster_1873	Zm00001d022420,Zm00001d022421	Zm00001d022420	Sobic.002G421300.2	0.5538	OS07T0684000-01	2.9468
Cluster_1873	Zm00001d022420,Zm00001d022421	Zm00001d022421	Sobic.002G420900.2	1.2181	NA	NA
Cluster_1874	Zm00001d022451,Zm00001d022450	Zm00001d022450	Sobic.002G417300.1	0.3411	NA	NA
Cluster_1875	Zm00001d022457,Zm00001d022456,Zm00001d022458,Zm00001d022453	Zm00001d022453	Sobic.002G416900.1	0.3858	OS07T0677600-01	1.4380
Cluster_1875	Zm00001d022457,Zm00001d022456,Zm00001d022458,Zm00001d022453	Zm00001d022456	Sobic.002G416700.1	1.4337	NA	NA
Cluster_1875	Zm00001d022457,Zm00001d022456,Zm00001d022458,Zm00001d022453	Zm00001d022457	Sobic.002G416600.2	0.5578	NA	NA
Cluster_1878	Zm00001d022583,Zm00001d022584	Zm00001d022583	Sobic.002G429900.1	0.4674	NA	NA
Cluster_1879	Zm00001d022637,Zm00001d022643	Zm00001d022637	Sobic.002G278300.1	0.4293	OS09T0536400-01	0.8474
Cluster_1879	Zm00001d022637,Zm00001d022643	Zm00001d022643	Sobic.002G278200.1	0.2944	NA	NA
Cluster_1880	Zm00001d019162,Zm00001d019160,Zm00001d019156,Zm00001d019155	Zm00001d019155	Sobic.005G184700.1	0.2657	NA	NA
Cluster_1881	Zm00001d019214,Zm00001d019213	Zm00001d019213	Sobic.002G081000.1	0.7933	NA	NA
Cluster_1882	Zm00001d018670,Zm00001d018673	Zm00001d018670	Sobic.002G010400.1	0.5799	NA	NA
Cluster_1882	Zm00001d018670,Zm00001d018673	Zm00001d018673	NA	NA	OS01T0152950-00	0.9547
Cluster_1884	Zm00001d019251,Zm00001d019250	Zm00001d019250	Sobic.002G085200.3	0.3143	NA	NA
Cluster_1885	Zm00001d019259,Zm00001d019258,Zm00001d019265,Zm00001d019254,Zm00001d019256	Zm00001d019254	Sobic.002G085300.1	0.3627	NA	NA
Cluster_1885	Zm00001d019259,Zm00001d019258,Zm00001d019265,Zm00001d019254,Zm00001d019256	Zm00001d019256	Sobic.002G085400.1	0.5233	NA	NA
Cluster_1885	Zm00001d019259,Zm00001d019258,Zm00001d019265,Zm00001d019254,Zm00001d019256	Zm00001d019259	Sobic.002G085200.3	1.0657	NA	NA
Cluster_1885	Zm00001d019259,Zm00001d019258,Zm00001d019265,Zm00001d019254,Zm00001d019256	Zm00001d019265	Sobic.002G088000.1	0.4177	NA	NA
Cluster_1886	Zm00001d019271,Zm00001d019270,Zm00001d019274	Zm00001d019270	Sobic.002G089200.1	0.5263	NA	NA
Cluster_1889	Zm00001d019279,Zm00001d019280	Zm00001d019279	Sobic.002G090200.1	0.1893	NA	NA
Cluster_1890	Zm00001d019291,Zm00001d019290	Zm00001d019290	Sobic.002G091200.1	1.0338	OS07T0247000-02	1.8428
Cluster_1890	Zm00001d019291,Zm00001d019290	Zm00001d019291	Sobic.002G091300.1	0.9488	NA	NA
Cluster_1891	Zm00001d018685,Zm00001d018687,Zm00001d018686,Zm00001d018692,Zm00001d018680,Zm00001d018690,Zm00001d018691,Zm00001d018674,Zm00001d018681	Zm00001d018674	Sobic.002G013200.2	1.8306	NA	NA
Cluster_1891	Zm00001d018685,Zm00001d018687,Zm00001d018686,Zm00001d018692,Zm00001d018680,Zm00001d018690,Zm00001d018691,Zm00001d018674,Zm00001d018681	Zm00001d018685	Sobic.002G011500.1	0.8088	NA	NA
Cluster_1892	Zm00001d019302,Zm00001d019300	Zm00001d019302	Sobic.002G092400.2	0.6593	NA	NA
Cluster_1893	Zm00001d019304,Zm00001d019303	Zm00001d019303	Sobic.002G092600.3	0.9400	NA	NA
Cluster_1893	Zm00001d019304,Zm00001d019303	Zm00001d019304	Sobic.002G092700.1	0.5382	NA	NA
Cluster_1894	Zm00001d019311,Zm00001d019306	Zm00001d019306	Sobic.002G093300.1	0.6778	NA	NA
Cluster_1894	Zm00001d019311,Zm00001d019306	Zm00001d019311	Sobic.002G093500.1	0.2338	NA	NA
Cluster_1895	Zm00001d018700,Zm00001d018701	Zm00001d018700	Sobic.008G054100.1	0.5704	OS08T0334900-01	1.2695
Cluster_1896	Zm00001d018705,Zm00001d018714,Zm00001d018703	Zm00001d018703	Sobic.002G099700.1	0.3552	NA	NA
Cluster_1899	Zm00001d018707,Zm00001d018708,Zm00001d018709	Zm00001d018708	Sobic.002G017300.1	1.2327	NA	NA
Cluster_1901	Zm00001d019373,Zm00001d019374	Zm00001d019374	Sobic.002G106200.1	0.2300	NA	NA
Cluster_1902	Zm00001d019385,Zm00001d019394,Zm00001d019380	Zm00001d019380	Sobic.002G108200.1	0.2644	NA	NA
Cluster_1902	Zm00001d019385,Zm00001d019394,Zm00001d019380	Zm00001d019394	Sobic.002G108600.1	0.1953	OS07T0287000-01	0.6588
Cluster_1903	Zm00001d019400,Zm00001d019399	Zm00001d019400	Sobic.002G109500.1	0.3317	NA	NA
Cluster_1904	Zm00001d019405,Zm00001d019406,Zm00001d019407	Zm00001d019405	Sobic.002G109900.1	0.2463	NA	NA
Cluster_1905	Zm00001d019413,Zm00001d019411	Zm00001d019411	Sobic.002G107900.1	0.7552	OS07T0283125-00	1.1722
Cluster_1907	Zm00001d019459,Zm00001d019461	Zm00001d019461	Sobic.002G113400.1	0.1743	NA	NA
Cluster_1908	Zm00001d018738,Zm00001d018734,Zm00001d018737	Zm00001d018737	Sobic.002G023200.1	0.3576	NA	NA
Cluster_1908	Zm00001d018738,Zm00001d018734,Zm00001d018737	Zm00001d018738	Sobic.002G023300.1	1.0413	NA	NA
Cluster_1909	Zm00001d019549,Zm00001d019550	Zm00001d019550	Sobic.002G122700.1	0.1462	OS07T0446900-00	1.1790
Cluster_1910	Zm00001d019557,Zm00001d019560	Zm00001d019560	Sobic.002G124500.1	0.3543	NA	NA
Cluster_1911	Zm00001d018754,Zm00001d018752	Zm00001d018752	Sobic.002G027600.3	0.6105	NA	NA
Cluster_1911	Zm00001d018754,Zm00001d018752	Zm00001d018754	Sobic.002G027700.1	0.2800	NA	NA
Cluster_1912	Zm00001d019565,Zm00001d019563	Zm00001d019565	Sobic.002G125300.1	0.7866	OS07T0448100-01	1.7310
Cluster_1915	Zm00001d018765,Zm00001d018763,Zm00001d018761	Zm00001d018761	Sobic.001G423000.2	0.1828	NA	NA
Cluster_1917	Zm00001d019681,Zm00001d019684	Zm00001d019684	Sobic.004G151700.1	0.2716	NA	NA
Cluster_1918	Zm00001d018775,Zm00001d018786	Zm00001d018775	Sobic.002G029700.1	0.2290	OS07T0139300-00	1.1356
Cluster_1918	Zm00001d018775,Zm00001d018786	Zm00001d018786	Sobic.002G031100.1	0.1899	NA	NA
Cluster_1919	Zm00001d019725,Zm00001d019726	Zm00001d019725	Sobic.002G140300.1	0.3765	NA	NA
Cluster_1920	Zm00001d019744,Zm00001d019734	Zm00001d019734	Sobic.002G139400.1	0.6190	NA	NA
Cluster_1920	Zm00001d019744,Zm00001d019734	Zm00001d019744	Sobic.002G139300.1	1.1479	NA	NA
Cluster_1922	Zm00001d019765,Zm00001d019766	Zm00001d019765	Sobic.002G137400.1	0.1141	NA	NA
Cluster_1927	Zm00001d018830,Zm00001d018837	Zm00001d018830	Sobic.002G040201.1	0.5014	OS02T0288600-01	3.2897
Cluster_1929	Zm00001d018845,Zm00001d018844	Zm00001d018845	Sobic.002G040900.1	0.4322	NA	NA
Cluster_1930	Zm00001d018847,Zm00001d018846	Zm00001d018846	Sobic.002G041000.1	1.6535	NA	NA
Cluster_1932	Zm00001d018853,Zm00001d018854,Zm00001d018855,Zm00001d018857,Zm00001d018848	Zm00001d018848	Sobic.002G041533.1	0.4959	NA	NA
Cluster_1932	Zm00001d018853,Zm00001d018854,Zm00001d018855,Zm00001d018857,Zm00001d018848	Zm00001d018853	Sobic.002G042000.1	0.4745	NA	NA
Cluster_1932	Zm00001d018853,Zm00001d018854,Zm00001d018855,Zm00001d018857,Zm00001d018848	Zm00001d018855	Sobic.002G042200.1	0.4972	NA	NA
Cluster_1934	Zm00001d018864,Zm00001d018862	Zm00001d018862	Sobic.002G042900.1	0.1438	OS07T0163900-00	0.6216
Cluster_1934	Zm00001d018864,Zm00001d018862	Zm00001d018864	Sobic.002G043100.3	0.1133	NA	NA
Cluster_1935	Zm00001d019949,Zm00001d019948	Zm00001d019948	Sobic.002G154000.1	0.3114	NA	NA
Cluster_1936	Zm00001d019961,Zm00001d019951,Zm00001d019960	Zm00001d019960	Sobic.002G168200.2	0.8529	NA	NA
Cluster_1938	Zm00001d018876,Zm00001d018877,Zm00001d018874,Zm00001d018880,Zm00001d018879	Zm00001d018876	Sobic.002G044100.2	0.7814	NA	NA
Cluster_1938	Zm00001d018876,Zm00001d018877,Zm00001d018874,Zm00001d018880,Zm00001d018879	Zm00001d018877	Sobic.002G044600.1	0.7476	NA	NA
Cluster_1938	Zm00001d018876,Zm00001d018877,Zm00001d018874,Zm00001d018880,Zm00001d018879	Zm00001d018880	Sobic.002G044900.1	0.6107	NA	NA
Cluster_1940	Zm00001d020020,Zm00001d020019	Zm00001d020020	Sobic.002G161800.1	0.1881	OS09T0299200-01	0.6857
Cluster_1941	Zm00001d020071,Zm00001d020072	Zm00001d020072	Sobic.006G049800.1	0.7161	OS02T0160300-01	2.7373
Cluster_1943	Zm00001d018614,Zm00001d018615	Zm00001d018614	Sobic.002G002700.1	0.4425	NA	NA
Cluster_1943	Zm00001d018614,Zm00001d018615	Zm00001d018615	Sobic.002G002800.1	0.5892	NA	NA
Cluster_1947	Zm00001d020112,Zm00001d020109,Zm00001d020118,Zm00001d020117	Zm00001d020109	NA	NA	OS09T0327500-00	0.9322
Cluster_1947	Zm00001d020112,Zm00001d020109,Zm00001d020118,Zm00001d020117	Zm00001d020112	Sobic.002G173000.1	nan	NA	NA
Cluster_1948	Zm00001d018924,Zm00001d018918	Zm00001d018918	Sobic.002G049700.1	0.3888	NA	NA
Cluster_1949	Zm00001d020134,Zm00001d020135	Zm00001d020134	Sobic.002G174000.1	0.1423	NA	NA
Cluster_1950	Zm00001d020136,Zm00001d020137	Zm00001d020136	Sobic.002G174200.1	0.4108	OS09T0334500-01	2.5361
Cluster_1952	Zm00001d020193,Zm00001d020195	Zm00001d020195	Sobic.002G179150.1	0.4835	NA	NA
Cluster_1953	Zm00001d010162,Zm00001d010152	Zm00001d010162	Sobic.009G153700.1	0.3769	OS05T0440300-01	1.0817
Cluster_1954	Zm00001d008495,Zm00001d008494,Zm00001d008496	Zm00001d008494	Sobic.003G095100.1	0.2954	NA	NA
Cluster_1954	Zm00001d008495,Zm00001d008494,Zm00001d008496	Zm00001d008496	Sobic.003G094500.1	0.2271	NA	NA
Cluster_1955	Zm00001d010209,Zm00001d010210	Zm00001d010209	Sobic.009G147000.1	0.5202	NA	NA
Cluster_1955	Zm00001d010209,Zm00001d010210	Zm00001d010210	Sobic.009G146800.1	0.2274	NA	NA
Cluster_1956	Zm00001d010232,Zm00001d010233	Zm00001d010232	Sobic.009G142500.1	0.2842	NA	NA
Cluster_1957	Zm00001d010255,Zm00001d010251	Zm00001d010255	Sobic.009G139800.1	0.0869	NA	NA
Cluster_1958	Zm00001d010261,Zm00001d010259	Zm00001d010259	Sobic.009G138900.1	0.1148	OS05T0417200-01	1.7181
Cluster_1959	Zm00001d010266,Zm00001d010269	Zm00001d010266	Sobic.009G138100.2	0.2295	OS05T0414300-02	0.6468
Cluster_1960	Zm00001d010302,Zm00001d010299,Zm00001d010296,Zm00001d010297	Zm00001d010297	Sobic.003G014200.1	0.7009	NA	NA
Cluster_1960	Zm00001d010302,Zm00001d010299,Zm00001d010296,Zm00001d010297	Zm00001d010302	NA	NA	OS12T0427000-00	3.7835
Cluster_1961	Zm00001d010353,Zm00001d010345,Zm00001d010348,Zm00001d010343	Zm00001d010345	Sobic.009G129800.1	0.1048	NA	NA
Cluster_1963	Zm00001d010397,Zm00001d010398	Zm00001d010398	Sobic.009G098900.1	0.4051	NA	NA
Cluster_1964	Zm00001d010421,Zm00001d010420	Zm00001d010421	Sobic.009G082600.1	0.2301	NA	NA
Cluster_1965	Zm00001d010442,Zm00001d010448	Zm00001d010448	Sobic.009G079300.1	0.1140	NA	NA
Cluster_1966	Zm00001d010450,Zm00001d010451	Zm00001d010450	Sobic.009G079000.1	0.3802	OS05T0210400-00	1.9423
Cluster_1966	Zm00001d010450,Zm00001d010451	Zm00001d010451	Sobic.009G078700.1	3.3470	NA	NA
Cluster_1968	Zm00001d010551,Zm00001d010550	Zm00001d010551	Sobic.009G218000.1	0.3145	NA	NA
Cluster_1969	Zm00001d010599,Zm00001d010588	Zm00001d010588	Sobic.009G169000.1	0.6381	OS05T0469600-01	3.6966
Cluster_1971	Zm00001d010675,Zm00001d010673	Zm00001d010673	Sobic.009G183800.2	0.4282	NA	NA
Cluster_1971	Zm00001d010675,Zm00001d010673	Zm00001d010675	Sobic.009G184000.1	0.2214	NA	NA
Cluster_1972	Zm00001d010689,Zm00001d010690	Zm00001d010689	Sobic.009G187000.1	0.3587	NA	NA
Cluster_1973	Zm00001d010698,Zm00001d010699	Zm00001d010698	Sobic.009G188000.1	0.5616	NA	NA
Cluster_1974	Zm00001d010687,Zm00001d010700	Zm00001d010687	Sobic.009G186300.1	0.5769	OS05T0498900-01	2.2288
Cluster_1974	Zm00001d010687,Zm00001d010700	Zm00001d010700	Sobic.009G188100.2	0.1547	OS05T0501400-01	0.6504
Cluster_1975	Zm00001d010749,Zm00001d010751	Zm00001d010749	Sobic.009G199300.1	0.5656	NA	NA
Cluster_1976	Zm00001d010776,Zm00001d010775,Zm00001d010774,Zm00001d010765,Zm00001d010762,Zm00001d010771	Zm00001d010762	Sobic.007G101900.2	0.8370	NA	NA
Cluster_1978	Zm00001d010764,Zm00001d010779,Zm00001d010773,Zm00001d010782,Zm00001d010770	Zm00001d010770	Sobic.009G201000.2	0.0948	OS01T0304300-01	0.6267
Cluster_1980	Zm00001d010906,Zm00001d010907	Zm00001d010907	Sobic.009G036500.3	0.1015	NA	NA
Cluster_1981	Zm00001d010924,Zm00001d010925,Zm00001d010926	Zm00001d010924	Sobic.009G033400.1	2.1307	NA	NA
Cluster_1981	Zm00001d010924,Zm00001d010925,Zm00001d010926	Zm00001d010925	Sobic.009G033300.2	1.4977	NA	NA
Cluster_1983	Zm00001d008586,Zm00001d008585,Zm00001d008584,Zm00001d008582,Zm00001d008581	Zm00001d008584	Sobic.003G081601.1	0.6898	NA	NA
Cluster_1986	Zm00001d011017,Zm00001d011028,Zm00001d011026,Zm00001d011016,Zm00001d011014	Zm00001d011016	Sobic.009G019700.1	0.7758	NA	NA
Cluster_1986	Zm00001d011017,Zm00001d011028,Zm00001d011026,Zm00001d011016,Zm00001d011014	Zm00001d011017	Sobic.009G019400.1	0.3560	NA	NA
Cluster_1987	Zm00001d011035,Zm00001d011034	Zm00001d011034	Sobic.009G017800.2	0.1513	NA	NA
Cluster_1987	Zm00001d011035,Zm00001d011034	Zm00001d011035	Sobic.009G017732.1	0.3438	NA	NA
Cluster_1988	Zm00001d011080,Zm00001d011079	Zm00001d011080	Sobic.009G009500.1	1.4827	NA	NA
Cluster_1989	Zm00001d011086,Zm00001d011087	Zm00001d011087	Sobic.009G006100.1	0.2273	NA	NA
Cluster_1995	Zm00001d008601,Zm00001d008602	Zm00001d008601	Sobic.003G076600.1	0.3842	OS01T0142500-01	1.3057
Cluster_1998	Zm00001d011319,Zm00001d011315	Zm00001d011315	Sobic.003G215800.1	0.1492	NA	NA
Cluster_1998	Zm00001d011319,Zm00001d011315	Zm00001d011319	Sobic.003G216300.1	0.3809	NA	NA
Cluster_1999	Zm00001d011327,Zm00001d011326	Zm00001d011327	Sobic.003G218000.1	0.4216	NA	NA
Cluster_2001	Zm00001d011349,Zm00001d011348	Zm00001d011348	Sobic.003G219700.1	0.1792	NA	NA
Cluster_2001	Zm00001d011349,Zm00001d011348	Zm00001d011349	Sobic.003G219800.1	0.3172	NA	NA
Cluster_2005	Zm00001d011417,Zm00001d011422,Zm00001d011420,Zm00001d011419,Zm00001d011418	Zm00001d011417	Sobic.003G227900.1	0.3091	NA	NA
Cluster_2005	Zm00001d011417,Zm00001d011422,Zm00001d011420,Zm00001d011419,Zm00001d011418	Zm00001d011418	Sobic.003G228000.1	0.1810	NA	NA
Cluster_2005	Zm00001d011417,Zm00001d011422,Zm00001d011420,Zm00001d011419,Zm00001d011418	Zm00001d011419	Sobic.003G228600.1	0.7437	NA	NA
Cluster_2005	Zm00001d011417,Zm00001d011422,Zm00001d011420,Zm00001d011419,Zm00001d011418	Zm00001d011420	Sobic.003G228700.1	0.5401	NA	NA
Cluster_2005	Zm00001d011417,Zm00001d011422,Zm00001d011420,Zm00001d011419,Zm00001d011418	Zm00001d011422	Sobic.003G228900.1	0.4274	NA	NA
Cluster_2006	Zm00001d011428,Zm00001d011429	Zm00001d011428	Sobic.003G229600.1	0.1464	NA	NA
Cluster_2007	Zm00001d011444,Zm00001d011445	Zm00001d011444	Sobic.003G232600.1	0.1464	NA	NA
Cluster_2007	Zm00001d011444,Zm00001d011445	Zm00001d011445	Sobic.003G232700.1	0.0675	OS01T0637600-01	0.5366
Cluster_2008	Zm00001d008631,Zm00001d008633,Zm00001d008632	Zm00001d008631	Sobic.003G070300.2	0.1821	NA	NA
Cluster_2008	Zm00001d008631,Zm00001d008633,Zm00001d008632	Zm00001d008632	Sobic.003G070025.1	0.6462	NA	NA
Cluster_2009	Zm00001d011513,Zm00001d011507	Zm00001d011507	Sobic.003G245600.1	0.3249	OS01T0660800-01	2.8907
Cluster_2010	Zm00001d008635,Zm00001d008634	Zm00001d008634	Sobic.003G065400.1	0.4315	NA	NA
Cluster_2010	Zm00001d008635,Zm00001d008634	Zm00001d008635	Sobic.003G065300.1	0.6085	OS01T0155000-02	1.0486
Cluster_2011	Zm00001d011541,Zm00001d011540	Zm00001d011541	Sobic.003G250400.1	0.0755	NA	NA
Cluster_2012	Zm00001d011550,Zm00001d011551	Zm00001d011551	Sobic.003G251600.1	0.4157	NA	NA
Cluster_2013	Zm00001d011558,Zm00001d011559	Zm00001d011558	Sobic.003G251900.1	0.1355	NA	NA
Cluster_2013	Zm00001d011558,Zm00001d011559	Zm00001d011559	Sobic.003G252000.1	0.2172	NA	NA
Cluster_2015	Zm00001d011583,Zm00001d011582,Zm00001d011584	Zm00001d011582	Sobic.003G254500.1	1.0432	NA	NA
Cluster_2015	Zm00001d011583,Zm00001d011582,Zm00001d011584	Zm00001d011584	Sobic.003G254400.1	0.5359	NA	NA
Cluster_2016	Zm00001d011589,Zm00001d011590	Zm00001d011589	Sobic.003G254900.1	0.5968	NA	NA
Cluster_2016	Zm00001d011589,Zm00001d011590	Zm00001d011590	Sobic.003G255000.1	0.4882	NA	NA
Cluster_2017	Zm00001d008645,Zm00001d008646	Zm00001d008646	Sobic.003G062500.1	0.5210	OS01T0158400-02	2.0872
Cluster_2019	Zm00001d011643,Zm00001d011641	Zm00001d011641	Sobic.010G061300.2	0.5490	NA	NA
Cluster_2019	Zm00001d011643,Zm00001d011641	Zm00001d011643	Sobic.003G265900.1	0.2073	OS01T0694000-01	1.7785
Cluster_2020	Zm00001d011646,Zm00001d011645	Zm00001d011645	Sobic.003G267400.1	0.3475	OS01T0695900-01	1.1035
Cluster_2021	Zm00001d011655,Zm00001d011654,Zm00001d011656	Zm00001d011654	Sobic.003G268700.1	0.4427	NA	NA
Cluster_2021	Zm00001d011655,Zm00001d011654,Zm00001d011656	Zm00001d011655	Sobic.003G268800.2	0.4403	NA	NA
Cluster_2022	Zm00001d011693,Zm00001d011692,Zm00001d011694	Zm00001d011692	Sobic.003G273400.1	0.1969	OS01T0708100-01	0.8731
Cluster_2023	Zm00001d011729,Zm00001d011723	Zm00001d011723	Sobic.003G278200.2	0.3512	OS04T0117500-00	1.7373
Cluster_2023	Zm00001d011729,Zm00001d011723	Zm00001d011729	NA	NA	OS01T0718700-00	1.5138
Cluster_2025	Zm00001d011751,Zm00001d011752	Zm00001d011751	Sobic.003G282901.1	0.6301	OS01T0727500-02	1.3195
Cluster_2028	Zm00001d011922,Zm00001d011921	Zm00001d011921	Sobic.003G415500.1	0.1840	OS01T0932950-00	1.2097
