Cluster_ID	Cluster_Genes	Maize_Gene	Sorghum_Gene	Orzya_Gene	Note
Cluster_3258	Zm00008a033177,Zm00008a033176	Zm00008a033176	Sobic.003G302800.1	NA	PASS
Cluster_3258	Zm00008a033177,Zm00008a033176	Zm00008a033177	Sobic.003G302600.1	OS01T0759200-01	PASS
Cluster_3269	Zm00008a033243,Zm00008a033244,Zm00008a033247,Zm00008a033250	Zm00008a033243	Sobic.003G288200.1	NA	PASS
Cluster_3269	Zm00008a033243,Zm00008a033244,Zm00008a033247,Zm00008a033250	Zm00008a033244	Sobic.003G288100.1	OS01T0735900-01	PASS
Cluster_3269	Zm00008a033243,Zm00008a033244,Zm00008a033247,Zm00008a033250	Zm00008a033247	Sobic.003G288000.1	NA	PASS
Cluster_3269	Zm00008a033243,Zm00008a033244,Zm00008a033247,Zm00008a033250	Zm00008a033250	Sobic.003G287800.1	NA	PASS
Cluster_3270	Zm00008a029822,Zm00008a029823	Zm00008a029823	Sobic.003G130500.1	NA	PASS
Cluster_3273	Zm00008a030238,Zm00008a030237	Zm00008a030237	Sobic.003G040400.1	NA	FAIL
Cluster_3273	Zm00008a030238,Zm00008a030237	Zm00008a030238	Sobic.003G040300.2	OS01T0183600-01	FAIL
Cluster_3274	Zm00008a030252,Zm00008a030253	Zm00008a030252	Sobic.003G031100.1	NA	PASS
Cluster_3275	Zm00008a030278,Zm00008a030279	Zm00008a030278	Sobic.006G005200.2	NA	FAIL
Cluster_3276	Zm00008a030285,Zm00008a030284,Zm00008a030295,Zm00008a030289	Zm00008a030285	Sobic.003G025300.1	NA	PASS
Cluster_3276	Zm00008a030285,Zm00008a030284,Zm00008a030295,Zm00008a030289	Zm00008a030295	Sobic.003G024400.1	NA	PASS
Cluster_3277	Zm00008a030298,Zm00008a030297	Zm00008a030297	Sobic.003G024000.1	NA	PASS
Cluster_3277	Zm00008a030298,Zm00008a030297	Zm00008a030298	Sobic.003G023800.1	NA	PASS
Cluster_3281	Zm00008a030321,Zm00008a030316,Zm00008a030319,Zm00008a030318,Zm00008a030325,Zm00008a030320	Zm00008a030321	Sobic.003G019900.1	OS01T0215500-01	PASS
Cluster_3286	Zm00008a030366,Zm00008a030367,Zm00008a030364,Zm00008a030363	Zm00008a030366	Sobic.003G009700.1	NA	PASS
Cluster_3288	Zm00008a030418,Zm00008a030419	Zm00008a030418	Sobic.003G141800.1	NA	PASS
Cluster_3290	Zm00008a030441,Zm00008a030426	Zm00008a030441	Sobic.003G145100.2	OS01T0305900-01	FAIL
Cluster_3293	Zm00008a030464,Zm00008a030461,Zm00008a030463,Zm00008a030462	Zm00008a030462	Sobic.009G191000.1	NA	FAIL
Cluster_3294	Zm00008a029865,Zm00008a029875	Zm00008a029865	Sobic.003G121400.1	NA	PASS
Cluster_3294	Zm00008a029865,Zm00008a029875	Zm00008a029875	Sobic.003G119100.1	NA	PASS
Cluster_3295	Zm00008a030475,Zm00008a030474	Zm00008a030475	Sobic.003G152100.1	NA	FAIL
Cluster_3295	Zm00008a030475,Zm00008a030474	Zm00008a030474	Sobic.003G152200.1	OS01T0327400-01	PASS
Cluster_3296	Zm00008a029867,Zm00008a029868	Zm00008a029868	Sobic.003G120900.1	OS01T0263000-00	PASS
Cluster_3297	Zm00008a030483,Zm00008a030482,Zm00008a030487,Zm00008a030486,Zm00008a030485,Zm00008a030484	Zm00008a030487	Sobic.003G150500.1	NA	PASS
Cluster_3299	Zm00008a030493,Zm00008a030494	Zm00008a030494	Sobic.003G150400.1	NA	PASS
Cluster_3301	Zm00008a029883,Zm00008a029882	Zm00008a029882	Sobic.003G117800.1	NA	PASS
Cluster_3302	Zm00008a030540,Zm00008a030539	Zm00008a030539	Sobic.003G158900.1	NA	PASS
Cluster_3302	Zm00008a030540,Zm00008a030539	Zm00008a030540	Sobic.K044300.1	NA	FAIL
Cluster_3304	Zm00008a030550,Zm00008a030549	Zm00008a030550	Sobic.003G160200.1	NA	PASS
Cluster_3305	Zm00008a029892,Zm00008a029890,Zm00008a029891	Zm00008a029892	Sobic.003G116800.1	OS01T0283700-01	PASS
Cluster_3306	Zm00008a029895,Zm00008a029896	Zm00008a029895	Sobic.003G115900.1	NA	PASS
Cluster_3306	Zm00008a029895,Zm00008a029896	Zm00008a029896	Sobic.002G198400.1	NA	FAIL
Cluster_3307	Zm00008a029903,Zm00008a029914	Zm00008a029903	Sobic.003G114600.1	NA	PASS
Cluster_3310	Zm00008a029905,Zm00008a029906	Zm00008a029906	Sobic.003G113900.1	NA	PASS
Cluster_3310	Zm00008a029905,Zm00008a029906	Zm00008a029905	Sobic.003G114000.2	NA	PASS
Cluster_3315	Zm00008a030628,Zm00008a030629	Zm00008a030629	Sobic.003G183300.1	NA	PASS
Cluster_3318	Zm00008a030648,Zm00008a030649	Zm00008a030649	Sobic.003G185300.1	NA	PASS
Cluster_3319	Zm00008a030654,Zm00008a030652,Zm00008a030653	Zm00008a030652	Sobic.009G213800.1	OS05T0539900-01	PASS
Cluster_3321	Zm00008a029782,Zm00008a029783	Zm00008a029782	Sobic.003G139000.1	OS01T0290600-00	PASS
Cluster_3321	Zm00008a029782,Zm00008a029783	Zm00008a029783	Sobic.003G138900.1	OS01T0290100-01	PASS
Cluster_3322	Zm00008a030688,Zm00008a030685,Zm00008a030684,Zm00008a030687,Zm00008a030686	Zm00008a030686	Sobic.009G218450.1	OS05T0548500-00	PASS
Cluster_3322	Zm00008a030688,Zm00008a030685,Zm00008a030684,Zm00008a030687,Zm00008a030686	Zm00008a030687	Sobic.009G218700.1	OS03T0400901-00	PASS
Cluster_3324	Zm00008a030702,Zm00008a030703	Zm00008a030702	Sobic.009G222100.1	OS05T0550800-01	PASS
Cluster_3327	Zm00008a030722,Zm00008a030721	Zm00008a030722	Sobic.009G225000.1	NA	PASS
Cluster_3327	Zm00008a030722,Zm00008a030721	Zm00008a030721	Sobic.009G224800.2	NA	PASS
Cluster_3328	Zm00008a030731,Zm00008a030730	Zm00008a030731	Sobic.009G227000.1	NA	PASS
Cluster_3330	Zm00008a030741,Zm00008a030742	Zm00008a030742	Sobic.009G228500.2	OS05T0558000-01	PASS
Cluster_3332	Zm00008a030757,Zm00008a030756	Zm00008a030757	Sobic.001G323400.1	OS03T0594700-01	FAIL
Cluster_3337	Zm00008a030795,Zm00008a030796	Zm00008a030795	Sobic.009G234700.1	NA	PASS
Cluster_3338	Zm00008a030807,Zm00008a030804,Zm00008a030809	Zm00008a030804	Sobic.009G235700.1	NA	PASS
Cluster_3339	Zm00008a030824,Zm00008a030821,Zm00008a030820	Zm00008a030824	Sobic.009G238600.1	NA	PASS
Cluster_3342	Zm00008a029956,Zm00008a029955	Zm00008a029955	Sobic.003G101500.1	NA	PASS
Cluster_3343	Zm00008a030873,Zm00008a030874,Zm00008a030875	Zm00008a030875	Sobic.009G248700.1	NA	PASS
Cluster_3344	Zm00008a030880,Zm00008a030872	Zm00008a030872	Sobic.009G248300.1	NA	PASS
Cluster_3345	Zm00008a030899,Zm00008a030895	Zm00008a030895	Sobic.009G252300.2	NA	PASS
Cluster_3351	Zm00008a029969,Zm00008a029971	Zm00008a029969	Sobic.003G101400.1	NA	PASS
Cluster_3351	Zm00008a029969,Zm00008a029971	Zm00008a029971	Sobic.003G101200.1	NA	PASS
Cluster_3353	Zm00008a030948,Zm00008a030949	Zm00008a030949	Sobic.009G063800.1	NA	PASS
Cluster_3354	Zm00008a030953,Zm00008a030954	Zm00008a030953	Sobic.009G063200.1	NA	PASS
Cluster_3354	Zm00008a030953,Zm00008a030954	Zm00008a030954	NA	OS05T0171300-01	false
Cluster_3357	Zm00008a030967,Zm00008a030968	Zm00008a030968	Sobic.009G058900.2	NA	FAIL
Cluster_3361	Zm00008a031004,Zm00008a031005,Zm00008a031006	Zm00008a031004	Sobic.009G119000.1	OS05T0374500-01	PASS
Cluster_3362	Zm00008a029987,Zm00008a029988,Zm00008a029989,Zm00008a029973,Zm00008a029990	Zm00008a029987	Sobic.003G097200.2	NA	PASS
Cluster_3363	Zm00008a031025,Zm00008a031028	Zm00008a031025	Sobic.009G110200.1	OS05T0359500-00	PASS
Cluster_3363	Zm00008a031025,Zm00008a031028	Zm00008a031028	Sobic.009G110400.1	NA	PASS
Cluster_3365	Zm00008a031032,Zm00008a031033	Zm00008a031033	Sobic.009G112400.1	NA	PASS
Cluster_3367	Zm00008a031069,Zm00008a031066,Zm00008a031067	Zm00008a031066	Sobic.009G067000.1	NA	PASS
Cluster_3367	Zm00008a031069,Zm00008a031066,Zm00008a031067	Zm00008a031069	Sobic.009G066900.1	NA	PASS
Cluster_3368	Zm00008a029996,Zm00008a029994	Zm00008a029994	Sobic.003G095100.1	NA	PASS
Cluster_3370	Zm00008a031124,Zm00008a031123	Zm00008a031124	Sobic.009G090400.1	NA	FAIL
Cluster_3373	Zm00008a030007,Zm00008a030008	Zm00008a030007	Sobic.003G093100.6	OS02T0780500-01	PASS
Cluster_3375	Zm00008a031180,Zm00008a031176,Zm00008a031177	Zm00008a031176	Sobic.010G041600.1	NA	FAIL
Cluster_3376	Zm00008a031178,Zm00008a031179,Zm00008a031181,Zm00008a031183,Zm00008a031182,Zm00008a031195	Zm00008a031178	Sobic.010G041800.1	NA	FAIL
Cluster_3378	Zm00008a031197,Zm00008a031198	Zm00008a031197	Sobic.010G042200.2	NA	FAIL
Cluster_3379	Zm00008a034658,Zm00008a034657	Zm00008a034658	Sobic.010G204000.1	OS05T0289700-01	PASS
Cluster_3380	Zm00008a034663,Zm00008a034662,Zm00008a034664	Zm00008a034663	Sobic.007G054200.1	NA	FAIL
Cluster_3383	Zm00008a034702,Zm00008a034703	Zm00008a034702	Sobic.010G198700.1	NA	PASS
Cluster_3383	Zm00008a034702,Zm00008a034703	Zm00008a034703	NA	OS06T0633100-01	Other_Orthologue
Cluster_3384	Zm00008a034708,Zm00008a034709	Zm00008a034709	Sobic.010G198100.1	OS06T0632400-00	PASS
Cluster_3386	Zm00008a034731,Zm00008a034733,Zm00008a034732,Zm00008a034735,Zm00008a034734,Zm00008a034737,Zm00008a034725,Zm00008a034736,Zm00008a034744,Zm00008a034745,Zm00008a034726	Zm00008a034726	Sobic.010G195800.1	NA	PASS
Cluster_3386	Zm00008a034731,Zm00008a034733,Zm00008a034732,Zm00008a034735,Zm00008a034734,Zm00008a034737,Zm00008a034725,Zm00008a034736,Zm00008a034744,Zm00008a034745,Zm00008a034726	Zm00008a034732	Sobic.010G195701.1	NA	PASS
Cluster_3386	Zm00008a034731,Zm00008a034733,Zm00008a034732,Zm00008a034735,Zm00008a034734,Zm00008a034737,Zm00008a034725,Zm00008a034736,Zm00008a034744,Zm00008a034745,Zm00008a034726	Zm00008a034737	Sobic.010G195500.1	NA	PASS
Cluster_3387	Zm00008a034746,Zm00008a034747	Zm00008a034747	Sobic.010G194300.1	NA	PASS
Cluster_3388	Zm00008a034755,Zm00008a034754	Zm00008a034755	Sobic.002G409900.1	NA	FAIL
Cluster_3390	Zm00008a034778,Zm00008a034777	Zm00008a034778	Sobic.010G190700.1	NA	PASS
Cluster_3390	Zm00008a034778,Zm00008a034777	Zm00008a034777	Sobic.010G190800.1	NA	PASS
Cluster_3392	Zm00008a034803,Zm00008a034802,Zm00008a034796,Zm00008a034795	Zm00008a034802	Sobic.010G208600.1	NA	PASS
Cluster_3392	Zm00008a034803,Zm00008a034802,Zm00008a034796,Zm00008a034795	Zm00008a034803	Sobic.010G208700.1	NA	PASS
Cluster_3395	Zm00008a034821,Zm00008a034822	Zm00008a034821	Sobic.010G211300.1	NA	PASS
Cluster_3398	Zm00008a034834,Zm00008a034833	Zm00008a034833	Sobic.010G211900.1	NA	PASS
Cluster_3399	Zm00008a034841,Zm00008a034842	Zm00008a034842	Sobic.010G212700.1	NA	PASS
Cluster_3400	Zm00008a034844,Zm00008a034845	Zm00008a034844	Sobic.010G213000.1	NA	PASS
Cluster_3401	Zm00008a034847,Zm00008a034846	Zm00008a034846	Sobic.010G218000.2	OS06T0661700-01	PASS
Cluster_3403	Zm00008a034883,Zm00008a034873,Zm00008a034886,Zm00008a034884	Zm00008a034873	Sobic.010G213900.1	NA	PASS
Cluster_3403	Zm00008a034883,Zm00008a034873,Zm00008a034886,Zm00008a034884	Zm00008a034883	Sobic.010G218600.1	NA	PASS
Cluster_3403	Zm00008a034883,Zm00008a034873,Zm00008a034886,Zm00008a034884	Zm00008a034884	Sobic.010G219100.2	OS06T0663200-01	PASS
Cluster_3403	Zm00008a034883,Zm00008a034873,Zm00008a034886,Zm00008a034884	Zm00008a034886	Sobic.010G219600.1	OS06T0663900-04	PASS
Cluster_3405	Zm00008a034890,Zm00008a034891	Zm00008a034890	Sobic.010G219800.1	NA	PASS
Cluster_3406	Zm00008a033490,Zm00008a033489	Zm00008a033490	Sobic.002G253900.1	OS09T0498800-01	FAIL
Cluster_3411	Zm00008a034947,Zm00008a034948	Zm00008a034948	Sobic.001G289600.1	NA	PASS
Cluster_3412	Zm00008a034972,Zm00008a034970	Zm00008a034970	Sobic.001G293000.1	NA	PASS
Cluster_3412	Zm00008a034972,Zm00008a034970	Zm00008a034972	Sobic.001G293100.1	NA	PASS
Cluster_3413	Zm00008a033509,Zm00008a033508	Zm00008a033508	Sobic.010G069200.1	NA	PASS
Cluster_3418	Zm00008a035022,Zm00008a035023,Zm00008a035032,Zm00008a035026,Zm00008a035027,Zm00008a035024,Zm00008a035030,Zm00008a035028,Zm00008a035029	Zm00008a035023	Sobic.001G300500.1	NA	PASS
Cluster_3418	Zm00008a035022,Zm00008a035023,Zm00008a035032,Zm00008a035026,Zm00008a035027,Zm00008a035024,Zm00008a035030,Zm00008a035028,Zm00008a035029	Zm00008a035026	Sobic.001G301000.1	NA	PASS
Cluster_3418	Zm00008a035022,Zm00008a035023,Zm00008a035032,Zm00008a035026,Zm00008a035027,Zm00008a035024,Zm00008a035030,Zm00008a035028,Zm00008a035029	Zm00008a035029	Sobic.001G301300.1	NA	PASS
Cluster_3418	Zm00008a035022,Zm00008a035023,Zm00008a035032,Zm00008a035026,Zm00008a035027,Zm00008a035024,Zm00008a035030,Zm00008a035028,Zm00008a035029	Zm00008a035030	Sobic.001G301400.1	NA	PASS
Cluster_3418	Zm00008a035022,Zm00008a035023,Zm00008a035032,Zm00008a035026,Zm00008a035027,Zm00008a035024,Zm00008a035030,Zm00008a035028,Zm00008a035029	Zm00008a035032	Sobic.001G301500.1	NA	PASS
Cluster_3420	Zm00008a035049,Zm00008a035046,Zm00008a035045,Zm00008a035051,Zm00008a035050	Zm00008a035046	NA	OS10T0552200-01	PASS
Cluster_3420	Zm00008a035049,Zm00008a035046,Zm00008a035045,Zm00008a035051,Zm00008a035050	Zm00008a035051	Sobic.001G304201.1	OS10T0349400-00	PASS
Cluster_3421	Zm00008a035060,Zm00008a035061	Zm00008a035061	Sobic.001G305900.1	NA	PASS
Cluster_3422	Zm00008a035064,Zm00008a035063	Zm00008a035064	Sobic.001G306400.1	NA	PASS
Cluster_3424	Zm00008a035084,Zm00008a035082,Zm00008a035083	Zm00008a035082	Sobic.001G356800.1	NA	PASS
Cluster_3424	Zm00008a035084,Zm00008a035082,Zm00008a035083	Zm00008a035084	Sobic.001G356700.1	NA	PASS
Cluster_3425	Zm00008a033524,Zm00008a033525	Zm00008a033524	Sobic.010G067300.1	NA	PASS
Cluster_3427	Zm00008a035101,Zm00008a035102	Zm00008a035102	Sobic.001G354700.1	NA	PASS
Cluster_3428	Zm00008a035104,Zm00008a035103	Zm00008a035103	Sobic.001G354400.1	OS09T0344500-01	PASS
Cluster_3430	Zm00008a035119,Zm00008a035120	Zm00008a035120	Sobic.001G351200.1	NA	PASS
Cluster_3431	Zm00008a035130,Zm00008a035129	Zm00008a035129	Sobic.001G349300.1	NA	PASS
Cluster_3433	Zm00008a035133,Zm00008a035134	Zm00008a035133	Sobic.001G348500.1	NA	PASS
Cluster_3433	Zm00008a035133,Zm00008a035134	Zm00008a035134	Sobic.001G348400.1	NA	PASS
Cluster_3434	Zm00008a035131,Zm00008a035135	Zm00008a035131	Sobic.001G349000.1	NA	PASS
Cluster_3434	Zm00008a035131,Zm00008a035135	Zm00008a035135	Sobic.001G348900.1	NA	PASS
Cluster_3435	Zm00008a035147,Zm00008a035148	Zm00008a035148	Sobic.004G224300.1	NA	FAIL
Cluster_3437	Zm00008a035171,Zm00008a035172	Zm00008a035172	Sobic.001G337800.1	NA	PASS
Cluster_3437	Zm00008a035171,Zm00008a035172	Zm00008a035171	Sobic.001G338100.1	OS03T0414100-01	PASS
Cluster_3439	Zm00008a035184,Zm00008a035183	Zm00008a035184	Sobic.001G335400.1	NA	PASS
Cluster_3440	Zm00008a033538,Zm00008a033537	Zm00008a033537	Sobic.010G066900.1	OS06T0185700-01	PASS
Cluster_3440	Zm00008a033538,Zm00008a033537	Zm00008a033538	Sobic.010G067000.1	OS06T0185800-01	PASS
Cluster_3442	Zm00008a035215,Zm00008a035210	Zm00008a035210	Sobic.001G330400.1	NA	PASS
Cluster_3442	Zm00008a035215,Zm00008a035210	Zm00008a035215	Sobic.001G330100.1	NA	PASS
Cluster_3444	Zm00008a035248,Zm00008a035247	Zm00008a035248	Sobic.001G308900.1	OS10T0545600-00	PASS
Cluster_3448	Zm00008a035265,Zm00008a035266,Zm00008a035267	Zm00008a035267	Sobic.001G360800.2	NA	PASS
Cluster_3450	Zm00008a035300,Zm00008a035299	Zm00008a035300	Sobic.009G218000.1	NA	FAIL
Cluster_3451	Zm00008a035317,Zm00008a035318	Zm00008a035317	Sobic.001G370400.1	NA	PASS
Cluster_3455	Zm00008a035343,Zm00008a035342	Zm00008a035342	Sobic.001G374400.1	NA	PASS
Cluster_3456	Zm00008a035346,Zm00008a035347	Zm00008a035346	Sobic.001G375100.1	NA	PASS
Cluster_3458	Zm00008a035390,Zm00008a035394,Zm00008a035395	Zm00008a035395	Sobic.001G386000.1	NA	PASS
Cluster_3462	Zm00008a035422,Zm00008a035421	Zm00008a035421	Sobic.001G391000.1	OS03T0317300-01	PASS
Cluster_3463	Zm00008a035437,Zm00008a035436	Zm00008a035436	Sobic.001G392600.2	NA	PASS
Cluster_3464	Zm00008a033565,Zm00008a033564	Zm00008a033564	Sobic.010G063066.1	NA	PASS
Cluster_3464	Zm00008a033565,Zm00008a033564	Zm00008a033565	Sobic.002G294700.1	OS09T0558200-01	FAIL
Cluster_3466	Zm00008a035458,Zm00008a035463,Zm00008a035457,Zm00008a035455,Zm00008a035454,Zm00008a035471,Zm00008a035470,Zm00008a035472,Zm00008a035466,Zm00008a035464,Zm00008a035468,Zm00008a035469	Zm00008a035454	Sobic.002G426201.1	NA	FAIL
Cluster_3466	Zm00008a035458,Zm00008a035463,Zm00008a035457,Zm00008a035455,Zm00008a035454,Zm00008a035471,Zm00008a035470,Zm00008a035472,Zm00008a035466,Zm00008a035464,Zm00008a035468,Zm00008a035469	Zm00008a035458	Sobic.001G396100.1	OS03T0307000-01	PASS
Cluster_3467	Zm00008a035496,Zm00008a035497	Zm00008a035497	Sobic.001G400100.1	NA	FAIL
Cluster_3467	Zm00008a035496,Zm00008a035497	Zm00008a035496	Sobic.001G400101.1	OS03T0300801-00	PASS
Cluster_3474	Zm00008a035571,Zm00008a035572,Zm00008a035587	Zm00008a035587	Sobic.001G418100.1	OS03T0278000-01	PASS
Cluster_3478	Zm00008a033582,Zm00008a033580,Zm00008a033579	Zm00008a033580	Sobic.010G060100.1	OS06T0178500-01	PASS
Cluster_3478	Zm00008a033582,Zm00008a033580,Zm00008a033579	Zm00008a033582	Sobic.010G059900.1	NA	PASS
Cluster_3480	Zm00008a035624,Zm00008a035632	Zm00008a035624	Sobic.001G425700.1	NA	PASS
Cluster_3484	Zm00008a035699,Zm00008a035698,Zm00008a035708	Zm00008a035698	Sobic.001G438200.1	OS03T0245500-01	PASS
Cluster_3485	Zm00008a035700,Zm00008a035701	Zm00008a035700	Sobic.001G438400.1	NA	PASS
Cluster_3485	Zm00008a035700,Zm00008a035701	Zm00008a035701	Sobic.001G438500.1	OS03T0245200-01	PASS
Cluster_3489	Zm00008a033591,Zm00008a033592,Zm00008a033593	Zm00008a033592	Sobic.010G058800.1	NA	PASS
Cluster_3489	Zm00008a033591,Zm00008a033592,Zm00008a033593	Zm00008a033593	Sobic.010G058600.1	OS06T0174800-00	PASS
Cluster_3490	Zm00008a035751,Zm00008a035767	Zm00008a035751	Sobic.001G446000.1	OS03T0227900-00	PASS
Cluster_3490	Zm00008a035751,Zm00008a035767	Zm00008a035767	Sobic.001G449300.1	NA	PASS
Cluster_3496	Zm00008a035811,Zm00008a035807	Zm00008a035811	Sobic.001G451800.1	NA	PASS
Cluster_3497	Zm00008a035819,Zm00008a035818	Zm00008a035818	Sobic.001G453700.1	NA	PASS
Cluster_3498	Zm00008a035825,Zm00008a035824	Zm00008a035825	Sobic.001G454700.2	NA	PASS
Cluster_3498	Zm00008a035825,Zm00008a035824	Zm00008a035824	Sobic.001G454600.2	OS03T0217000-01	PASS
Cluster_3499	Zm00008a035842,Zm00008a035841	Zm00008a035842	Sobic.001G456800.2	NA	PASS
Cluster_3502	Zm00008a035855,Zm00008a035854,Zm00008a035847	Zm00008a035854	NA	OS03T0213200-01	PASS
Cluster_3502	Zm00008a035855,Zm00008a035854,Zm00008a035847	Zm00008a035855	Sobic.001G458000.1	NA	PASS
Cluster_3504	Zm00008a035896,Zm00008a035894	Zm00008a035896	Sobic.001G465800.1	NA	PASS
Cluster_3504	Zm00008a035896,Zm00008a035894	Zm00008a035894	Sobic.003G437500.1	NA	FAIL
Cluster_3506	Zm00008a035905,Zm00008a035906	Zm00008a035905	NA	OS03T0200500-01	SynMap_Chosen
Cluster_3507	Zm00008a035929,Zm00008a035930	Zm00008a035929	Sobic.001G471200.1	NA	PASS
Cluster_3507	Zm00008a035929,Zm00008a035930	Zm00008a035930	Sobic.001G471400.1	NA	PASS
Cluster_3509	Zm00008a035960,Zm00008a035959	Zm00008a035960	Sobic.001G476100.1	NA	PASS
Cluster_3510	Zm00008a035974,Zm00008a035975	Zm00008a035974	Sobic.001G479700.1	NA	PASS
Cluster_3512	Zm00008a035985,Zm00008a035981	Zm00008a035981	Sobic.001G481700.1	NA	PASS
Cluster_3515	Zm00008a036016,Zm00008a036014,Zm00008a036015	Zm00008a036014	Sobic.001G486800.1	NA	PASS
Cluster_3515	Zm00008a036016,Zm00008a036014,Zm00008a036015	Zm00008a036016	Sobic.001G486900.1	NA	PASS
Cluster_3516	Zm00008a036040,Zm00008a036039	Zm00008a036040	Sobic.001G491000.1	NA	PASS
Cluster_3516	Zm00008a036040,Zm00008a036039	Zm00008a036039	Sobic.001G490900.1	NA	PASS
Cluster_3518	Zm00008a036070,Zm00008a036071	Zm00008a036070	Sobic.001G512400.1	NA	PASS
Cluster_3520	Zm00008a036080,Zm00008a036079	Zm00008a036080	Sobic.001G510500.1	NA	PASS
Cluster_3521	Zm00008a036089,Zm00008a036088,Zm00008a036090,Zm00008a036091	Zm00008a036090	Sobic.001G506300.1	NA	PASS
Cluster_3522	Zm00008a036093,Zm00008a036092	Zm00008a036093	Sobic.001G505600.1	NA	PASS
Cluster_3523	Zm00008a036100,Zm00008a036101	Zm00008a036101	Sobic.001G503000.1	NA	PASS
Cluster_3525	Zm00008a036107,Zm00008a036094	Zm00008a036107	Sobic.001G501200.1	NA	PASS
Cluster_3525	Zm00008a036107,Zm00008a036094	Zm00008a036094	Sobic.001G505200.1	OS03T0146000-01	PASS
Cluster_3526	Zm00008a033607,Zm00008a033613,Zm00008a033623,Zm00008a033610	Zm00008a033613	Sobic.010G054900.1	OS06T0168800-02	PASS
Cluster_3526	Zm00008a033607,Zm00008a033613,Zm00008a033623,Zm00008a033610	Zm00008a033623	Sobic.010G052800.1	NA	PASS
Cluster_3529	Zm00008a036138,Zm00008a036139	Zm00008a036138	Sobic.001G493600.1	NA	PASS
Cluster_3529	Zm00008a036138,Zm00008a036139	Zm00008a036139	Sobic.001G493500.1	NA	PASS
Cluster_3531	Zm00008a036188,Zm00008a036187	Zm00008a036187	Sobic.001G532300.1	NA	PASS
Cluster_3531	Zm00008a036188,Zm00008a036187	Zm00008a036188	Sobic.009G004300.1	OS05T0105600-01	FAIL
Cluster_3534	Zm00008a033616,Zm00008a033615	Zm00008a033616	Sobic.010G054300.2	NA	PASS
Cluster_3535	Zm00008a036215,Zm00008a036214	Zm00008a036215	Sobic.001G537001.1	NA	PASS
Cluster_3536	Zm00008a036225,Zm00008a036224	Zm00008a036224	Sobic.001G539500.2	NA	PASS
Cluster_3538	Zm00008a036246,Zm00008a036245	Zm00008a036245	Sobic.001G321000.1	NA	FAIL
Cluster_3539	Zm00008a036250,Zm00008a036251,Zm00008a036252	Zm00008a036250	Sobic.001G319200.1	NA	FAIL
Cluster_3539	Zm00008a036250,Zm00008a036251,Zm00008a036252	Zm00008a036251	Sobic.001G318000.1	NA	FAIL
Cluster_3540	Zm00008a036263,Zm00008a036261	Zm00008a036263	Sobic.001G324900.1	NA	FAIL
Cluster_3544	Zm00008a033653,Zm00008a033652,Zm00008a033654	Zm00008a033653	Sobic.010G053200.1	NA	FAIL
Cluster_3544	Zm00008a033653,Zm00008a033652,Zm00008a033654	Zm00008a033654	Sobic.010G053100.1	NA	FAIL
Cluster_3545	Zm00008a033660,Zm00008a033659	Zm00008a033659	Sobic.010G048500.1	NA	PASS
Cluster_3545	Zm00008a033660,Zm00008a033659	Zm00008a033660	Sobic.010G048600.1	NA	PASS
Cluster_3546	Zm00008a033662,Zm00008a033663,Zm00008a033661,Zm00008a033650,Zm00008a033656,Zm00008a033655	Zm00008a033650	Sobic.010G050100.1	NA	PASS
Cluster_3546	Zm00008a033662,Zm00008a033663,Zm00008a033661,Zm00008a033650,Zm00008a033656,Zm00008a033655	Zm00008a033655	Sobic.010G049400.1	NA	PASS
Cluster_3546	Zm00008a033662,Zm00008a033663,Zm00008a033661,Zm00008a033650,Zm00008a033656,Zm00008a033655	Zm00008a033656	Sobic.010G048700.1	NA	PASS
Cluster_3547	Zm00008a033671,Zm00008a033672,Zm00008a033677	Zm00008a033671	Sobic.010G046700.1	OS06T0158900-00	PASS
Cluster_3550	Zm00008a033688,Zm00008a033686,Zm00008a033687	Zm00008a033686	Sobic.010G044900.1	OS06T0157000-01	PASS
Cluster_3552	Zm00008a033701,Zm00008a033702	Zm00008a033701	Sobic.010G042300.1	NA	PASS
Cluster_3552	Zm00008a033701,Zm00008a033702	Zm00008a033702	Sobic.010G042200.2	NA	PASS
Cluster_3553	Zm00008a033710,Zm00008a033716	Zm00008a033710	Sobic.010G039300.1	NA	PASS
Cluster_3555	Zm00008a033722,Zm00008a033721	Zm00008a033722	Sobic.010G038600.2	NA	PASS
Cluster_3557	Zm00008a033737,Zm00008a033733	Zm00008a033733	Sobic.010G036400.1	NA	PASS
Cluster_3557	Zm00008a033737,Zm00008a033733	Zm00008a033737	Sobic.010G036100.1	NA	PASS
Cluster_3559	Zm00008a033770,Zm00008a033773,Zm00008a033769	Zm00008a033769	Sobic.010G030300.2	NA	PASS
Cluster_3560	Zm00008a033771,Zm00008a033772	Zm00008a033771	Sobic.010G030200.1	NA	PASS
Cluster_3561	Zm00008a033778,Zm00008a033779,Zm00008a033781,Zm00008a033780,Zm00008a033783,Zm00008a033782,Zm00008a033785,Zm00008a033784,Zm00008a033787,Zm00008a033777,Zm00008a033786	Zm00008a033780	Sobic.010G028900.1	NA	PASS
Cluster_3562	Zm00008a033292,Zm00008a033291,Zm00008a033290,Zm00008a033289	Zm00008a033292	Sobic.010G100300.1	NA	PASS
Cluster_3563	Zm00008a033815,Zm00008a033817,Zm00008a033816,Zm00008a033819	Zm00008a033819	Sobic.010G023500.1	NA	PASS
