Anchor	Maize1	Maize2
Sobic.003G077500.1.v3.1	Zm00001d039901_T003	Zm00001d008598_T001
Sobic.001G430100.2.v3.1	Zm00001d028503_T001	Zm00001d047879_T001
Sobic.003G241900.1.v3.1	Zm00001d044017_T001	NA
Sobic.001G065000.1.v3.1	Zm00001d034364_T001	NA
Sobic.002G048700.1.v3.1	Zm00001d018907_T001	Zm00001d007837_T001
Sobic.002G010000.1.v3.1	NA	Zm00001d007948_T001
Sobic.003G148400.1.v3.1	Zm00001d040650_T001	NA
Sobic.002G330300.1.v3.1	NA	Zm00001d006551_T001
Sobic.006G196200.1.v3.1	Zm00001d002500_T001	NA
Sobic.001G529100.1.v3.1	Zm00001d027399_T001	Zm00001d048492_T001
Sobic.009G137200.1.v3.1	Zm00001d038190_T005	Zm00001d010282_T001
Sobic.001G335000.1.v3.1	Zm00001d029534_T001	Zm00001d047292_T001
Sobic.003G196400.1.v3.1	Zm00001d044285_T008	NA
Sobic.003G186400.1.v3.1	Zm00001d044517_T001	NA
Sobic.003G152700.1.v3.1	Zm00001d040717_T002	Zm00001d009161_T003
Sobic.005G143300.1.v3.1	Zm00001d052620_T002	Zm00001d007435_T001
Sobic.002G003500.1.v3.1	Zm00001d018619_T001	NA
Sobic.002G340100.1.v3.1	Zm00001d021802_T001	Zm00001d006602_T001
Sobic.003G330500.2.v3.1	Zm00001d043137_T002	Zm00001d012546_T001
Sobic.004G116500.1.v3.1	NA	Zm00001d053356_T002
Sobic.004G176300.2.v3.1	Zm00001d016817_T001	NA
Sobic.006G213100.1.v3.1	Zm00001d002338_T001	Zm00001d026287_T001
Sobic.010G266200.1.v3.1	Zm00001d014783_T001	NA
Sobic.007G075301.1.v3.1	Zm00001d024303_T001	NA
Sobic.009G227800.1.v3.1	Zm00001d038971_T001	NA
Sobic.006G260800.2.v3.1	Zm00001d001896_T001	NA
Sobic.002G276800.1.v3.1	Zm00001d021306_T001	Zm00001d006219_T002
Sobic.001G198500.1.v3.1	Zm00001d032492_T001	NA
Sobic.007G031600.1.v3.1	Zm00001d024703_T001	NA
Sobic.001G428600.2.v3.1	Zm00001d028526_T001	NA
Sobic.002G188200.1.v3.1	Zm00001d020323_T001	Zm00001d005685_T001
Sobic.005G039100.1.v3.1	NA	Zm00001d004908_T001
Sobic.001G123700.1.v3.1	NA	Zm00001d013482_T001
Sobic.009G010700.1.v3.1	NA	Zm00001d011073_T001
Sobic.008G161800.1.v3.1	NA	Zm00001d041456_T001
Sobic.002G243800.1.v3.1	Zm00001d020901_T001	NA
Sobic.001G013900.2.v3.1	Zm00001d034838_T002	NA
Sobic.001G472800.1.v3.1	Zm00001d028180_T006	Zm00001d048201_T005
Sobic.005G123200.4.v3.1	NA	Zm00001d007366_T001
Sobic.010G032400.1.v3.1	Zm00001d045389_T002	NA
Sobic.009G178500.1.v3.1	Zm00001d038532_T001	NA
Sobic.003G332100.1.v3.1	Zm00001d043118_T002	NA
Sobic.006G147700.1.v3.1	Zm00001d003058_T001	NA
Sobic.009G154100.1.v3.1	Zm00001d038287_T001	NA
Sobic.001G473200.1.v3.1	NA	Zm00001d048202_T002
Sobic.001G361700.1.v3.1	NA	Zm00001d047434_T006
Sobic.006G234000.1.v3.1	NA	Zm00001d026404_T001
Sobic.006G095400.1.v3.1	Zm00001d003535_T001	Zm00001d025522_T001
Sobic.004G231800.1.v3.1	Zm00001d018096_T001	Zm00001d052216_T001
Sobic.001G378700.1.v3.1	Zm00001d029085_T001,Zm00001d029089_T001	NA
Sobic.003G098500.1.v3.1	Zm00001d040111_T001	Zm00001d008452_T001
Sobic.002G261000.1.v3.1	Zm00001d021093_T001	NA
Sobic.004G267800.1.v3.1	Zm00001d017771_T001	NA
Sobic.003G306800.1.v3.1	NA	Zm00001d012672_T001
Sobic.001G030300.1.v3.1	Zm00001d034698_T001	Zm00001d012930_T001
Sobic.004G273100.1.v3.1	Zm00001d017700_T004	NA
Sobic.003G329100.1.v3.1	NA	Zm00001d012555_T001
Sobic.009G198400.1.v3.1	Zm00001d038707_T001	NA
Sobic.004G356300.1.v3.1	Zm00001d018534_T001	NA
Sobic.003G048000.1.v3.1	Zm00001d039648_T001	NA
Sobic.010G193900.1.v3.1	NA	Zm00001d036795_T001
Sobic.009G042100.1.v3.1	Zm00001d024828_T001	NA
Sobic.001G048766.1.v3.1	Zm00001d034521_T001	Zm00001d013045_T001
Sobic.003G241100.1.v3.1	Zm00001d044023_T016	NA
Sobic.004G178000.2.v3.1	NA	Zm00001d050768_T001
Sobic.002G363500.2.v3.1	Zm00001d022045_T001	NA
Sobic.003G252200.2.v3.1	Zm00001d043915_T002	Zm00001d011560_T003
Sobic.009G167900.1.v3.1	Zm00001d038409_T001	Zm00001d010578_T002
Sobic.002G007200.1.v3.1	Zm00001d018641_T001	NA
Sobic.006G266100.1.v3.1	Zm00001d001841_T001	Zm00001d026609_T001
Sobic.010G085800.1.v3.1	Zm00001d044898_T001	NA
Sobic.004G194400.1.v3.1	NA	Zm00001d050914_T001
Sobic.006G153500.2.v3.1	Zm00001d002966_T001	NA
Sobic.010G180600.1.v3.1	NA	Zm00001d036918_T001
Sobic.002G370300.2.v3.1	Zm00001d022104_T001	NA
Sobic.001G348300.1.v3.1	NA	Zm00001d047231_T001
Sobic.002G005600.1.v3.1	Zm00001d018632_T001	Zm00001d007936_T001
Sobic.004G096100.2.v3.1	Zm00001d016342_T001	Zm00001d053568_T001
Sobic.002G260800.1.v3.1	Zm00001d021089_T001	NA
Sobic.010G062500.1.v3.1	Zm00001d045128_T001	NA
Sobic.001G028000.1.v3.1	Zm00001d034722_T001	NA
Sobic.010G092100.1.v3.1	NA	Zm00001d037221_T001
Sobic.002G250900.1.v3.1	Zm00001d020967_T001	NA
Sobic.009G046200.1.v3.1	Zm00001d035803_T001	Zm00001d010856_T001
Sobic.009G237000.1.v3.1	Zm00001d039059_T001	Zm00001d009613_T001
Sobic.002G162300.2.v3.1	Zm00001d020021_T001	NA
Sobic.002G251700.1.v3.1	Zm00001d020972_T001	NA
Sobic.007G115600.1.v3.1	Zm00001d032342_T001	NA
Sobic.005G087300.2.v3.1	Zm00001d048994_T002	NA
Sobic.004G180700.1.v3.1	Zm00001d016841_T001	NA
Sobic.004G239100.1.v3.1	Zm00001d018030_T001	NA
Sobic.003G184200.1.v3.1	NA	Zm00001d009387_T001
Sobic.003G262600.3.v3.1	Zm00001d043800_T002	Zm00001d011629_T001
Sobic.004G358900.1.v3.1	NA	Zm00001d051824_T001
Sobic.010G063900.1.v3.1	Zm00001d045120_T001	NA
Sobic.009G040400.1.v3.1	NA	Zm00001d010892_T011
Sobic.002G046900.1.v3.1	Zm00001d018895_T001	NA
Sobic.003G382400.1.v3.1	Zm00001d042578_T001	NA
Sobic.001G202266.1.v3.1	Zm00001d032530_T001	NA
Sobic.003G374300.1.v3.1	Zm00001d042652_T001	NA
Sobic.002G114000.1.v3.1	NA	Zm00001d005160_T001
Sobic.004G049100.1.v3.1	Zm00001d015319_T001	Zm00001d053848_T001
Sobic.004G048900.1.v3.1	NA	Zm00001d053850_T001
Sobic.009G038800.1.v3.1	Zm00001d024805_T001	NA
Sobic.009G222100.1.v3.1	Zm00001d038915_T001	Zm00001d009473_T001
Sobic.001G440900.1.v3.1	Zm00001d028377_T001	Zm00001d047962_T001
Sobic.004G355200.1.v3.1	NA	Zm00001d051849_T002
Sobic.001G248100.1.v3.1	NA	Zm00001d014175_T003
Sobic.004G039900.1.v3.1	Zm00001d015260_T001	NA
Sobic.002G309100.1.v3.1	Zm00001d021544_T001	NA
Sobic.003G086900.1.v3.1	Zm00001d040008_T003	NA
Sobic.001G041900.1.v3.1	Zm00001d034591_T001	Zm00001d013014_T002
Sobic.004G061800.1.v3.1	Zm00001d015449_T001	NA
Sobic.008G101900.1.v3.1	Zm00001d023760_T001	NA
Sobic.004G016500.1.v3.1	Zm00001d015030_T001	NA
Sobic.007G159800.5.v3.1	Zm00001d031826_T001	NA
Sobic.001G135900.1.v3.1	Zm00001d033521_T001	NA
Sobic.003G137300.3.v3.1	Zm00001d040542_T001	NA
Sobic.006G257600.1.v3.1	NA	Zm00001d026551_T001
Sobic.003G116000.1.v3.1	Zm00001d040281_T001	NA
Sobic.004G020600.2.v3.1	Zm00001d015064_T001	NA
Sobic.009G157500.1.v3.1	Zm00001d038270_T001	Zm00001d010087_T001
Sobic.006G248200.1.v3.1	Zm00001d002001_T001	NA
Sobic.009G016000.1.v3.1	Zm00001d035616_T001	NA
Sobic.002G195700.1.v3.1	Zm00001d020400_T001	NA
Sobic.008G148000.3.v3.1	NA	Zm00001d041353_T002
Sobic.007G117800.1.v3.1	Zm00001d032327_T001	NA
Sobic.004G329500.1.v3.1	NA	Zm00001d052039_T001
Sobic.007G152300.1.v3.1	Zm00001d031745_T001	NA
Sobic.002G139600.1.v3.1	Zm00001d019733_T007	Zm00001d005308_T001
Sobic.004G331700.1.v3.1	Zm00001d018386_T001	NA
Sobic.008G035400.1.v3.1	Zm00001d023395_T001	NA
Sobic.001G288800.1.v3.1	Zm00001d030040_T001	Zm00001d047039_T001
Sobic.002G295100.1.v3.1	Zm00001d021385_T001	NA
Sobic.003G402900.1.v3.1	NA	Zm00001d012040_T003
Sobic.003G323700.1.v3.1	Zm00001d043216_T001	NA
Sobic.004G081000.1.v3.1	Zm00001d015806_T001	NA
Sobic.007G158100.1.v3.1	Zm00001d031807_T002	NA
Sobic.001G407800.1.v3.1	NA	Zm00001d047744_T001
Sobic.001G529700.1.v3.1	Zm00001d027387_T001	Zm00001d048494_T002
Sobic.003G294900.2.v3.1	Zm00001d043454_T001	NA
Sobic.004G145701.1.v3.1	Zm00001d016491_T001	NA
Sobic.001G529000.1.v3.1	Zm00001d027400_T001	Zm00001d048483_T001
Sobic.002G350400.1.v3.1	Zm00001d021891_T001	Zm00001d006651_T001
Sobic.001G253600.1.v3.1	Zm00001d033003_T001	Zm00001d014200_T001
Sobic.005G196950.1.v3.1	Zm00001d048769_T001	NA
Sobic.007G126600.4.v3.1	Zm00001d032319_T002	Zm00001d050316_T001
Sobic.008G025600.1.v3.1	NA	Zm00001d044672_T003
Sobic.004G323800.1.v3.1	Zm00001d018330_T001	NA
Sobic.007G039500.1.v3.1	NA	Zm00001d049578_T001
Sobic.004G067000.1.v3.1	Zm00001d015546_T001	Zm00001d053748_T001
Sobic.009G227100.1.v3.1	Zm00001d038964_T001	NA
Sobic.004G118400.1.v3.1	NA	Zm00001d053374_T001
Sobic.004G030700.2.v3.1	Zm00001d015148_T002	Zm00001d053987_T002
Sobic.001G144200.1.v3.1	NA	Zm00001d013595_T001
Sobic.004G133000.2.v3.1	Zm00001d015969_T001	NA
Sobic.003G326800.1.v3.1	NA	Zm00001d012567_T001
Sobic.004G030501.1.v3.1	Zm00001d015142_T001	NA
Sobic.001G448300.1.v3.1	NA	Zm00001d048006_T001
Sobic.001G296500.1.v3.1	Zm00001d029938_T002	NA
Sobic.003G441900.1.v3.1	Zm00001d041983_T002	NA
Sobic.002G342100.2.v3.1	Zm00001d021818_T001	Zm00001d006616_T001
Sobic.001G409500.1.v3.1	Zm00001d028715_T001	NA
Sobic.003G082800.1.v3.1	Zm00001d039947_T002	NA
Sobic.003G137200.1.v3.1	Zm00001d040541_T001	Zm00001d008201_T001
Sobic.006G082000.1.v3.1	Zm00001d003668_T001	NA
Sobic.003G442400.1.v3.1	Zm00001d041973_T001	NA
Sobic.003G332300.1.v3.1	Zm00001d043116_T002	NA
Sobic.010G102700.1.v3.1	NA	Zm00001d037288_T001
Sobic.007G204100.1.v3.1	Zm00001d031517_T001	NA
Sobic.001G212701.1.v3.1	Zm00001d032646_T001	Zm00001d013971_T001
Sobic.004G166400.1.v3.1	Zm00001d016705_T001	NA
Sobic.001G041200.1.v3.1	NA	Zm00001d013010_T002
Sobic.010G095000.1.v3.1	Zm00001d044813_T001	NA
Sobic.002G221500.1.v3.1	NA	Zm00001d005869_T001
Sobic.005G104100.1.v3.1	Zm00001d049071_T001	NA
Sobic.001G354900.4.v3.1	Zm00001d029347_T001	NA
Sobic.003G272600.1.v3.1	Zm00001d043704_T001	NA
Sobic.005G060766.1.v3.1	Zm00001d053046_T001	NA
Sobic.001G050700.2.v3.1	Zm00001d034509_T002	NA
Sobic.007G008600.1.v3.1	Zm00001d035028_T001	NA
Sobic.009G148500.1.v3.1	Zm00001d038337_T001	NA
Sobic.002G201400.1.v3.1	Zm00001d020460_T001	Zm00001d005757_T001
Sobic.001G023000.2.v3.1	Zm00001d034759_T001	NA
Sobic.002G124400.1.v3.1	Zm00001d019560_T001	NA
Sobic.004G060600.1.v3.1	Zm00001d015433_T001	Zm00001d053762_T001
Sobic.008G156900.1.v3.1	Zm00001d030993_T001	Zm00001d041416_T001
Sobic.007G201800.1.v3.1	Zm00001d031532_T001	Zm00001d049764_T001
Sobic.004G001400.1.v3.1	Zm00001d014920_T001	NA
Sobic.002G195800.1.v3.1	Zm00001d020403_T001	NA
Sobic.004G185000.1.v3.1	Zm00001d016879_T001	Zm00001d050833_T001
Sobic.003G403300.1.v3.1	Zm00001d042353_T002	Zm00001d012036_T001
Sobic.003G397300.1.v3.1	NA	Zm00001d012090_T001
Sobic.004G274100.1.v3.1	NA	Zm00001d051518_T001
Sobic.003G137600.1.v3.1	NA	Zm00001d008199_T001
Sobic.010G268200.1.v3.1	Zm00001d014796_T001	NA
Sobic.009G014500.2.v3.1	Zm00001d035649_T001	NA
Sobic.006G028700.1.v3.1	NA	Zm00001d025021_T002
Sobic.004G211900.1.v3.1	NA	Zm00001d051056_T001
Sobic.002G386700.1.v3.1	Zm00001d022238_T001	Zm00001d006951_T001
Sobic.007G042300.1.v3.1	Zm00001d024602_T001	Zm00001d049571_T001
Sobic.006G106500.1.v3.1	Zm00001d003425_T001	NA
Sobic.006G149400.1.v3.1	Zm00001d003012_T001	Zm00001d025869_T002
Sobic.004G179800.1.v3.1	Zm00001d016849_T002	NA
Sobic.009G153400.1.v3.1	Zm00001d038281_T001	NA
Sobic.006G232000.1.v3.1	Zm00001d002149_T008	Zm00001d026394_T001
Sobic.001G156900.1.v3.1	NA	Zm00001d013694_T001
Sobic.004G302500.1.v3.1	Zm00001d017395_T001	NA
Sobic.006G261300.4.v3.1	Zm00001d001887_T001	Zm00001d026584_T001
Sobic.007G094200.1.v3.1	NA	Zm00001d050180_T001
Sobic.002G262850.1.v3.1	Zm00001d021139_T001	Zm00001d006117_T001
Sobic.007G050400.1.v3.1	Zm00001d024533_T001	NA
Sobic.007G223200.2.v3.1	Zm00001d031278_T001	NA
Sobic.003G121700.2.v3.1	NA	Zm00001d008296_T001
Sobic.009G064000.1.v3.1	Zm00001d037632_T001	NA
Sobic.006G210700.1.v3.1	Zm00001d002359_T001	NA
Sobic.004G235700.1.v3.1	Zm00001d018065_T001	NA
Sobic.004G194100.1.v3.1	Zm00001d016999_T002	Zm00001d050913_T001
Sobic.002G214300.1.v3.1	Zm00001d020610_T001	Zm00001d005807_T001
Sobic.007G190100.1.v3.1	Zm00001d031659_T001	NA
Sobic.004G043600.2.v3.1	NA	Zm00001d053873_T001
Sobic.007G132400.1.v3.1	Zm00001d032242_T001	Zm00001d050357_T005
Sobic.010G020300.1.v3.1	Zm00001d045483_T001	Zm00001d036025_T002
Sobic.007G212700.1.v3.1	Zm00001d031419_T001	NA
Sobic.004G155600.2.v3.1	NA	Zm00001d050565_T001
Sobic.001G162800.1.v3.1	Zm00001d033301_T001	NA
Sobic.004G234400.1.v3.1	Zm00001d018075_T001	NA
Sobic.003G345100.1.v3.1	Zm00001d042980_T001	Zm00001d012456_T005
Sobic.004G176400.1.v3.1	Zm00001d016816_T001	NA
Sobic.005G139075.1.v3.1	Zm00001d052661_T001	Zm00001d007420_T001
Sobic.006G165300.3.v3.1	Zm00001d002783_T001	NA
Sobic.009G101300.1.v3.1	Zm00001d038007_T001	NA
Sobic.002G215800.1.v3.1	Zm00001d020623_T001	Zm00001d005819_T001
Sobic.007G143000.1.v3.1	Zm00001d032139_T002	Zm00001d050054_T001
Sobic.003G037200.1.v3.1	Zm00001d039529_T001	NA
Sobic.003G299100.1.v3.1	Zm00001d043427_T001	NA
Sobic.009G149100.1.v3.1	NA	Zm00001d010193_T001
Sobic.010G198900.1.v3.1	Zm00001d046665_T001	NA
Sobic.006G091600.1.v3.1	Zm00001d003584_T001	NA
Sobic.009G116600.1.v3.1	Zm00001d037892_T001	NA
Sobic.002G338100.1.v3.1	Zm00001d021764_T002	Zm00001d006588_T001
Sobic.003G343400.1.v3.1	Zm00001d042998_T001	Zm00001d012465_T001
Sobic.001G154300.4.v3.1	Zm00001d033213_T001	Zm00001d013672_T001
Sobic.001G384100.1.v3.1	Zm00001d029025_T001	NA
Sobic.003G151600.1.v3.1	Zm00001d040697_T001	Zm00001d009146_T002
Sobic.006G255000.1.v3.1	Zm00001d001947_T001	NA
Sobic.010G029100.2.v3.1	Zm00001d045405_T001	NA
Sobic.001G019200.1.v3.1	NA	Zm00001d012880_T001
Sobic.004G288100.1.v3.1	NA	Zm00001d051405_T001
Sobic.003G080100.3.v3.1	Zm00001d039931_T002	Zm00001d008586_T001
Sobic.006G023000.1.v3.1	Zm00001d004371_T001	Zm00001d025038_T001
Sobic.006G064400.1.v3.1	NA	Zm00001d025325_T001
Sobic.007G197500.1.v3.1	NA	Zm00001d049795_T001
Sobic.009G015100.2.v3.1	Zm00001d035634_T001	Zm00001d011051_T002
Sobic.003G033300.1.v3.1	Zm00001d039480_T001	Zm00001d008803_T002
Sobic.001G371900.1.v3.1	Zm00001d029170_T004	Zm00001d047479_T007
Sobic.006G094900.1.v3.1	Zm00001d003544_T001	Zm00001d025519_T001
Sobic.003G273000.1.v3.1	Zm00001d043701_T001	Zm00001d011687_T001
Sobic.003G387900.1.v3.1	Zm00001d042525_T002	Zm00001d012161_T001
Sobic.004G265400.1.v3.1	NA	Zm00001d051591_T001
Sobic.001G408600.1.v3.1	Zm00001d028728_T001	NA
Sobic.006G024500.1.v3.1	Zm00001d004354_T001	NA
Sobic.006G208300.2.v3.1	Zm00001d002374_T001	Zm00001d026262_T001
Sobic.009G243900.1.v3.1	Zm00001d039115_T001	Zm00001d009673_T001
Sobic.008G149900.1.v3.1	Zm00001d030915_T001	NA
Sobic.001G223100.1.v3.1	Zm00001d032744_T001	Zm00001d014060_T001
Sobic.004G198800.1.v3.1	Zm00001d017053_T001	NA
Sobic.003G438700.1.v3.1	Zm00001d042011_T008	NA
Sobic.002G052400.1.v3.1	Zm00001d018943_T003	NA
Sobic.003G395900.1.v3.1	Zm00001d042438_T001	NA
Sobic.002G219800.2.v3.1	Zm00001d020659_T001	NA
Sobic.001G158100.2.v3.1	Zm00001d033258_T001	NA
Sobic.005G012100.1.v3.1	Zm00001d052341_T001	NA
Sobic.001G383500.2.v3.1	Zm00001d029030_T002	NA
Sobic.009G168500.1.v3.1	Zm00001d038411_T001	Zm00001d010584_T001
Sobic.002G111300.1.v3.1	Zm00001d019445_T001	NA
Sobic.003G380100.2.v3.1	Zm00001d042602_T001	NA
Sobic.009G074300.1.v3.1	Zm00001d037745_T001	NA
Sobic.006G263100.1.v3.1	Zm00001d001868_T001	NA
Sobic.006G136200.1.v3.1	Zm00001d003148_T002	NA
Sobic.006G217900.1.v3.1	Zm00001d002287_T001	NA
Sobic.002G225200.1.v3.1	Zm00001d020713_T001	Zm00001d005885_T001
Sobic.003G399700.1.v3.1	Zm00001d042382_T001	Zm00001d012080_T001
Sobic.001G488600.1.v3.1	Zm00001d027855_T001	NA
Sobic.001G451800.1.v3.1	NA	Zm00001d048054_T002
Sobic.004G296900.1.v3.1	Zm00001d017466_T001	Zm00001d051340_T001
Sobic.001G330850.1.v3.1	Zm00001d029579_T001	Zm00001d047329_T001
Sobic.003G346200.10.v3.1	Zm00001d042972_T001	Zm00001d012447_T001
Sobic.010G248000.1.v3.1	Zm00001d014641_T001	Zm00001d036506_T001
Sobic.003G402700.1.v3.1	NA	Zm00001d012041_T001
Sobic.007G116100.1.v3.1	Zm00001d032337_T001	NA
Sobic.006G197700.1.v3.1	Zm00001d002490_T001	NA
Sobic.008G050400.1.v3.1	Zm00001d023534_T001	NA
Sobic.004G201600.1.v3.1	Zm00001d017084_T001	Zm00001d050960_T001
Sobic.003G328500.1.v3.1	Zm00001d043164_T001	Zm00001d012560_T002
Sobic.002G202100.1.v3.1	NA	Zm00001d005752_T001
Sobic.001G092600.1.v3.1	Zm00001d033990_T001	Zm00001d013289_T001
Sobic.007G188701.1.v3.1	Zm00001d031673_T001	NA
Sobic.010G214200.1.v3.1	Zm00001d046921_T001	NA
Sobic.002G111200.1.v3.1	Zm00001d019439_T001	NA
Sobic.003G130700.1.v3.1	Zm00001d040445_T001	Zm00001d008237_T001
Sobic.001G408800.1.v3.1	Zm00001d028727_T001	Zm00001d047749_T001
Sobic.001G403600.1.v3.1	Zm00001d028785_T001	NA
Sobic.001G309100.1.v3.1	Zm00001d029811_T001	Zm00001d047389_T003
Sobic.008G016900.1.v3.1	NA	Zm00001d044646_T057
Sobic.003G404000.1.v3.1	Zm00001d042344_T002	Zm00001d012033_T004
Sobic.001G001900.1.v3.1	Zm00001d034929_T003	NA
Sobic.006G219600.1.v3.1	Zm00001d002272_T003	Zm00001d026331_T005
Sobic.010G071700.1.v3.1	Zm00001d045044_T001	NA
Sobic.002G081400.1.v3.1	Zm00001d019217_T001	NA
Sobic.002G242800.1.v3.1	Zm00001d020882_T001	NA
Sobic.006G112100.1.v3.1	Zm00001d003369_T004	Zm00001d025646_T001
Sobic.010G248900.1.v3.1	Zm00001d014652_T001	NA
Sobic.001G020500.1.v3.1	Zm00001d034781_T001	NA
Sobic.008G062500.1.v3.1	Zm00001d023699_T001	NA
Sobic.002G111000.1.v3.1	Zm00001d019432_T002	NA
Sobic.003G373600.1.v3.1	Zm00001d042661_T001	Zm00001d012247_T001
Sobic.001G390700.1.v3.1	Zm00001d028941_T001	Zm00001d047591_T001
Sobic.002G390800.1.v3.1	Zm00001d022276_T001	NA
Sobic.003G425100.1.v3.1	NA	Zm00001d011877_T001
Sobic.004G084200.1.v3.1	NA	Zm00001d053640_T001
Sobic.003G224200.1.v3.1	NA	Zm00001d011378_T001
Sobic.004G030900.1.v3.1	Zm00001d015152_T001	NA
Sobic.008G150200.1.v3.1	NA	Zm00001d041380_T001
Sobic.001G496300.2.v3.1	Zm00001d027756_T001	NA
Sobic.003G322532.1.v3.1	Zm00001d043223_T001	Zm00001d012598_T001
Sobic.003G131400.1.v3.1	Zm00001d040459_T010	NA
Sobic.006G217300.1.v3.1	Zm00001d002292_T004	Zm00001d026311_T001
Sobic.005G176000.1.v3.1	Zm00001d048908_T001	NA
Sobic.003G050700.1.v3.1	Zm00001d039673_T002	Zm00001d008725_T002
Sobic.003G415900.1.v3.1	Zm00001d042225_T001	NA
Sobic.009G144300.1.v3.1	NA	Zm00001d010220_T001
Sobic.010G239300.1.v3.1	NA	Zm00001d036541_T002
Sobic.001G344500.1.v3.1	NA	Zm00001d047253_T001
Sobic.002G111800.1.v3.1	NA	Zm00001d005151_T004
Sobic.001G247400.1.v3.1	Zm00001d032955_T001	NA
Sobic.002G117700.1.v3.1	Zm00001d019497_T004	NA
Sobic.002G047400.1.v3.1	Zm00001d018901_T001	NA
Sobic.003G330900.1.v3.1	Zm00001d043135_T001	NA
Sobic.007G068300.1.v3.1	NA	Zm00001d049407_T001
Sobic.001G500900.1.v3.1	Zm00001d027710_T001	Zm00001d048413_T001
Sobic.007G150200.1.v3.1	Zm00001d032058_T001	NA
Sobic.003G298900.1.v3.1	Zm00001d043428_T004	NA
Sobic.003G344800.1.v3.1	NA	Zm00001d012459_T001
Sobic.003G316350.1.v3.1	NA	Zm00001d012626_T001
Sobic.001G087000.2.v3.1	Zm00001d034038_T001	Zm00001d013262_T001
Sobic.002G127900.2.v3.1	Zm00001d019591_T006	NA
Sobic.004G183100.1.v3.1	Zm00001d016863_T001	NA
Sobic.006G246900.1.v3.1	Zm00001d002012_T001	Zm00001d026487_T001
Sobic.003G053800.1.v3.1	Zm00001d039703_T001	Zm00001d008691_T001
Sobic.008G008300.1.v3.1	NA	Zm00001d044621_T001
Sobic.004G255200.1.v3.1	Zm00001d017895_T006	NA
Sobic.004G207000.1.v3.1	NA	Zm00001d051012_T001
Sobic.003G297900.1.v3.1	Zm00001d043497_T001	Zm00001d012735_T003
Sobic.006G207400.1.v3.1	NA	Zm00001d026258_T001
Sobic.001G482900.1.v3.1	Zm00001d027898_T002	Zm00001d048270_T002
Sobic.003G429000.2.v3.1	Zm00001d042061_T001	Zm00001d011845_T001
Sobic.001G091300.3.v3.1	Zm00001d034001_T001	NA
Sobic.001G007500.1.v3.1	NA	Zm00001d012826_T001
Sobic.001G118900.1.v3.1	Zm00001d033714_T001	NA
Sobic.004G100000.1.v3.1	Zm00001d016269_T001	NA
Sobic.001G320700.1.v3.1	NA	Zm00001d048561_T001
Sobic.003G322700.1.v3.1	NA	Zm00001d012597_T003
Sobic.004G359900.1.v3.1	Zm00001d018579_T001	Zm00001d051819_T001
Sobic.001G022100.1.v3.1	NA	Zm00001d012888_T002
Sobic.001G397000.1.v3.1	NA	Zm00001d047667_T001
Sobic.007G124500.1.v3.1	Zm00001d032301_T002	NA
Sobic.001G285000.1.v3.1	Zm00001d030098_T001	NA
Sobic.001G307000.1.v3.1	Zm00001d029835_T001	NA
Sobic.004G097700.1.v3.1	Zm00001d016298_T001	NA
Sobic.006G204200.1.v3.1	Zm00001d002425_T001	Zm00001d026244_T001
Sobic.001G528900.1.v3.1	Zm00001d027402_T006	NA
Sobic.005G017566.1.v3.1	Zm00001d052382_T001	NA
Sobic.009G142200.1.v3.1	NA	Zm00001d010239_T001
Sobic.004G032100.1.v3.1	Zm00001d015181_T001	NA
Sobic.006G270600.3.v3.1	Zm00001d001799_T001	NA
Sobic.010G249600.1.v3.1	Zm00001d014659_T001	NA
Sobic.001G017700.1.v3.1	Zm00001d034797_T001	NA
Sobic.009G077500.1.v3.1	Zm00001d037724_T001	NA
Sobic.002G327400.1.v3.1	NA	Zm00001d006534_T001
Sobic.001G103000.2.v3.1	Zm00001d033890_T001	NA
Sobic.001G479800.1.v3.1	Zm00001d027938_T001	NA
Sobic.001G304800.1.v3.1	Zm00001d029852_T001	NA
Sobic.003G365300.1.v3.1	Zm00001d042761_T001	Zm00001d012286_T001
Sobic.003G436300.1.v3.1	NA	Zm00001d011817_T001
Sobic.001G386100.1.v3.1	Zm00001d028994_T001	NA
Sobic.003G253600.1.v3.1	Zm00001d043900_T002	Zm00001d011572_T001
Sobic.006G119700.1.v3.1	NA	Zm00001d025680_T002
Sobic.001G322100.1.v3.1	Zm00001d029662_T001	Zm00001d048565_T001
Sobic.010G260700.1.v3.1	Zm00001d014755_T001	NA
Sobic.006G239400.1.v3.1	Zm00001d002086_T001	NA
Sobic.009G221800.1.v3.1	Zm00001d038910_T001	NA
Sobic.004G212500.1.v3.1	NA	Zm00001d051063_T001
Sobic.010G217600.1.v3.1	NA	Zm00001d036673_T001
Sobic.010G033000.1.v3.1	Zm00001d045384_T003	Zm00001d036135_T001
Sobic.002G355800.1.v3.1	Zm00001d021954_T001	Zm00001d006710_T001
Sobic.004G060900.1.v3.1	Zm00001d015435_T002	Zm00001d053761_T001
Sobic.006G078100.1.v3.1	NA	Zm00001d025400_T001
Sobic.007G211300.6.v3.1	Zm00001d031436_T001	NA
Sobic.005G042000.1.v3.1	NA	Zm00001d004894_T001
Sobic.008G080900.1.v3.1	Zm00001d024004_T001	NA
Sobic.003G313200.1.v3.1	Zm00001d043298_T001	NA
Sobic.002G390400.1.v3.1	Zm00001d022273_T001	Zm00001d006941_T001
