Anchor	Maize1	Maize2
LOC_Os10g42230.1.MSUv7.0	NA	Zm00008a034953_T01.v1.1
LOC_Os01g54810.1.MSUv7.0	Zm00008a013849_T01.v1.1	Zm00008a033210_T01.v1.1
LOC_Os01g23740.1.MSUv7.0	Zm00008a011819_T01.v1.1	NA
LOC_Os03g55600.1.MSUv7.0	Zm00008a005299_T01.v1.1	Zm00008a019343_T01.v1.1
LOC_Os08g33390.1.MSUv7.0	Zm00008a003800_T01.v1.1	Zm00008a016200_T01.v1.1
LOC_Os07g32430.1.MSUv7.0	NA	Zm00008a009462_T01.v1.1
LOC_Os02g47180.1.MSUv7.0	Zm00008a022728_T01.v1.1	NA
LOC_Os06g10520.1.MSUv7.0	Zm00008a033435_T01.v1.1	NA
LOC_Os02g43906.1.MSUv7.0	NA	Zm00008a016879_T01.v1.1
LOC_Os02g12670.1.MSUv7.0	NA	Zm00008a018544_T01.v1.1
LOC_Os10g28700.1.MSUv7.0	Zm00008a004355_T01.v1.1	NA
LOC_Os02g29510.2.MSUv7.0	Zm00008a021821_T01.v1.1	NA
LOC_Os07g08340.1.MSUv7.0	Zm00008a026940_T01.v1.1	NA
LOC_Os03g53170.1.MSUv7.0	Zm00008a005147_T01.v1.1	NA
LOC_Os04g58680.1.MSUv7.0	NA	Zm00008a038878_T01.v1.1
LOC_Os03g14990.1.MSUv7.0	Zm00008a000967_T01.v1.1	Zm00008a035672_T01.v1.1
LOC_Os04g47700.1.MSUv7.0	Zm00008a006538_T01.v1.1	NA
LOC_Os06g03820.1.MSUv7.0	Zm00008a033868_T01.v1.1	NA
LOC_Os05g02470.1.MSUv7.0	NA	Zm00008a031855_T01.v1.1
LOC_Os03g19090.1.MSUv7.0	Zm00008a001266_T01.v1.1	Zm00008a035484_T01.v1.1
LOC_Os03g24880.1.MSUv7.0	Zm00008a001560_T01.v1.1	NA
LOC_Os03g03880.1.MSUv7.0	Zm00008a000228_T01.v1.1	Zm00008a036054_T01.v1.1
LOC_Os06g45340.1.MSUv7.0	Zm00008a034885_T01.v1.1	NA
LOC_Os04g35380.1.MSUv7.0	Zm00008a007349_T01.v1.1	NA
LOC_Os02g30280.1.MSUv7.0	Zm00008a021835_T01.v1.1	NA
LOC_Os05g47480.1.MSUv7.0	Zm00008a026343_T01.v1.1	NA
LOC_Os09g31454.1.MSUv7.0	Zm00008a028437_T01.v1.1	NA
LOC_Os08g39430.1.MSUv7.0	Zm00008a003209_T01.v1.1	NA
LOC_Os09g34930.1.MSUv7.0	Zm00008a028599_T01.v1.1	NA
LOC_Os01g09760.1.MSUv7.0	Zm00008a010814_T01.v1.1	Zm00008a030214_T01.v1.1
LOC_Os02g17390.1.MSUv7.0	Zm00008a021430_T01.v1.1	NA
LOC_Os08g34020.1.MSUv7.0	Zm00008a003744_T01.v1.1	NA
LOC_Os10g39090.1.MSUv7.0	Zm00008a001933_T01.v1.1	Zm00008a035225_T01.v1.1
LOC_Os06g08850.1.MSUv7.0	Zm00008a033515_T01.v1.1	NA
LOC_Os01g04280.1.MSUv7.0	Zm00008a011180_T01.v1.1	Zm00008a030059_T01.v1.1
LOC_Os06g02490.1.MSUv7.0	Zm00008a033909_T01.v1.1	NA
LOC_Os02g45054.1.MSUv7.0	Zm00008a022597_T01.v1.1	NA
LOC_Os10g39730.1.MSUv7.0	Zm00008a001970_T01.v1.1	NA
LOC_Os02g51430.1.MSUv7.0	Zm00008a023004_T01.v1.1	Zm00008a017600_T01.v1.1
LOC_Os02g10380.1.MSUv7.0	NA	Zm00008a018605_T01.v1.1
LOC_Os05g11810.1.MSUv7.0	Zm00008a025424_T01.v1.1	Zm00008a030302_T01.v1.1
LOC_Os01g07750.1.MSUv7.0	NA	Zm00008a030162_T01.v1.1
LOC_Os02g02970.1.MSUv7.0	Zm00008a020804_T01.v1.1	NA
LOC_Os01g14590.1.MSUv7.0	Zm00008a011397_T01.v1.1	NA
LOC_Os03g23935.1.MSUv7.0	Zm00008a001506_T01.v1.1	NA
LOC_Os11g05760.1.MSUv7.0	Zm00008a017850_T01.v1.1	NA
LOC_Os05g34270.1.MSUv7.0	Zm00008a025807_T01.v1.1	NA
LOC_Os03g18500.1.MSUv7.0	Zm00008a001214_T01.v1.1	NA
LOC_Os12g38260.1.MSUv7.0	Zm00008a002697_T01.v1.1	NA
LOC_Os05g07900.1.MSUv7.0	Zm00008a025359_T01.v1.1	Zm00008a030953_T01.v1.1
LOC_Os06g05240.1.MSUv7.0	Zm00008a033748_T01.v1.1	NA
LOC_Os11g40070.1.MSUv7.0	Zm00008a015038_T01.v1.1	NA
LOC_Os03g03949.2.MSUv7.0	Zm00008a000242_T01.v1.1	NA
LOC_Os03g08720.1.MSUv7.0	Zm00008a000554_T01.v1.1	NA
LOC_Os05g45320.1.MSUv7.0	Zm00008a026229_T01.v1.1	NA
LOC_Os01g45439.1.MSUv7.0	Zm00008a014317_T01.v1.1	NA
LOC_Os09g34320.1.MSUv7.0	NA	Zm00008a009221_T01.v1.1
LOC_Os09g27230.1.MSUv7.0	Zm00008a028195_T01.v1.1	Zm00008a008981_T01.v1.1
LOC_Os02g07720.2.MSUv7.0	Zm00008a021043_T01.v1.1	NA
LOC_Os07g48680.1.MSUv7.0	NA	Zm00008a009976_T01.v1.1
LOC_Os05g48970.1.MSUv7.0	Zm00008a026446_T01.v1.1	Zm00008a030782_T01.v1.1
LOC_Os05g39930.1.MSUv7.0	Zm00008a026014_T01.v1.1	NA
LOC_Os09g37740.1.MSUv7.0	Zm00008a028789_T01.v1.1	NA
LOC_Os03g63270.1.MSUv7.0	Zm00008a005800_T01.v1.1	Zm00008a019023_T01.v1.1
LOC_Os01g47460.1.MSUv7.0	NA	Zm00008a032214_T01.v1.1
LOC_Os04g35770.1.MSUv7.0	Zm00008a007324_T01.v1.1	NA
LOC_Os07g43316.2.MSUv7.0	Zm00008a029409_T01.v1.1	NA
LOC_Os09g23650.1.MSUv7.0	Zm00008a027983_T01.v1.1	NA
LOC_Os02g04680.1.MSUv7.0	Zm00008a020915_T01.v1.1	NA
LOC_Os01g54010.1.MSUv7.0	NA	Zm00008a033236_T01.v1.1
LOC_Os07g39300.1.MSUv7.0	NA	Zm00008a009638_T01.v1.1
LOC_Os03g05470.1.MSUv7.0	Zm00008a000361_T01.v1.1	Zm00008a036099_T01.v1.1
LOC_Os08g13320.1.MSUv7.0	Zm00008a037136_T01.v1.1	NA
LOC_Os04g36700.1.MSUv7.0	Zm00008a007281_T01.v1.1	NA
LOC_Os05g35360.1.MSUv7.0	NA	Zm00008a031261_T01.v1.1
LOC_Os08g42730.1.MSUv7.0	Zm00008a003408_T01.v1.1	Zm00008a017917_T01.v1.1
LOC_Os06g44080.1.MSUv7.0	NA	Zm00008a024652_T01.v1.1
LOC_Os04g55490.1.MSUv7.0	Zm00008a006128_T01.v1.1	Zm00008a038715_T01.v1.1
LOC_Os03g49220.1.MSUv7.0	Zm00008a004910_T01.v1.1	NA
LOC_Os04g49720.1.MSUv7.0	Zm00008a006452_T01.v1.1	NA
LOC_Os12g35340.1.MSUv7.0	Zm00008a036780_T01.v1.1	NA
LOC_Os10g23310.1.MSUv7.0	Zm00008a002545_T01.v1.1	NA
LOC_Os09g34330.1.MSUv7.0	Zm00008a028576_T01.v1.1	Zm00008a009222_T01.v1.1
LOC_Os01g64170.2.MSUv7.0	Zm00008a013256_T01.v1.1	Zm00008a032831_T01.v1.1
LOC_Os09g26580.1.MSUv7.0	Zm00008a028159_T01.v1.1	NA
LOC_Os07g38490.1.MSUv7.0	NA	Zm00008a009601_T01.v1.1
LOC_Os07g09580.1.MSUv7.0	Zm00008a027028_T01.v1.1	Zm00008a010416_T01.v1.1
LOC_Os05g45490.1.MSUv7.0	Zm00008a026218_T01.v1.1	Zm00008a031692_T01.v1.1
LOC_Os02g53970.1.MSUv7.0	Zm00008a023176_T01.v1.1	Zm00008a017492_T01.v1.1
LOC_Os07g46730.1.MSUv7.0	Zm00008a029566_T01.v1.1	NA
LOC_Os01g69290.1.MSUv7.0	Zm00008a012905_T01.v1.1	NA
LOC_Os02g50900.1.MSUv7.0	Zm00008a022955_T01.v1.1	NA
LOC_Os01g55370.1.MSUv7.0	Zm00008a013773_T01.v1.1	Zm00008a033179_T01.v1.1
LOC_Os05g51620.1.MSUv7.0	NA	Zm00008a030926_T01.v1.1
LOC_Os10g25570.2.MSUv7.0	Zm00008a004441_T01.v1.1	NA
LOC_Os04g46470.1.MSUv7.0	Zm00008a006606_T01.v1.1	NA
LOC_Os02g39280.1.MSUv7.0	Zm00008a022276_T01.v1.1	NA
LOC_Os06g06520.1.MSUv7.0	Zm00008a033669_T01.v1.1	NA
LOC_Os10g40090.1.MSUv7.0	Zm00008a002001_T01.v1.1	Zm00008a035063_T01.v1.1
LOC_Os11g36740.1.MSUv7.0	NA	Zm00008a010218_T01.v1.1
LOC_Os01g01080.1.MSUv7.0	NA	Zm00008a029928_T01.v1.1
LOC_Os04g04390.1.MSUv7.0	Zm00008a007952_T01.v1.1	NA
LOC_Os07g36940.1.MSUv7.0	Zm00008a029062_T01.v1.1	NA
LOC_Os04g53360.1.MSUv7.0	NA	Zm00008a038637_T01.v1.1
LOC_Os03g62790.1.MSUv7.0	Zm00008a005788_T01.v1.1	NA
LOC_Os06g03710.1.MSUv7.0	Zm00008a033879_T01.v1.1	NA
LOC_Os05g51420.2.MSUv7.0	Zm00008a026567_T01.v1.1	NA
LOC_Os04g51830.1.MSUv7.0	Zm00008a006337_T01.v1.1	NA
LOC_Os02g07190.1.MSUv7.0	Zm00008a021010_T01.v1.1	NA
LOC_Os01g73550.1.MSUv7.0	Zm00008a012645_T01.v1.1	Zm00008a032445_T01.v1.1
LOC_Os01g12550.1.MSUv7.0	Zm00008a010681_T01.v1.1	NA
LOC_Os03g22490.1.MSUv7.0	Zm00008a001466_T01.v1.1	Zm00008a035342_T01.v1.1
LOC_Os06g48530.1.MSUv7.0	Zm00008a020466_T01.v1.1	Zm00008a024485_T01.v1.1
LOC_Os06g41070.1.MSUv7.0	Zm00008a034772_T01.v1.1	NA
LOC_Os08g29730.1.MSUv7.0	Zm00008a003831_T01.v1.1	NA
LOC_Os10g25430.1.MSUv7.0	Zm00008a004444_T01.v1.1	NA
LOC_Os01g64750.1.MSUv7.0	Zm00008a013218_T01.v1.1	NA
LOC_Os03g25760.1.MSUv7.0	NA	Zm00008a035250_T01.v1.1
LOC_Os10g38930.1.MSUv7.0	Zm00008a001925_T01.v1.1	NA
LOC_Os02g10090.1.MSUv7.0	NA	Zm00008a018619_T01.v1.1
LOC_Os02g52314.1.MSUv7.0	Zm00008a023061_T01.v1.1	NA
LOC_Os07g14150.2.MSUv7.0	Zm00008a027161_T01.v1.1	Zm00008a008683_T01.v1.1
LOC_Os01g42294.1.MSUv7.0	Zm00008a014602_T01.v1.1	Zm00008a032061_T01.v1.1
LOC_Os02g39720.2.MSUv7.0	Zm00008a022291_T01.v1.1	Zm00008a016662_T01.v1.1
LOC_Os02g38330.1.MSUv7.0	Zm00008a022231_T01.v1.1	NA
LOC_Os02g11780.1.MSUv7.0	NA	Zm00008a018565_T01.v1.1
LOC_Os01g55570.1.MSUv7.0	NA	Zm00008a033170_T01.v1.1
LOC_Os10g39790.2.MSUv7.0	Zm00008a001988_T01.v1.1	Zm00008a035245_T01.v1.1
LOC_Os07g08150.1.MSUv7.0	Zm00008a026920_T01.v1.1	Zm00008a010458_T01.v1.1
LOC_Os06g29804.1.MSUv7.0	Zm00008a034196_T01.v1.1	NA
LOC_Os01g64370.1.MSUv7.0	Zm00008a013247_T01.v1.1	Zm00008a032825_T01.v1.1
LOC_Os06g14780.2.MSUv7.0	Zm00008a033987_T01.v1.1	Zm00008a025125_T01.v1.1
LOC_Os11g34730.1.MSUv7.0	NA	Zm00008a010171_T01.v1.1
LOC_Os02g34830.1.MSUv7.0	Zm00008a022009_T01.v1.1	Zm00008a016470_T01.v1.1
LOC_Os03g06580.2.MSUv7.0	Zm00008a000416_T01.v1.1	NA
LOC_Os03g18340.1.MSUv7.0	Zm00008a001203_T01.v1.1	NA
LOC_Os08g42980.1.MSUv7.0	Zm00008a003420_T01.v1.1	NA
LOC_Os05g44050.1.MSUv7.0	Zm00008a026192_T01.v1.1	Zm00008a031631_T01.v1.1
LOC_Os05g27920.1.MSUv7.0	Zm00008a025657_T01.v1.1	NA
LOC_Os02g49850.1.MSUv7.0	Zm00008a022883_T01.v1.1	NA
LOC_Os11g09160.2.MSUv7.0	Zm00008a015218_T01.v1.1	NA
LOC_Os06g47600.1.MSUv7.0	Zm00008a020410_T01.v1.1	NA
LOC_Os03g10360.1.MSUv7.0	Zm00008a000679_T01.v1.1	NA
LOC_Os03g46090.1.MSUv7.0	Zm00008a004762_T01.v1.1	Zm00008a019690_T01.v1.1
LOC_Os04g35200.1.MSUv7.0	Zm00008a007358_T01.v1.1	NA
LOC_Os02g42880.1.MSUv7.0	Zm00008a022445_T01.v1.1	NA
LOC_Os04g02140.1.MSUv7.0	Zm00008a007992_T01.v1.1	NA
LOC_Os03g08730.1.MSUv7.0	Zm00008a000558_T01.v1.1	NA
LOC_Os07g31470.1.MSUv7.0	Zm00008a028887_T01.v1.1	NA
LOC_Os06g40704.1.MSUv7.0	NA	Zm00008a024747_T01.v1.1
LOC_Os06g40360.1.MSUv7.0	Zm00008a034601_T01.v1.1	Zm00008a024779_T01.v1.1
LOC_Os03g05260.1.MSUv7.0	Zm00008a000344_T01.v1.1	NA
LOC_Os08g44360.1.MSUv7.0	Zm00008a003578_T01.v1.1	Zm00008a015876_T01.v1.1
LOC_Os02g09430.1.MSUv7.0	Zm00008a021180_T01.v1.1	Zm00008a018650_T01.v1.1
LOC_Os01g45470.1.MSUv7.0	NA	Zm00008a032167_T01.v1.1
LOC_Os01g65330.1.MSUv7.0	Zm00008a013179_T01.v1.1	Zm00008a032808_T01.v1.1
LOC_Os07g20340.1.MSUv7.0	Zm00008a027291_T01.v1.1	NA
LOC_Os05g51390.1.MSUv7.0	Zm00008a026568_T01.v1.1	NA
LOC_Os01g55650.1.MSUv7.0	NA	Zm00008a033168_T01.v1.1
LOC_Os02g48370.1.MSUv7.0	NA	Zm00008a017110_T01.v1.1
LOC_Os06g51360.1.MSUv7.0	NA	Zm00008a024380_T01.v1.1
LOC_Os04g41550.1.MSUv7.0	Zm00008a007005_T01.v1.1	NA
LOC_Os11g05120.1.MSUv7.0	NA	Zm00008a008321_T01.v1.1
LOC_Os04g36830.1.MSUv7.0	Zm00008a007268_T01.v1.1	Zm00008a037971_T01.v1.1
LOC_Os02g55260.1.MSUv7.0	Zm00008a023248_T01.v1.1	NA
LOC_Os11g40430.1.MSUv7.0	Zm00008a015023_T01.v1.1	NA
LOC_Os07g46390.1.MSUv7.0	Zm00008a029544_T01.v1.1	Zm00008a009882_T01.v1.1
LOC_Os07g01320.1.MSUv7.0	Zm00008a026637_T01.v1.1	NA
LOC_Os11g05110.1.MSUv7.0	Zm00008a017789_T01.v1.1	NA
LOC_Os06g40110.1.MSUv7.0	Zm00008a034583_T01.v1.1	Zm00008a024787_T01.v1.1
LOC_Os08g02670.1.MSUv7.0	NA	Zm00008a015633_T01.v1.1
LOC_Os01g05500.1.MSUv7.0	Zm00008a011109_T01.v1.1	NA
LOC_Os03g51950.1.MSUv7.0	Zm00008a005075_T01.v1.1	Zm00008a019472_T01.v1.1
LOC_Os10g42660.1.MSUv7.0	Zm00008a002204_T01.v1.1	Zm00008a020301_T01.v1.1
LOC_Os08g41390.2.MSUv7.0	Zm00008a003325_T01.v1.1	NA
LOC_Os05g38550.1.MSUv7.0	Zm00008a025945_T01.v1.1	Zm00008a031486_T01.v1.1
LOC_Os04g59520.1.MSUv7.0	Zm00008a006773_T01.v1.1	NA
LOC_Os03g18790.1.MSUv7.0	Zm00008a001237_T01.v1.1	NA
LOC_Os01g56810.2.MSUv7.0	NA	Zm00008a033126_T01.v1.1
LOC_Os06g11760.1.MSUv7.0	Zm00008a033363_T01.v1.1	NA
LOC_Os02g45890.1.MSUv7.0	NA	Zm00008a016965_T01.v1.1
LOC_Os07g46350.1.MSUv7.0	Zm00008a029537_T01.v1.1	Zm00008a009877_T01.v1.1
LOC_Os03g10370.1.MSUv7.0	Zm00008a000678_T01.v1.1	Zm00008a035903_T01.v1.1
LOC_Os07g02540.1.MSUv7.0	Zm00008a026691_T01.v1.1	NA
LOC_Os06g05790.1.MSUv7.0	Zm00008a033714_T01.v1.1	Zm00008a024268_T01.v1.1
LOC_Os03g18300.1.MSUv7.0	Zm00008a001197_T01.v1.1	Zm00008a035525_T01.v1.1
LOC_Os08g43370.1.MSUv7.0	Zm00008a003641_T01.v1.1	NA
LOC_Os02g16640.1.MSUv7.0	NA	Zm00008a018430_T01.v1.1
LOC_Os08g41630.1.MSUv7.0	Zm00008a003342_T01.v1.1	Zm00008a015763_T01.v1.1
LOC_Os10g41460.1.MSUv7.0	Zm00008a002101_T01.v1.1	Zm00008a034989_T01.v1.1
LOC_Os02g48330.1.MSUv7.0	Zm00008a022810_T01.v1.1	Zm00008a017104_T01.v1.1
LOC_Os03g63480.1.MSUv7.0	Zm00008a005815_T01.v1.1	NA
LOC_Os05g39080.1.MSUv7.0	Zm00008a025968_T01.v1.1	Zm00008a031514_T01.v1.1
LOC_Os11g37230.1.MSUv7.0	Zm00008a018100_T01.v1.1	NA
LOC_Os04g45490.1.MSUv7.0	Zm00008a006676_T01.v1.1	Zm00008a038315_T01.v1.1
LOC_Os02g53070.1.MSUv7.0	NA	Zm00008a017521_T01.v1.1
LOC_Os04g57130.1.MSUv7.0	Zm00008a006011_T01.v1.1	Zm00008a038795_T01.v1.1
LOC_Os06g13580.1.MSUv7.0	NA	Zm00008a025077_T01.v1.1
LOC_Os03g13000.1.MSUv7.0	NA	Zm00008a035762_T01.v1.1
LOC_Os03g27780.1.MSUv7.0	Zm00008a001679_T01.v1.1	Zm00008a035139_T01.v1.1
LOC_Os01g72220.1.MSUv7.0	Zm00008a012725_T01.v1.1	NA
LOC_Os09g21760.1.MSUv7.0	Zm00008a027947_T01.v1.1	NA
LOC_Os03g22400.1.MSUv7.0	Zm00008a001456_T01.v1.1	NA
LOC_Os10g34680.1.MSUv7.0	Zm00008a004123_T01.v1.1	NA
LOC_Os01g16210.1.MSUv7.0	NA	Zm00008a029853_T01.v1.1
LOC_Os09g17730.1.MSUv7.0	Zm00008a027793_T01.v1.1	Zm00008a008797_T01.v1.1
LOC_Os01g64250.1.MSUv7.0	Zm00008a013254_T01.v1.1	Zm00008a032830_T01.v1.1
LOC_Os01g52100.1.MSUv7.0	Zm00008a013951_T01.v1.1	Zm00008a032382_T01.v1.1
LOC_Os01g54990.1.MSUv7.0	Zm00008a013797_T01.v1.1	Zm00008a033204_T01.v1.1
LOC_Os10g36500.1.MSUv7.0	Zm00008a004012_T01.v1.1	NA
LOC_Os12g05580.1.MSUv7.0	Zm00008a036442_T01.v1.1	NA
LOC_Os07g13969.1.MSUv7.0	NA	Zm00008a008681_T01.v1.1
LOC_Os12g08920.1.MSUv7.0	NA	Zm00008a012527_T01.v1.1
LOC_Os11g06130.1.MSUv7.0	NA	Zm00008a008241_T01.v1.1
LOC_Os02g02350.1.MSUv7.0	Zm00008a020744_T01.v1.1	NA
LOC_Os05g10740.1.MSUv7.0	Zm00008a025467_T01.v1.1	NA
LOC_Os03g10460.1.MSUv7.0	Zm00008a000671_T01.v1.1	NA
LOC_Os01g58240.1.MSUv7.0	Zm00008a013613_T01.v1.1	NA
LOC_Os07g42400.1.MSUv7.0	Zm00008a029360_T01.v1.1	NA
LOC_Os03g59770.1.MSUv7.0	NA	Zm00008a019139_T01.v1.1
LOC_Os11g42800.1.MSUv7.0	Zm00008a014960_T01.v1.1	NA
LOC_Os01g73234.1.MSUv7.0	Zm00008a012662_T01.v1.1	NA
LOC_Os06g40020.1.MSUv7.0	NA	Zm00008a024793_T01.v1.1
LOC_Os05g48690.1.MSUv7.0	Zm00008a026429_T01.v1.1	NA
LOC_Os09g26760.1.MSUv7.0	NA	Zm00008a008959_T01.v1.1
LOC_Os08g44200.1.MSUv7.0	Zm00008a003593_T01.v1.1	NA
LOC_Os01g12670.1.MSUv7.0	NA	Zm00008a030361_T01.v1.1
LOC_Os04g39090.1.MSUv7.0	Zm00008a007149_T01.v1.1	Zm00008a038066_T01.v1.1
LOC_Os07g10530.1.MSUv7.0	Zm00008a027056_T01.v1.1	NA
LOC_Os05g01230.1.MSUv7.0	Zm00008a023994_T01.v1.1	Zm00008a031903_T01.v1.1
LOC_Os03g53310.1.MSUv7.0	Zm00008a005155_T01.v1.1	Zm00008a019419_T01.v1.1
LOC_Os07g39930.1.MSUv7.0	NA	Zm00008a009669_T01.v1.1
LOC_Os06g11520.1.MSUv7.0	NA	Zm00008a024995_T01.v1.1
LOC_Os04g57010.1.MSUv7.0	Zm00008a006015_T01.v1.1	Zm00008a038793_T01.v1.1
LOC_Os03g57310.1.MSUv7.0	Zm00008a005416_T01.v1.1	Zm00008a019257_T01.v1.1
LOC_Os04g41229.1.MSUv7.0	NA	Zm00008a038148_T01.v1.1
LOC_Os02g43150.1.MSUv7.0	Zm00008a022466_T01.v1.1	NA
LOC_Os01g16670.1.MSUv7.0	Zm00008a011536_T01.v1.1	NA
LOC_Os03g08300.1.MSUv7.0	Zm00008a000514_T01.v1.1	Zm00008a035994_T01.v1.1
LOC_Os02g58150.1.MSUv7.0	Zm00008a023379_T01.v1.1	NA
LOC_Os01g02050.1.MSUv7.0	Zm00008a011309_T01.v1.1	NA
LOC_Os05g06450.1.MSUv7.0	Zm00008a025310_T01.v1.1	NA
LOC_Os04g45950.2.MSUv7.0	NA	Zm00008a038340_T01.v1.1
LOC_Os02g55410.1.MSUv7.0	Zm00008a023258_T01.v1.1	Zm00008a017420_T01.v1.1
LOC_Os03g59460.1.MSUv7.0	Zm00008a005578_T01.v1.1	NA
LOC_Os12g05980.1.MSUv7.0	Zm00008a036459_T01.v1.1	NA
LOC_Os07g03040.1.MSUv7.0	Zm00008a026710_T01.v1.1	Zm00008a010568_T01.v1.1
LOC_Os04g42095.1.MSUv7.0	Zm00008a006971_T01.v1.1	Zm00008a038180_T01.v1.1
LOC_Os02g03260.1.MSUv7.0	Zm00008a020819_T01.v1.1	NA
LOC_Os01g60000.1.MSUv7.0	Zm00008a013517_T01.v1.1	NA
LOC_Os08g37990.1.MSUv7.0	NA	Zm00008a017991_T01.v1.1
LOC_Os01g55340.1.MSUv7.0	Zm00008a013775_T01.v1.1	NA
LOC_Os03g05320.1.MSUv7.0	Zm00008a000351_T01.v1.1	NA
LOC_Os01g64280.1.MSUv7.0	NA	Zm00008a032827_T01.v1.1
LOC_Os03g12414.1.MSUv7.0	Zm00008a000816_T01.v1.1	Zm00008a035780_T01.v1.1
LOC_Os05g49250.1.MSUv7.0	Zm00008a026473_T01.v1.1,Zm00008a026527_T01.v1.1	Zm00008a030803_T01.v1.1
LOC_Os01g67570.1.MSUv7.0	NA	Zm00008a032713_T01.v1.1
LOC_Os01g08990.1.MSUv7.0	Zm00008a010884_T01.v1.1	NA
LOC_Os09g28560.1.MSUv7.0	Zm00008a028273_T01.v1.1	NA
LOC_Os07g46660.1.MSUv7.0	Zm00008a029563_T01.v1.1	Zm00008a009900_T01.v1.1
LOC_Os04g53950.1.MSUv7.0	Zm00008a006208_T01.v1.1	NA
LOC_Os11g11050.1.MSUv7.0	Zm00008a015177_T01.v1.1	NA
LOC_Os10g32590.1.MSUv7.0	NA	Zm00008a020068_T01.v1.1
LOC_Os02g39200.1.MSUv7.0	Zm00008a022267_T01.v1.1	Zm00008a016643_T01.v1.1
LOC_Os09g31446.1.MSUv7.0	NA	Zm00008a009129_T01.v1.1
LOC_Os10g37260.1.MSUv7.0	Zm00008a003979_T01.v1.1	NA
LOC_Os07g25450.1.MSUv7.0	Zm00008a027351_T01.v1.1	NA
LOC_Os03g01300.1.MSUv7.0	Zm00008a000045_T01.v1.1	NA
LOC_Os01g19880.1.MSUv7.0	Zm00008a011694_T01.v1.1	Zm00008a030459_T01.v1.1
LOC_Os03g15910.1.MSUv7.0	Zm00008a001033_T01.v1.1	NA
LOC_Os09g23730.1.MSUv7.0	Zm00008a027985_T01.v1.1	NA
LOC_Os02g42230.1.MSUv7.0	Zm00008a022401_T01.v1.1	NA
LOC_Os08g06370.1.MSUv7.0	Zm00008a037254_T01.v1.1	NA
LOC_Os01g51290.1.MSUv7.0	Zm00008a014008_T01.v1.1	Zm00008a032357_T01.v1.1
LOC_Os07g08840.1.MSUv7.0	Zm00008a026980_T01.v1.1	Zm00008a010440_T01.v1.1
LOC_Os06g33940.1.MSUv7.0	Zm00008a034355_T01.v1.1	NA
LOC_Os01g47100.1.MSUv7.0	Zm00008a014240_T01.v1.1	Zm00008a032202_T01.v1.1
LOC_Os09g21250.1.MSUv7.0	Zm00008a027933_T01.v1.1	NA
LOC_Os06g08560.1.MSUv7.0	Zm00008a033530_T01.v1.1	NA
LOC_Os03g08960.1.MSUv7.0	Zm00008a000587_T01.v1.1	Zm00008a035962_T01.v1.1
LOC_Os11g41990.1.MSUv7.0	Zm00008a014978_T01.v1.1	NA
LOC_Os03g07850.1.MSUv7.0	Zm00008a000492_T01.v1.1	NA
LOC_Os03g52570.1.MSUv7.0	Zm00008a005103_T01.v1.1	NA
LOC_Os08g02370.1.MSUv7.0	Zm00008a023550_T01.v1.1	NA
LOC_Os02g51350.1.MSUv7.0	NA	Zm00008a017610_T01.v1.1
LOC_Os09g28910.1.MSUv7.0	Zm00008a028311_T01.v1.1	Zm00008a009052_T01.v1.1
LOC_Os01g09730.1.MSUv7.0	Zm00008a010817_T01.v1.1	NA
LOC_Os03g61110.1.MSUv7.0	Zm00008a005684_T01.v1.1	NA
LOC_Os05g02980.1.MSUv7.0	Zm00008a023842_T01.v1.1	NA
LOC_Os03g15590.1.MSUv7.0	Zm00008a001013_T01.v1.1	NA
LOC_Os06g45500.1.MSUv7.0	Zm00008a034898_T01.v1.1	NA
LOC_Os02g47860.1.MSUv7.0	Zm00008a022780_T01.v1.1	Zm00008a017079_T01.v1.1
LOC_Os09g27960.1.MSUv7.0	NA	Zm00008a008999_T01.v1.1
LOC_Os05g33360.1.MSUv7.0	Zm00008a025763_T01.v1.1	NA
LOC_Os06g51240.1.MSUv7.0	Zm00008a020641_T01.v1.1	NA
LOC_Os09g28100.1.MSUv7.0	NA	Zm00008a008992_T01.v1.1
LOC_Os05g06470.1.MSUv7.0	Zm00008a025309_T01.v1.1	NA
LOC_Os07g07040.1.MSUv7.0	NA	Zm00008a010483_T01.v1.1
LOC_Os04g51360.1.MSUv7.0	Zm00008a006372_T01.v1.1	NA
LOC_Os05g51820.1.MSUv7.0	NA	Zm00008a030937_T01.v1.1
LOC_Os10g42100.1.MSUv7.0	Zm00008a002139_T01.v1.1	Zm00008a034962_T01.v1.1
LOC_Os03g37411.1.MSUv7.0	NA	Zm00008a019852_T01.v1.1
LOC_Os06g12360.1.MSUv7.0	Zm00008a033329_T01.v1.1	NA
LOC_Os02g36924.1.MSUv7.0	Zm00008a022134_T01.v1.1	Zm00008a016570_T01.v1.1
LOC_Os11g07470.1.MSUv7.0	Zm00008a018148_T01.v1.1	Zm00008a008189_T01.v1.1
LOC_Os04g36710.1.MSUv7.0	Zm00008a007280_T01.v1.1	Zm00008a037957_T01.v1.1
LOC_Os02g36990.1.MSUv7.0	Zm00008a022143_T01.v1.1	Zm00008a016575_T01.v1.1
LOC_Os01g04880.1.MSUv7.0	Zm00008a011135_T01.v1.1	Zm00008a030078_T01.v1.1
LOC_Os10g39430.1.MSUv7.0	Zm00008a001951_T01.v1.1	NA
LOC_Os07g46300.1.MSUv7.0	Zm00008a029532_T01.v1.1	NA
